ligand	receptor	pathway	pair_origin	n_sender	n_receiver	ligand_mean_high	receptor_mean	ligand_frac_high	receptor_frac	cpdb_mean_score_high	product_score	pass_expr_prop_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	ligand_mean_low	delta_high_minus_low
VIP	VIPR2	other	cellphonedb_v5_interactors	15569	48012	8.701494152774103e-06	0.01277877390384674	6.423020104052926e-05	0.007852203615762726	0.006393737698999757	1.1119442640394471e-07	False	0.006423561295378022	False	6.423845313804844e-05	6.834868690930307e-05	-2.9823596378264483e-05
PNMT	ADRB3	other	cellphonedb_v5_interactors	15569	48012	0.012714658863842487	5.2855848480248824e-05	0.028004367653670755	4.1656252603515784e-05	0.006383757356161368	6.720440823853112e-07	False	0.004980891260856879	False	0.018629151410034045	0.009908926673233509	0.0014028660953044891
PNMT	ADRA1A	other	cellphonedb_v5_interactors	15569	48012	0.012714658863842487	4.214997170493007e-05	0.028004367653670755	4.1656252603515784e-05	0.006378404417773709	5.359225113487991e-07	False	0.0049755383224692196	False	0.018629151410034045	0.009908926673233509	0.0014028660953044891
PNMT	ADRA1D	other	cellphonedb_v5_interactors	15569	48012	0.012714658863842487	3.400220157345757e-05	0.028004367653670755	4.1656252603515784e-05	0.0063743305327079725	4.3232639362612125e-07	False	0.004971464437403483	False	0.018629151410034045	0.009908926673233509	0.0014028660953044891
PNMT	ADRA2C	other	cellphonedb_v5_interactors	15569	48012	0.012714658863842487	7.0826704359205905e-06	0.028004367653670755	2.0828126301757892e-05	0.006360870767139204	9.005373843775287e-08	False	0.004958004671834715	False	0.018629151410034045	0.009908926673233509	0.0014028660953044891
PNMT	ADRA1B	other	cellphonedb_v5_interactors	15569	48012	0.012714658863842487	0.0	0.028004367653670755	0.0	0.006357329431921244	0.0	False	0.0049544633366167545	False	0.018629151410034045	0.009908926673233509	0.0014028660953044891
WNT2B	FZD5+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0018621687777340412	0.019461750915280365	0.0012496875781054736	0.006345467874780297	2.0164991756293008e-05	False	0.006506454898044467	False	0.02010663583220916	0.011150741018354893	-0.0001609870232641697
WNT2B	FZD5+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0018621687777340412	0.019461750915280365	0.0012496875781054736	0.006345467874780297	2.0164991756293008e-05	False	0.006506454898044467	False	0.02010663583220916	0.011150741018354893	-0.0001609870232641697
WNT9A	FZD1+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0014008724829182029	0.02267326096730683	0.0009164375572773473	0.006325158930849284	1.5759038479224753e-05	False	0.006238124042283744	False	0.024860281364424745	0.011075375601649284	8.703488856554031e-05
WNT9A	FZD1+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0014008724829182029	0.02267326096730683	0.0009164375572773473	0.006325158930849284	1.5759038479224753e-05	False	0.006238124042283744	False	0.024860281364424745	0.011075375601649284	8.703488856554031e-05
GAD1+SLC6A11	GABBR1	other	cellphonedb_v5_interactors	15569	48012	0.005625299643725157	0.006977407727390528	0.010276832166484682	0.00504040656502541	0.006301353685557842	3.925000920301509e-05	False	0.0065632660407572985	False	0.011177490846020427	0.006149124354124069	-0.0002619123551994562
COL11A2	ITGA2+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.0034595259930938482	0.009142288938164711	0.006487250305093455	0.0061234691327168205	0.00630090746562928	3.1627986217955175e-05	False	0.007269132649526	False	0.009186098798740926	0.005395976360887289	-0.0009682251838967204
WNT9A	FRZB	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0013346377527341247	0.02267326096730683	0.0008956094309755894	0.006292041565757245	1.501393449984071e-05	False	0.0062050066771917045	False	0.024860281364424745	0.011075375601649284	8.703488856554031e-05
IGF1	ITGA6+ITGB4	other	cellphonedb_v5_interactors	15569	48012	0.0073544648475945	0.00521181570366025	0.012524889202903206	0.0035824377239023577	0.006283140275627375	3.83301153847103e-05	False	0.0064728944562375546	False	0.015160274940579432	0.007733973208814859	-0.0001897541806101799
TENM1	ADGRL1	other	cellphonedb_v5_interactors	15569	48012	0.001336555345915258	0.011218874715268612	0.001991136232256407	0.008456219278513704	0.006277715030591935	1.499464697584578e-05	False	0.006561557238455862	False	0.0034688764694546155	0.0019042397616431117	-0.0002838422078639269
WNT7A	WIF1	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0016123183304443955	0.02241634016314471	0.000999750062484379	0.006272023369092494	1.7625426095239883e-05	False	0.0037816917174495757	False	0.014517890409198946	0.005951065104454756	0.0024903316516429186
WNT4	FZD3+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.009911147877573967	0.002587399911135435	0.0215171173485773	0.0017495626093476631	0.006249273894354701	2.564410313768504e-05	False	0.005682205548509955	False	0.019207297488276483	0.008777011185884476	0.0005670683458447456
WNT4	FZD6+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.009911147877573967	0.002587399911135435	0.0215171173485773	0.0017495626093476631	0.006249273894354701	2.564410313768504e-05	False	0.005682205548509955	False	0.019207297488276483	0.008777011185884476	0.0005670683458447456
WNT9A	FZD7+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0012322950642555952	0.02267326096730683	0.0008331250520703157	0.00624087022151798	1.3862636015883958e-05	False	0.00615383533295244	False	0.024860281364424745	0.011075375601649284	8.703488856554031e-05
WNT9A	FZD7+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0012322950642555952	0.02267326096730683	0.0008331250520703157	0.00624087022151798	1.3862636015883958e-05	False	0.00615383533295244	False	0.024860281364424745	0.011075375601649284	8.703488856554031e-05
VEGFC	FLT4	other	cellphonedb_v5_interactors	15569	48012	0.011237234808504581	0.0012253568274900317	0.021195966343374655	0.0008122969257685578	0.006231295817997307	1.3769622394709728e-05	False	0.0048244017525576055	False	0.015738421018821867	0.00842344667762518	0.001406894065439701
WNT2B	WIF1	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0016123183304443955	0.019461750915280365	0.000999750062484379	0.0062205426511354744	1.74594194847868e-05	False	0.006381529674399644	False	0.02010663583220916	0.011150741018354893	-0.0001609870232641697
COL28A1	ITGA11+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.011585226282477379	0.0007511376752518117	0.023957864988117413	0.0005207031575439474	0.006168181978864595	8.702099937086248e-06	False	0.007912666507763788	False	0.032311941928438365	0.015074195340275764	-0.0017444845288991928
WNT7A	FZD1+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0014008724829182029	0.02241634016314471	0.0009164375572773473	0.006166300445329398	1.5313957517139017e-05	False	0.0036759687936864793	False	0.014517890409198946	0.005951065104454756	0.0024903316516429186
WNT7A	FZD1+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0014008724829182029	0.02241634016314471	0.0009164375572773473	0.006166300445329398	1.5313957517139017e-05	False	0.0036759687936864793	False	0.014517890409198946	0.005951065104454756	0.0024903316516429186
WNT7A	FRZB	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0013346377527341247	0.02241634016314471	0.0008956094309755894	0.006133183080237359	1.4589897435606696e-05	False	0.0036428514285944402	False	0.014517890409198946	0.005951065104454756	0.0024903316516429186
COL5A2	ITGA10+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.008758464828133583	0.0035005388781428337	0.01901213950799666	0.002520203282512705	0.006129501853138208	3.06593466437282e-05	False	0.014150688890367746	False	0.030127834521744716	0.02480083890259266	-0.008021187037229538
PPBP	CXCR2	other	cellphonedb_v5_interactors	15569	48012	0.0040063392370939255	0.008244099095463753	0.005138416083242341	0.005082062817628926	0.006125219166278839	3.302865768064697e-05	False	0.008208181243389845	False	0.009571529517569217	0.008172263391315937	-0.0020829620771110058
WNT2B	FZD1+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0014008724829182029	0.019461750915280365	0.0009164375572773473	0.006114819727372378	1.5169721674765293e-05	False	0.006275806750636548	False	0.02010663583220916	0.011150741018354893	-0.0001609870232641697
WNT2B	FZD1+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0014008724829182029	0.019461750915280365	0.0009164375572773473	0.006114819727372378	1.5169721674765293e-05	False	0.006275806750636548	False	0.02010663583220916	0.011150741018354893	-0.0001609870232641697
COL26A1	ITGA2+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.0030559422448277473	0.009142288938164711	0.005652257691566575	0.0061234691327168205	0.006099115591496229	2.793830698055895e-05	False	0.0060065388679504395	False	0.006552322220080941	0.002870788797736168	9.257672354578972e-05
COL24A1	ITGA2+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.0030529736541211605	0.009142288938164711	0.00693686171237716	0.0061234691327168205	0.006097631296142936	2.7911167266580182e-05	False	0.006078540929593146	False	0.007194706751461425	0.0030147929210215807	1.9090366549789906e-05
VEGFC	KDR	other	cellphonedb_v5_interactors	15569	48012	0.011237234808504581	0.0009469718206673861	0.021195966343374655	0.0006248437890527368	0.006092103314585984	1.0641344705876509e-05	False	0.004685209249146283	False	0.015738421018821867	0.00842344667762518	0.001406894065439701
WNT7A	FZD7+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0012322950642555952	0.02241634016314471	0.0008331250520703157	0.006082011735998094	1.347111496064141e-05	False	0.0035916800843551755	False	0.014517890409198946	0.005951065104454756	0.0024903316516429186
WNT7A	FZD7+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0012322950642555952	0.02241634016314471	0.0008331250520703157	0.006082011735998094	1.347111496064141e-05	False	0.0035916800843551755	False	0.014517890409198946	0.005951065104454756	0.0024903316516429186
WNT2B	FRZB	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0013346377527341247	0.019461750915280365	0.0008956094309755894	0.006081702362280339	1.4452481216160103e-05	False	0.006242689385544509	False	0.02010663583220916	0.011150741018354893	-0.0001609870232641697
GAL	GALR1	other	cellphonedb_v5_interactors	15569	48012	0.011891507543623447	0.000262895948253572	0.02479285760164429	0.00016662501041406314	0.00607720174593851	3.1262291518453908e-06	False	0.00561231019673869	False	0.02164835870752232	0.010961724445223808	0.00046489154919981956
LRFN5	PTPRF	other	cellphonedb_v5_interactors	15569	48012	1.2199046068417374e-05	0.01212103758007288	6.423020104052926e-05	0.007893859868366241	0.006066618313070649	1.478650958363273e-07	False	0.006065319260414981	False	6.423845313804844e-05	9.600940757081844e-06	1.299052655667765e-06
WNT4	SFRP4	other	cellphonedb_v5_interactors	15569	48012	0.009911147877573967	0.0021746037527918816	0.0215171173485773	0.0014787969674248105	0.006042875815182924	2.155281936904764e-05	False	0.005475807469338179	False	0.019207297488276483	0.008777011185884476	0.0005670683458447456
RAET1L	HCST+KLRK1	MHC_I_partial	cellphonedb_v5_interactors	15569	48012	0.0045952387154102325	0.007483921945095062	0.009184918748795684	0.004873781554611347	0.006039580330252647	3.439040786520908e-05	False	0.004583844332955778	False	0.003854307188282906	0.001683766720816493	0.0014557359972968698
APOA2	TREM2+TYROBP	other	cellphonedb_v5_interactors	15569	48012	0.0005312376888468862	0.011530890129506588	0.0011561436187295267	0.0077897192368574526	0.006031063909176737	6.125643422746452e-06	False	0.005949730635620654	False	0.001027815250208775	0.0003685711417347193	8.133327355608344e-05
WNT9A	FZD8+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0008123648585751653	0.02267326096730683	0.0005623594101474631	0.006030905118677765	9.138654104181958e-06	False	0.005943870230112225	False	0.024860281364424745	0.011075375601649284	8.703488856554031e-05
WNT9A	FZD8+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0008123648585751653	0.02267326096730683	0.0005623594101474631	0.006030905118677765	9.138654104181958e-06	False	0.005943870230112225	False	0.024860281364424745	0.011075375601649284	8.703488856554031e-05
WNT2B	FZD7+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0012322950642555952	0.019461750915280365	0.0008331250520703157	0.006030531018041074	1.334423609135587e-05	False	0.006191518041305244	False	0.02010663583220916	0.011150741018354893	-0.0001609870232641697
WNT2B	FZD7+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0012322950642555952	0.019461750915280365	0.0008331250520703157	0.006030531018041074	1.334423609135587e-05	False	0.006191518041305244	False	0.02010663583220916	0.011150741018354893	-0.0001609870232641697
COL14A1	ITGA2+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.0029060051310807467	0.009142288938164711	0.005780718093647633	0.0061234691327168205	0.006024147034622729	2.65675385641294e-05	False	0.005816037184558809	False	0.004368214813387294	0.0024897854309529066	0.00020810985006392002
GAL	GALR3	other	cellphonedb_v5_interactors	15569	48012	0.011891507543623447	0.00011252595140831545	0.02479285760164429	0.00010414063150878946	0.0060020167475158814	1.3381032000253887e-06	False	0.005537125198316062	False	0.02164835870752232	0.010961724445223808	0.00046489154919981956
BDNF	SORT1	other	cellphonedb_v5_interactors	15569	48012	0.007939751259982586	0.004001073073595762	0.013488342218511144	0.002811797050737316	0.005970412166789174	3.176752497736435e-05	False	0.006881020264700055	False	0.016123851737650158	0.009760967455804348	-0.000910608097910881
RELN	LRP8	other	cellphonedb_v5_interactors	15569	48012	0.0016236328519880772	0.0102419788017869	0.0028261288457832874	0.007643922352745147	0.005932805826887488	1.6629213251946693e-05	False	0.007756392238661647	False	0.010984775486606282	0.005270805675536394	-0.0018235864117741585
WNT9A	FZD2+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0006073196418583393	0.02267326096730683	0.00045821877863867365	0.005928382510319352	6.8320091385458415e-06	False	0.005841347621753812	False	0.024860281364424745	0.011075375601649284	8.703488856554031e-05
WNT9A	FZD2+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0006073196418583393	0.02267326096730683	0.00045821877863867365	0.005928382510319352	6.8320091385458415e-06	False	0.005841347621753812	False	0.024860281364424745	0.011075375601649284	8.703488856554031e-05
WNT4	FZD5+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.009911147877573967	0.0018621687777340412	0.0215171173485773	0.0012496875781054736	0.005886658327654004	1.845623012912325e-05	False	0.0053195899818092585	False	0.019207297488276483	0.008777011185884476	0.0005670683458447456
WNT4	FZD5+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.009911147877573967	0.0018621687777340412	0.0215171173485773	0.0012496875781054736	0.005886658327654004	1.845623012912325e-05	False	0.0053195899818092585	False	0.019207297488276483	0.008777011185884476	0.0005670683458447456
WNT7A	FZD8+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0008123648585751653	0.02241634016314471	0.0005623594101474631	0.005872046633157879	8.880552001936303e-06	False	0.0033817149815149605	False	0.014517890409198946	0.005951065104454756	0.0024903316516429186
WNT7A	FZD8+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0008123648585751653	0.02241634016314471	0.0005623594101474631	0.005872046633157879	8.880552001936303e-06	False	0.0033817149815149605	False	0.014517890409198946	0.005951065104454756	0.0024903316516429186
WNT9A	FZD4+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.00043116550659760833	0.02267326096730683	0.0002707656419228526	0.005840305442688987	4.85037281568396e-06	False	0.005753270554123446	False	0.024860281364424745	0.011075375601649284	8.703488856554031e-05
WNT9A	FZD4+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.00043116550659760833	0.02267326096730683	0.0002707656419228526	0.005840305442688987	4.85037281568396e-06	False	0.005753270554123446	False	0.024860281364424745	0.011075375601649284	8.703488856554031e-05
WNT2B	FZD8+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0008123648585751653	0.019461750915280365	0.0005623594101474631	0.005820565915200859	8.796909749611299e-06	False	0.005981552938465029	False	0.02010663583220916	0.011150741018354893	-0.0001609870232641697
WNT2B	FZD8+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0008123648585751653	0.019461750915280365	0.0005623594101474631	0.005820565915200859	8.796909749611299e-06	False	0.005981552938465029	False	0.02010663583220916	0.011150741018354893	-0.0001609870232641697
PDGFD	PDGFRA+PDGFRB	other	cellphonedb_v5_interactors	15569	48012	0.011188341304659843	0.00044056857586838305	0.02485708780268482	0.0003332500208281263	0.005814454940264113	4.929231594923394e-06	False	0.007521940817241557	False	0.03166955739705788	0.01460331305861473	-0.0017074858769774437
