source	target	mor	confidence
CTCF	LIMS2	1.0	C
CTCF	LRP5L	1.0	C
CTCF	LSM11	1.0	C
CTCF	LTBP1	1.0	C
CTCF	LYRM9	1.0	C
CTCF	LZTS2	1.0	C
CTCF	MAFA	1.0	C
CTCF	MAGEA8	1.0	C
CTCF	MAGIX	1.0	C
CTCF	MAPK8IP3	1.0	C
CTCF	MAST1	1.0	C
CTCF	MC3R	1.0	C
CTCF	MED12	1.0	C
CTCF	MELTF	1.0	C
CTCF	MGAT5B	1.0	C
CTCF	MLF2	1.0	C
CTCF	MLLT1	1.0	C
CTCF	MPLKIP	1.0	C
CTCF	MRO	1.0	C
CTCF	MRPL38	1.0	C
CTCF	MRPL39	1.0	C
CTCF	MSL3	1.0	C
CTCF	MTMR6	1.0	C
CTCF	MTSS1	1.0	C
CTCF	MTSS2	1.0	C
CTCF	MUC1	1.0	C
CTCF	MYO5B	1.0	C
CTCF	MYO7A	1.0	C
CTCF	MYRF	1.0	C
CTCF	NAE1	1.0	C
CTCF	NDUFA4L2	1.0	C
CTCF	NECAB2	1.0	C
CTCF	NELFA	1.0	C
CTCF	NEMF	1.0	C
CTCF	NFKB2	1.0	C
CTCF	NIPSNAP2	1.0	C
CTCF	NMES1	1.0	C
CTCF	NMUR1	1.0	C
CTCF	NOL9	1.0	C
CTCF	NOM1	1.0	C
CTCF	NOS2	1.0	C
CTCF	NOS3	1.0	C
CTCF	NOXA1	1.0	C
CTCF	NPY1R	1.0	C
CTCF	NR6A1	1.0	C
CTCF	NSD2	1.0	C
CTCF	NUDT17	1.0	C
CTCF	NUTM1	1.0	C
CTCF	NXPH3	1.0	C
CTCF	NYAP1	1.0	C
CTCF	ODAD1	1.0	C
CTCF	OPA3	1.0	C
CTCF	OR2L13	1.0	C
CTCF	OTOA	1.0	C
CTCF	OTUD3	1.0	C
CTCF	OXNAD1	1.0	C
CTCF	PARP10	1.0	C
CTCF	PARP3	1.0	C
CTCF	PCDHB9	1.0	C
CTCF	PCNX3	1.0	C
CTCF	PCSK7	1.0	C
CTCF	PDE5A	1.0	C
CTCF	PDIA6	1.0	C
CTCF	PDZD9	1.0	C
CTCF	PFDN4	1.0	C
CTCF	PITPNM1	1.0	C
CTCF	PLCB3	1.0	C
CTCF	PLCL2	1.0	C
CTCF	PLEKHG4	1.0	C
CTCF	POLR1F	1.0	C
CTCF	POP7	1.0	C
CTCF	PPFIA4	1.0	C
CTCF	PPIL4	1.0	C
CTCF	PPM1F	1.0	C
CTCF	PPP1R14A	1.0	C
CTCF	PRAME	1.0	C
CTCF	PRDM8	1.0	C
CTCF	PRKAB1	1.0	C
CTCF	PRKAB2	1.0	C
CTCF	PRKCQ	1.0	C
CTCF	PRMT3	1.0	C
CTCF	PRSS27	1.0	C
CTCF	PRSS48	1.0	C
CTCF	PSMD1	1.0	C
CTCF	PTPN18	1.0	C
CTCF	PTPRU	1.0	C
CTCF	RAB12	1.0	C
CTCF	RAB32	1.0	C
CTCF	RAD52	1.0	C
CTCF	RADIL	1.0	C
CTCF	RAP2C	1.0	C
CTCF	RAPGEF3	1.0	C
CTCF	RASD1	1.0	C
CTCF	RBPJL	1.0	C
CTCF	RCC1	1.0	C
CTCF	RCC2	1.0	C
CTCF	RCCD1	1.0	C
CTCF	RCVRN	1.0	C
CTCF	REPS1	1.0	C
CTCF	RERG	1.0	C
CTCF	REXO1	1.0	C
CTCF	RGMB	1.0	C
CTCF	RHOQ	1.0	C
CTCF	RNF144A	1.0	C
CTCF	RNF215	1.0	C
CTCF	RNLS	1.0	C
CTCF	ROBO3	1.0	C
CTCF	RPL38	1.0	C
CTCF	RPL5	1.0	C
CTCF	RPN1	1.0	C
CTCF	RPP14	1.0	C
CTCF	RPP25L	1.0	C
CTCF	RPS6KA5	1.0	C
CTCF	RRAGA	1.0	C
CTCF	RRS1	1.0	C
CTCF	RSAD1	1.0	C
CTCF	RUFY4	1.0	C
CTCF	RWDD3	1.0	C
CTCF	SAT1	1.0	C
CTCF	SAXO1	1.0	C
CTCF	SCN2A	1.0	C
CTCF	SCN3A	1.0	C
CTCF	SCN4B	1.0	C
CTCF	SCN8A	1.0	C
CTCF	SDCBP2	1.0	C
CTCF	SEC24B	1.0	C
CTCF	SEMA3D	1.0	C
CTCF	SF3A3	1.0	C
CTCF	SH2B3	1.0	C
CTCF	SH3GL1	1.0	C
CTCF	SLC25A22	1.0	C
CTCF	SMIM12	1.0	C
CTCF	SMIM5	1.0	C
CTCF	SNX19	1.0	C
CTCF	SOCS1	1.0	C
CTCF	SOCS3	-1.0	C
CTCF	SRCIN1	1.0	C
CTCF	STARD10	1.0	C
CTCF	STAU2	1.0	C
CTCF	STEAP1	1.0	C
CTCF	STX3	1.0	C
CTCF	SUGCT	1.0	C
CTCF	SUN5	1.0	C
CTCF	SUOX	1.0	C
CTCF	SYT9	1.0	C
CTCF	TAGAP	1.0	C
CTCF	TAS1R1	1.0	C
CTCF	TBC1D9B	1.0	C
CTCF	TCAF2	1.0	C
CTCF	TCF7	1.0	C
CTCF	TIMM44	1.0	C
CTCF	TLR9	1.0	C
CTCF	TMBIM1	1.0	C
CTCF	TMEM102	1.0	C
CTCF	TMEM179B	1.0	C
CTCF	TMTC1	1.0	C
CTCF	TNFAIP3	-1.0	C
CTCF	TOMM20L	1.0	C
CTCF	TP53I3	1.0	C
CTCF	TPD52L1	1.0	C
CTCF	TPTE2	1.0	C
CTCF	TRAF6	1.0	C
CTCF	TTC21B	1.0	C
CTCF	U2AF2	1.0	C
CTCF	UBA1	-1.0	C
CTCF	UBE2E2	1.0	C
CTCF	UBE3D	1.0	C
CTCF	UBE4B	1.0	C
CTCF	UBFD1	1.0	C
CTCF	UNC5CL	1.0	C
CTCF	USB1	1.0	C
CTCF	USF2	1.0	C
CTCF	USH1G	1.0	C
CTCF	UTP3	1.0	C
CTCF	VPS36	1.0	C
CTCF	VPS37D	1.0	C
CTCF	WDR17	1.0	C
CTCF	WDR38	1.0	C
CTCF	ZBTB34	1.0	C
CTCF	ZC3H7A	1.0	C
CTCF	ZNF274	1.0	C
CTCF	ZNF3	1.0	C
CTCF	ZNF319	1.0	C
CTCF	ZNF341	1.0	C
CTCF	ZNF343	1.0	C
CTCF	ZNF516	1.0	C
CTCF	ZNF587	1.0	C
CTCF	ZNF814	1.0	C
CTCF	ZNRF1	1.0	C
CTCF	ZYX	1.0	C
CTCFL	ACTB	1.0	C
CTCFL	ADGRB2	1.0	C
CTCFL	ADSS1	1.0	C
CTCFL	ANKS6	1.0	C
CTCFL	ATG16L2	1.0	C
CTCFL	CABIN1	1.0	C
CTCFL	CACNA1H	1.0	C
CTCFL	CBX4	1.0	C
CTCFL	CBX8	1.0	C
CTCFL	CDH24	1.0	C
CTCFL	CHD5	1.0	C
CTCFL	COL13A1	1.0	C
CTCFL	COL27A1	1.0	C
CTCFL	CRIP2	1.0	C
CTCFL	CSK	1.0	C
CTCFL	CTBP1	1.0	C
CTCFL	DGKZ	1.0	C
CTCFL	DIAPH1	1.0	C
CTCFL	EXD3	1.0	C
CTCFL	FIBCD1	1.0	C
CTCFL	FLT3LG	1.0	C
CTCFL	GAD1	1.0	C
CTCFL	GBX1	1.0	C
CTCFL	GNAI2	1.0	C
CTCFL	IGDCC4	1.0	C
CTCFL	INKA2	1.0	C
CTCFL	JAG2	1.0	C
CTCFL	KCNIP3	1.0	C
CTCFL	KCNT1	1.0	C
CTCFL	LZTS2	1.0	C
CTCFL	MAPK8IP3	1.0	C
CTCFL	MAST1	1.0	C
CTCFL	MIB1	1.0	C
CTCFL	NDUFA4L2	1.0	C
CTCFL	NELFA	1.0	C
CTCFL	NFE2L2	1.0	C
CTCFL	NHSL3	1.0	C
CTCFL	NRARP	1.0	C
CTCFL	NRXN2	1.0	C
CTCFL	PIEZO1	1.0	C
CTCFL	PIM1	1.0	C
CTCFL	PLEKHG5	1.0	C
CTCFL	PPM1F	1.0	C
CTCFL	PURA	1.0	C
CTCFL	PXN	1.0	C
CTCFL	RADIL	1.0	C
CTCFL	ROR2	1.0	C
CTCFL	SPEG	1.0	C
CTCFL	SVIL	1.0	C
CTCFL	TBC1D14	1.0	C
CTCFL	ZBTB7A	1.0	C
CTCFL	ZMIZ1	1.0	C
CTCFL	ZNF398	1.0	C
CTCFL	ZNF423	1.0	C
CUX1	ECT2	-1.0	A
CUX1	RACGAP1	-1.0	A
CUX1	EEF2	1.0	B
CUX1	FTO	1.0	B
CUX1	AHCY	1.0	C
CUX1	AHI1	1.0	C
CUX1	ALOXE3	1.0	C
CUX1	APOB	1.0	C
CUX1	ARID5B	1.0	C
CUX1	AXIN2	1.0	C
CUX1	CLEC16A	1.0	C
CUX1	CR2	1.0	C
CUX1	DAAM1	1.0	C
CUX1	DEPDC1B	1.0	C
CUX1	ETV4	1.0	C
CUX1	GMDS	1.0	C
CUX1	HSPD1	1.0	C
CUX1	ITGB4	1.0	C
CUX1	ITGB5	1.0	C
CUX1	JADE1	1.0	C
CUX1	KIAA1217	1.0	C
CUX1	KIFC3	1.0	C
CUX1	MACF1	1.0	C
CUX1	MED15	1.0	C
CUX1	MYADM	1.0	C
CUX1	NFIC	1.0	C
CUX1	PIM1	1.0	C
CUX1	PREX1	1.0	C
CUX1	PUF60	1.0	C
CUX1	RBCK1	1.0	C
CUX1	SEPTIN9	1.0	C
CUX1	SLC16A3	1.0	C
CUX1	SLC30A10	1.0	C
CUX1	SPTBN1	1.0	C
CUX1	SQSTM1	1.0	C
CUX1	SRCIN1	1.0	C
CUX1	TBC1D1	1.0	C
CUX1	TBC1D5	1.0	C
CUX1	TEX2	1.0	C
CUX1	UBAC1	1.0	C
CUX1	ZFAND3	1.0	C
DDIT3	ASNS	-1.0	A
DDIT3	CXCL8	1.0	A
DDIT3	TNFRSF10B	1.0	A
DDIT3	TRIB3	1.0	A
DEAF1	ANKRD9	1.0	C
DEAF1	DLG4	1.0	C
DEAF1	FBXL19	1.0	C
DEAF1	GPR137	1.0	C
DEAF1	IRF2BP1	1.0	C
DEAF1	PTRHD1	1.0	C
DEAF1	RAC3	1.0	C
DEAF1	TMEM80	1.0	C
DNMT1	ESR1	-1.0	A
DNMT1	MSH2	1.0	A
DNMT1	SFRP5	-1.0	A
DNMT1	TIMP3	-1.0	A
DUX4	ADAMTS9	1.0	C
DUX4	ANO4	1.0	C
DUX4	ATF7IP	1.0	C
DUX4	AUTS2	1.0	C
DUX4	CCDC171	1.0	C
DUX4	CD200R1	1.0	C
DUX4	CEP290	1.0	C
DUX4	CPEB3	1.0	C
DUX4	CXCL13	1.0	C
DUX4	DMD	1.0	C
DUX4	EML5	1.0	C
DUX4	ESRRG	1.0	C
DUX4	EXOC4	1.0	C
DUX4	FBXL5	1.0	C
DUX4	FILIP1L	1.0	C
DUX4	GTF2F1	1.0	C
DUX4	IFT81	1.0	C
DUX4	NNT	1.0	C
DUX4	NRDE2	1.0	C
DUX4	NUP54	1.0	C
DUX4	PALMD	1.0	C
DUX4	PMS1	1.0	C
DUX4	PRKCH	1.0	C
DUX4	PSEN1	1.0	C
DUX4	RAI14	1.0	C
DUX4	RBBP6	1.0	C
DUX4	RHOBTB3	1.0	C
DUX4	SLC14A2	1.0	C
DUX4	SLC2A2	1.0	C
DUX4	STIM2	1.0	C
DUX4	SYBU	1.0	C
DUX4	TAPT1	1.0	C
DUX4	TMEM131L	1.0	C
DUX4	TMTC1	1.0	C
DUX4	USP3	1.0	C
DUX4	XIRP2	1.0	C
DUX4	ZEB2	1.0	C
E2F1	AARS1	1.0	A
E2F1	ABCA1	1.0	A
E2F1	ACSL1	1.0	A
E2F1	ACTR2	1.0	A
E2F1	ADH6	1.0	A
E2F1	AK3	1.0	A
E2F1	ALOX5AP	1.0	A
E2F1	AMPD3	1.0	A
E2F1	ANKRD16	1.0	A
E2F1	APAF1	1.0	A
E2F1	AR	-1.0	A
E2F1	ARHGEF17	1.0	A
E2F1	ARL10	1.0	A
E2F1	ARMC8	1.0	A
E2F1	ASCC2	1.0	A
E2F1	ASF1B	1.0	A
E2F1	ATAD2	1.0	A
E2F1	ATG10	1.0	A
E2F1	ATM	1.0	A
E2F1	AURKA	1.0	A
E2F1	AXIN2	1.0	A
E2F1	B4GALT1	1.0	A
E2F1	BBC3	1.0	A
E2F1	BCL2	1.0	A
E2F1	BDH1	1.0	A
E2F1	BHLHE40	1.0	A
E2F1	BIN1	1.0	A
E2F1	BIRC5	1.0	A
E2F1	BLVRA	1.0	A
E2F1	BMI1	1.0	A
E2F1	BMP4	1.0	A
E2F1	BNIP3	1.0	A
E2F1	BRCA1	1.0	A
E2F1	BRD2	1.0	A
E2F1	CASP7	1.0	A
E2F1	CASR	1.0	A
E2F1	CBS	1.0	A
E2F1	CBX5	1.0	A
E2F1	CCDC7	1.0	A
E2F1	CCNA2	1.0	A
E2F1	CCND1	1.0	A
E2F1	CCND3	1.0	A
E2F1	CCNE1	1.0	A
E2F1	CCNE2	1.0	A
E2F1	CD2AP	1.0	A
E2F1	CD72	1.0	A
E2F1	CDAN1	1.0	A
E2F1	CDC25A	1.0	A
E2F1	CDC45	1.0	A
E2F1	CDC6	1.0	A
E2F1	CDCA4	1.0	A
E2F1	CDCA7	1.0	A
E2F1	CDH20	1.0	A
E2F1	CDH5	1.0	A
E2F1	CDK1	1.0	A
E2F1	CDKN1A	1.0	A
E2F1	CDKN1C	1.0	A
E2F1	CDKN2A	1.0	A
E2F1	CDKN2C	1.0	A
E2F1	CDT1	1.0	A
E2F1	CELF1	1.0	A
E2F1	CHKA	1.0	A
E2F1	CLASP2	1.0	A
E2F1	CLDN23	1.0	A
E2F1	CLDN5	1.0	A
E2F1	CNIH4	1.0	A
E2F1	COQ2	1.0	A
E2F1	COX15	1.0	A
E2F1	CSRNP3	1.0	A
E2F1	CTNNBIP1	1.0	A
E2F1	CTNND2	1.0	A
E2F1	CTSV	1.0	A
E2F1	CUL5	1.0	A
E2F1	CUX1	1.0	A
E2F1	DAPK2	1.0	A
E2F1	DBF4	1.0	A
E2F1	DCC	1.0	A
E2F1	DCLRE1C	1.0	A
E2F1	DDIT4	1.0	A
E2F1	DGKI	1.0	A
E2F1	DHFR	1.0	A
E2F1	DIRAS2	1.0	A
E2F1	DIRAS3	-1.0	A
E2F1	DNMT1	1.0	A
E2F1	DPF2	1.0	A
E2F1	DRAM1	1.0	A
E2F1	DTL	1.0	A
E2F1	DUSP1	1.0	A
E2F1	DUSP4	1.0	A
E2F1	DYNC1I2	1.0	A
E2F1	E2F3	1.0	A
E2F1	E2F6	1.0	A
E2F1	ECT2	1.0	A
E2F1	EGF	1.0	A
E2F1	EGFR	1.0	A
E2F1	EIF3A	1.0	A
E2F1	ENPEP	1.0	A
E2F1	ERCC1	1.0	A
E2F1	ERCC8	1.0	A
E2F1	ETV4	1.0	A
E2F1	EYA2	1.0	A
E2F1	FAM184A	1.0	A
E2F1	FANCA	1.0	A
E2F1	FANCD2	1.0	A
E2F1	FBXO43	1.0	A
E2F1	FBXO5	1.0	A
E2F1	FGFR1	1.0	A
E2F1	FH	1.0	A
E2F1	FHIT	-1.0	A
E2F1	FLT1	1.0	A
E2F1	FOXA2	1.0	A
E2F1	FOXM1	1.0	A
E2F1	GALC	1.0	A
E2F1	GATA3	1.0	A
E2F1	GINS3	1.0	A
E2F1	GMNN	1.0	A
E2F1	GNL3	1.0	A
E2F1	GPR158	1.0	A
E2F1	GRIK5	1.0	A
E2F1	H2AC11	1.0	A
E2F1	H2BC11	1.0	A
E2F1	H4C14	1.0	A
E2F1	HAT1	1.0	A
E2F1	HBA1	1.0	A
E2F1	HELLS	1.0	A
E2F1	HERPUD1	1.0	A
E2F1	HFE	1.0	A
E2F1	HIC1	1.0	A
E2F1	HIVEP1	1.0	A
E2F1	HMGA1	1.0	A
E2F1	HOXB9	1.0	A
E2F1	HSPA5	-1.0	A
E2F1	HSPD1	1.0	A
E2F1	IER3	1.0	A
E2F1	IFT80	1.0	A
E2F1	IL12RB1	1.0	A
E2F1	IL1B	1.0	A
E2F1	IQCK	1.0	A
E2F1	IRF3	-1.0	A
E2F1	IRF4	1.0	A
E2F1	ISYNA1	1.0	A
E2F1	ITGAL	1.0	A
E2F1	JPH2	1.0	A
E2F1	JUN	1.0	A
E2F1	KCNG4	1.0	A
E2F1	KCNJ16	1.0	A
E2F1	KCNJ2	1.0	A
E2F1	KCNK10	1.0	A
E2F1	KDM4C	1.0	A
E2F1	KDR	1.0	A
E2F1	KIF23	1.0	A
E2F1	KIF24	1.0	A
E2F1	KIF2C	1.0	A
E2F1	KIR3DL1	1.0	A
E2F1	KLF10	1.0	A
E2F1	KRT75	1.0	A
E2F1	LINGO1	1.0	A
E2F1	LMO1	1.0	A
E2F1	LYPLAL1	1.0	A
E2F1	MAP1LC3A	1.0	A
E2F1	MAP1LC3B	1.0	A
E2F1	MAP2K6	1.0	A
E2F1	MAP3K14	1.0	A
E2F1	MAP3K5	1.0	A
E2F1	MAPK1	1.0	A
E2F1	MAPK8	1.0	A
E2F1	MCM10	1.0	A
E2F1	MCM5	1.0	A
E2F1	MCM6	1.0	A
E2F1	MCM7	1.0	A
E2F1	MCM8	1.0	A
E2F1	MCM9	1.0	A
E2F1	MCMDC2	1.0	A
E2F1	MCPH1	1.0	A
E2F1	MDM2	-1.0	A
E2F1	MEFV	1.0	A
E2F1	MEIS1	1.0	A
E2F1	MEMO1	1.0	A
E2F1	MIPEP	1.0	A
E2F1	MPPED2	1.0	A
E2F1	MPST	1.0	A
E2F1	MRAS	1.0	A
E2F1	MT1G	1.0	A
E2F1	MT1X	1.0	A
E2F1	MUC4	1.0	A
E2F1	MXI1	1.0	A
E2F1	MYB	1.0	A
E2F1	MYBL2	1.0	A
E2F1	MYC	1.0	A
E2F1	MYCN	1.0	A
E2F1	MYH10	1.0	A
E2F1	NCOA3	1.0	A
E2F1	NDC1	1.0	A
E2F1	NDUFAB1	1.0	A
E2F1	NDUFAF6	1.0	A
E2F1	NEK4	1.0	A
E2F1	NELL2	1.0	A
E2F1	NLRP5	1.0	A
E2F1	NOL9	1.0	A
E2F1	NPAT	1.0	A
E2F1	NTNG2	1.0	A
E2F1	OCA2	1.0	A
E2F1	OSR1	1.0	A
E2F1	PALD1	1.0	A
E2F1	PAX2	1.0	A
E2F1	PCBD2	1.0	A
E2F1	PCNA	1.0	A
E2F1	PCSK6	1.0	A
E2F1	PDK4	1.0	A
E2F1	PDPN	1.0	A
E2F1	PDXK	1.0	A
E2F1	PEG3	1.0	A
E2F1	PHLDB1	1.0	A
E2F1	PIGU	1.0	A
E2F1	PIK3R5	1.0	A
E2F1	PLAUR	1.0	A
E2F1	PLEKHB1	1.0	A
E2F1	PLEKHF2	1.0	A
E2F1	PLK1	1.0	A
E2F1	PLK4	1.0	A
E2F1	PNRC2	-1.0	A
E2F1	POLA1	1.0	A
E2F1	POLA2	1.0	A
E2F1	POLD1	1.0	A
E2F1	POLE2	1.0	A
E2F1	POLR3A	1.0	A
E2F1	POU2AF1	1.0	A
E2F1	PPARG	1.0	A
E2F1	PPP1R13B	1.0	A
E2F1	PPP2R2D	1.0	A
E2F1	PRDM1	1.0	A
E2F1	PRIM2	1.0	A
E2F1	PRKDC	1.0	A
E2F1	PTPRO	1.0	A
E2F1	RAB40C	1.0	A
E2F1	RACGAP1	1.0	A
E2F1	RAD18	1.0	A
E2F1	RAD51	1.0	A
E2F1	RALGDS	1.0	A
E2F1	RASGEF1B	1.0	A
E2F1	RASGRP1	1.0	A
E2F1	RASSF8	1.0	A
E2F1	RB1	1.0	A
E2F1	RBM38	1.0	A
E2F1	RELA	1.0	A
E2F1	RFC2	1.0	A
E2F1	RNF128	1.0	A
E2F1	RRM1	1.0	A
E2F1	RRM2	1.0	A
E2F1	RRP1B	1.0	A
E2F1	RTN4	1.0	A
E2F1	RXRG	1.0	A
E2F1	SAFB	1.0	A
E2F1	SCARF1	1.0	A
E2F1	SCN8A	1.0	A
E2F1	SEPHS1	1.0	A
E2F1	SERPINE1	-1.0	A
E2F1	SEZ6L2	1.0	A
E2F1	SIAH1	1.0	A
E2F1	SKP2	1.0	A
E2F1	SLC14A2	1.0	A
E2F1	SLC35F3	1.0	A
E2F1	SLC35G1	1.0	A
E2F1	SLC6A19	1.0	A
E2F1	SLX4	1.0	A
E2F1	SMARCA5	1.0	A
E2F1	SNTB2	1.0	A
E2F1	SOCS2	1.0	A
E2F1	SP110	1.0	A
E2F1	SP3	-1.0	A
E2F1	SPOCK1	1.0	A
E2F1	SSTR1	1.0	A
E2F1	ST13	1.0	A
E2F1	STAM	1.0	A
E2F1	STX11	1.0	A
E2F1	SUCLG1	1.0	A
E2F1	SYNE2	1.0	A
E2F1	TAF5L	1.0	A
E2F1	TBC1D16	1.0	A
E2F1	TERT	-1.0	A
E2F1	TGFB2	1.0	A
E2F1	THBS1	1.0	A
E2F1	THOC5	1.0	A
E2F1	TK1	1.0	A
E2F1	TMBIM1	1.0	A
E2F1	TMCO5A	1.0	A
E2F1	TMEM132A	1.0	A
E2F1	TMEM47	1.0	A
E2F1	TNFSF11	1.0	A
E2F1	TOP1	1.0	A
E2F1	TOP2A	1.0	A
E2F1	TOR1B	1.0	A
E2F1	TP53	1.0	A
E2F1	TP53BP2	1.0	A
E2F1	TP73	1.0	A
E2F1	TRERF1	1.0	A
E2F1	TRIT1	1.0	A
E2F1	TRPM2	1.0	A
E2F1	TSNARE1	1.0	A
E2F1	TXNDC15	1.0	A
E2F1	TYMS	1.0	A
E2F1	UBN1	1.0	A
E2F1	UBP1	1.0	A
E2F1	UHRF1	1.0	A
E2F1	ULK1	1.0	A
E2F1	UTRN	-1.0	A
E2F1	VCP	1.0	A
E2F1	VEGFA	-1.0	A
E2F1	VMP1	1.0	A
E2F1	VPS35L	1.0	A
E2F1	WDR25	1.0	A
E2F1	WRAP73	1.0	A
E2F1	WWOX	-1.0	A
E2F1	XRCC1	1.0	A
E2F1	YBX3	1.0	A
E2F1	YME1L1	1.0	A
E2F1	ZEB1	1.0	A
E2F1	ZMYM2	1.0	A
E2F1	ZNF292	1.0	A
E2F1	ZNF350	-1.0	A
E2F1	ZNF616	1.0	A
E2F1	ZNF654	1.0	A
E2F1	ACAP3	1.0	B
E2F1	AFF1	1.0	B
E2F1	ANAPC5	1.0	B
E2F1	ANO10	1.0	B
E2F1	ANXA2	1.0	B
E2F1	ANXA2R	1.0	B
E2F1	AP2A1	1.0	B
E2F1	APOLD1	1.0	B
E2F1	ARID1A	1.0	B
E2F1	ARID1B	1.0	B
E2F1	ARPC5L	1.0	B
E2F1	ARRDC3	1.0	B
E2F1	ATG16L2	1.0	B
E2F1	ATOX1	1.0	B
E2F1	B9D1	1.0	B
E2F1	BCOR	1.0	B
E2F1	BFSP1	1.0	B
E2F1	BICRAL	1.0	B
E2F1	BLM	1.0	B
E2F1	BRD4	1.0	B
E2F1	CANX	1.0	B
E2F1	CAST	1.0	B
E2F1	CBR3	1.0	B
E2F1	CDC42EP4	1.0	B
E2F1	CDCA7L	1.0	B
E2F1	CFL1	1.0	B
E2F1	CHD9	1.0	B
E2F1	CLASP1	1.0	B
E2F1	CLIP1	1.0	B
E2F1	CPT1A	1.0	B
E2F1	CRYBG1	1.0	B
E2F1	CTBP2	1.0	B
E2F1	CXXC5	1.0	B
E2F1	CYRIB	1.0	B
E2F1	DCAKD	1.0	B
E2F1	DENND2B	1.0	B
E2F1	DLEU1	1.0	B
E2F1	DLG4	1.0	B
E2F1	DSE	1.0	B
E2F1	EEF1A1	1.0	B
E2F1	EFNA5	1.0	B
E2F1	EGLN3	1.0	B
E2F1	ELF2	1.0	B
E2F1	ERI2	1.0	B
E2F1	EVI5L	1.0	B
E2F1	EZH2	1.0	B
E2F1	FAM81A	1.0	B
E2F1	FKBP5	1.0	B
E2F1	FNDC3B	1.0	B
E2F1	FOXO3	-1.0	B
E2F1	FUT8	1.0	B
E2F1	GATAD2A	1.0	B
E2F1	GDAP1	1.0	B
E2F1	GINS1	1.0	B
E2F1	GLI3	1.0	B
E2F1	GSE1	1.0	B
E2F1	HDLBP	1.0	B
E2F1	HERC3	1.0	B
E2F1	HES1	1.0	B
E2F1	HIVEP2	1.0	B
E2F1	HMGB1	1.0	B
E2F1	HOOK2	1.0	B
E2F1	ID3	1.0	B
E2F1	IGF1R	1.0	B
E2F1	IGF2BP2	1.0	B
E2F1	IQCJ	1.0	B
E2F1	IRS1	1.0	B
E2F1	ITGB1	1.0	B
E2F1	JADE2	1.0	B
E2F1	JMJD1C	1.0	B
E2F1	JUND	1.0	B
E2F1	KBTBD2	1.0	B
E2F1	KCTD15	1.0	B
E2F1	KIF18A	1.0	B
E2F1	LIG1	1.0	B
E2F1	LMNB1	1.0	B
E2F1	LNPEP	1.0	B
E2F1	LTBP3	1.0	B
E2F1	LTBP4	1.0	B
E2F1	MACF1	1.0	B
E2F1	MAN2A1	1.0	B
E2F1	MCM2	1.0	B
E2F1	MCMBP	1.0	B
E2F1	MECOM	1.0	B
E2F1	MEIS2	1.0	B
E2F1	MGAT1	1.0	B
E2F1	MGRN1	1.0	B
E2F1	MIB1	1.0	B
E2F1	MICAL3	1.0	B
E2F1	MYO10	1.0	B
E2F1	MYO1C	1.0	B
E2F1	N4BP2	1.0	B
E2F1	NCAPG2	1.0	B
E2F1	NDC80	1.0	B
E2F1	NDRG1	1.0	B
E2F1	NEK2	1.0	B
E2F1	NFE2L2	1.0	B
E2F1	NFIA	1.0	B
E2F1	NFIB	1.0	B
E2F1	NFIC	1.0	B
E2F1	NHSL3	1.0	B
E2F1	NIBAN2	1.0	B
E2F1	NIPBL	1.0	B
E2F1	NKIRAS1	1.0	B
E2F1	NQO2	1.0	B
E2F1	NR2F2	1.0	B
E2F1	NR3C1	1.0	B
E2F1	NR4A2	1.0	B
E2F1	NRP1	1.0	B
E2F1	NRSN2	1.0	B
E2F1	NUP153	1.0	B
E2F1	PCBP1	1.0	B
E2F1	PDE8A	1.0	B
E2F1	PDGFA	1.0	B
E2F1	PER1	1.0	B
E2F1	PFKFB3	1.0	B
E2F1	PKMYT1	1.0	B
E2F1	PKP4	1.0	B
E2F1	PLEC	1.0	B
E2F1	PPAT	1.0	B
E2F1	PRPSAP1	1.0	B
E2F1	PTCH1	1.0	B
E2F1	PURA	1.0	B
E2F1	QSER1	1.0	B
E2F1	RAB27A	1.0	B
E2F1	RAET1E	1.0	B
E2F1	RAI1	1.0	B
E2F1	RCC1	1.0	B
E2F1	RCC2	1.0	B
E2F1	RERE	1.0	B
E2F1	RNF38	1.0	B
E2F1	RPRD2	1.0	B
E2F1	SAMD11	1.0	B
E2F1	SATB2	1.0	B
E2F1	SCAF11	1.0	B
E2F1	SDC1	1.0	B
E2F1	SEC22C	1.0	B
E2F1	SEPTIN9	1.0	B
E2F1	SERBP1	1.0	B
E2F1	SERF2	1.0	B
E2F1	SERP1	1.0	B
E2F1	SERTAD2	1.0	B
E2F1	SETD7	1.0	B
E2F1	SGK3	1.0	B
E2F1	SGMS1	1.0	B
E2F1	SGSM2	1.0	B
E2F1	SLC1A5	1.0	B
E2F1	SLC25A12	1.0	B
E2F1	SLC25A25	1.0	B
E2F1	SLC38A1	1.0	B
E2F1	SLC38A2	1.0	B
E2F1	SLC3A2	1.0	B
E2F1	SMAD3	1.0	B
E2F1	SMAD6	1.0	B
E2F1	SMARCA2	1.0	B
E2F1	SNX8	1.0	B
E2F1	SOD2	-1.0	B
E2F1	SOX12	1.0	B
E2F1	SPAG1	1.0	B
E2F1	SPECC1	1.0	B
E2F1	SPTBN1	1.0	B
E2F1	SSBP4	1.0	B
E2F1	TAF15	1.0	B
E2F1	TAF1D	1.0	B
E2F1	TBC1D8	1.0	B
E2F1	TEAD1	1.0	B
E2F1	TFAP4	1.0	B
