sample,patient,cut,radius_um,class_name,estimand,threshold,n_high,n_low,high_mean,low_mean,delta,ratio
LUAD-13,Lung13,ge2,8,cd8nk,count,2.0,3143,16977,0.005090677696468342,0.013253224951404841,-0.008162547254936498,0.3841086011241913
LUAD-5 R1,Lung5,ge2,8,cd8nk,frac0,2.0,7504,6018,0.00013326226012793177,0.0013431926442893543,-0.0012099303841614224,0.09921306574637856
LUAD-5 R2,Lung5,ge2,8,cd8nk,frac0,2.0,6672,6562,0.00029976019184652276,0.00040638016864777,-0.00010661997680124722,0.7376348920863309
LUAD-5 R3,Lung5,ge2,8,cd8nk,frac0,2.0,5540,6504,9.025270758122743e-05,0.0007687576875768758,-0.0006785049799956483,0.11740072202166064
LUSC-6,Lung6,ge2,8,cd8nk,frac0,2.0,10036,41541,0.00019928258270227183,0.000577742471293421,-0.00037845988859114916,0.3449332403347947
LUAD-9 R1,Lung9,ge2,8,cd8nk,frac0,2.0,3999,28431,0.0013753438359589898,0.0031948694500134826,-0.0018195256140544928,0.4304851442218353
LUAD-9 R2,Lung9,ge2,8,cd8nk,frac0,2.0,9346,69427,0.0007846494043797702,0.0034628698729120755,-0.0026782204685323052,0.22658934155095034
LUAD-12,Lung12,ge2,8,cd8nk,frac0,2.0,2727,12348,0.0,0.004643127092106684,-0.004643127092106684,0.0
LUAD-13,Lung13,ge2,8,cd8nk,frac0,2.0,3143,16977,0.004136175628380528,0.010578036951954604,-0.0064418613235740765,0.39101542631841985
LUAD-5 R1,Lung5,ge2,9,immune,frac,2.0,4530,4302,0.012067696835908756,0.03720750038741671,-0.025139803551507953,0.32433505906755183
LUAD-5 R2,Lung5,ge2,9,immune,frac,2.0,4349,4982,0.011266957921361231,0.02776997189883581,-0.016503013977474577,0.4057244984764847
LUAD-5 R3,Lung5,ge2,9,immune,frac,2.0,3225,4347,0.00917312661498708,0.03650026838432635,-0.027327141769339272,0.25131668946648433
LUSC-6,Lung6,ge2,9,immune,frac,2.0,2813,16133,0.01173124777817277,0.014659393789127872,-0.0029281460109551027,0.8002546317347202
LUAD-9 R1,Lung9,ge2,9,immune,frac,2.0,1703,17024,0.026717557251908393,0.04874980419799499,-0.022032246946086596,0.5480546576842917
LUAD-9 R2,Lung9,ge2,9,immune,frac,2.0,3785,40228,0.010347864376926464,0.05424911338702727,-0.04390124901010081,0.1907471612135319
LUAD-12,Lung12,ge2,9,immune,frac,2.0,621,5199,0.07461084272678475,0.2661858049624928,-0.19157496223570802,0.28029609894974633
LUAD-13,Lung13,ge2,9,immune,frac,2.0,1284,9928,0.09579439252336448,0.11810367982809562,-0.02230928730473114,0.8111042150659221
LUAD-5 R1,Lung5,ge2,9,immune,count,2.0,7504,6018,0.009594882729211088,0.03838484546360917,-0.028789962734398086,0.24996538642594082
LUAD-5 R2,Lung5,ge2,9,immune,count,2.0,6672,6562,0.010041966426858513,0.03124047546479732,-0.021198509037938806,0.3214408960636369
LUAD-5 R3,Lung5,ge2,9,immune,count,2.0,5540,6504,0.00703971119133574,0.03413284132841329,-0.027093130137077547,0.2062445116596741
LUSC-6,Lung6,ge2,9,immune,count,2.0,10036,41541,0.003387803905938621,0.006692183625815459,-0.0033043797198768383,0.506232957038116
LUAD-9 R1,Lung9,ge2,9,immune,count,2.0,3999,28431,0.015503875968992248,0.043614364602018924,-0.028110488633026676,0.35547636909227304
LUAD-9 R2,Lung9,ge2,9,immune,count,2.0,9346,69427,0.004921891718382195,0.04331167989398937,-0.038389788175607176,0.11363890134091144
LUAD-12,Lung12,ge2,9,immune,count,2.0,2727,12348,0.021268793546021268,0.15719144800777454,-0.13592265446175328,0.13530502973017547
LUAD-13,Lung13,ge2,9,immune,count,2.0,3143,16977,0.05027044225262488,0.10060670318666431,-0.05033626093403944,0.4996728911726069
LUAD-5 R1,Lung5,ge2,9,immune,frac0,2.0,7504,6018,0.0072850035536602695,0.026597983826298882,-0.019312980272638613,0.2738930740478603
LUAD-5 R2,Lung5,ge2,9,immune,frac0,2.0,6672,6562,0.007344124700239807,0.021083511124657117,-0.01373938642441731,0.3483349930102899
LUAD-5 R3,Lung5,ge2,9,immune,frac0,2.0,5540,6504,0.0053399518652226235,0.024395243952439524,-0.019055292087216902,0.21889315292904166
LUSC-6,Lung6,ge2,9,immune,frac0,2.0,10036,41541,0.003288162614587485,0.005693170602537252,-0.002405007987949767,0.5775626349791912
LUAD-9 R1,Lung9,ge2,9,immune,frac0,2.0,3999,28431,0.011377844461115278,0.029190554910719518,-0.017812710449604238,0.38977828602145015
LUAD-9 R2,Lung9,ge2,9,immune,frac0,2.0,9346,69427,0.004190741137028319,0.03143349609421886,-0.027242754957190543,0.1333208728824493
LUAD-12,Lung12,ge2,9,immune,frac0,2.0,2727,12348,0.016990587947683655,0.11207482993197279,-0.09508424198428914,0.15160039018570545
LUAD-13,Lung13,ge2,9,immune,frac0,2.0,3143,16977,0.03913458479160038,0.06906599124305432,-0.029931406451453937,0.5666259773769046
LUAD-5 R1,Lung5,ge2,9,cd8nk,count,2.0,7504,6018,0.00026652452025586353,0.0026586905948820204,-0.002392166074626157,0.10024653518123668
LUAD-5 R2,Lung5,ge2,9,cd8nk,count,2.0,6672,6562,0.0004496402877697842,0.0010667479427003963,-0.0006171076549306121,0.4215056526207605
LUAD-5 R3,Lung5,ge2,9,cd8nk,count,2.0,5540,6504,0.00018050541516245486,0.001076260762607626,-0.0008957553474451712,0.16771531717380092
LUSC-6,Lung6,ge2,9,cd8nk,count,2.0,10036,41541,0.0005978477481068154,0.0010591945307046051,-0.0004613467825977897,0.5644362114569368
LUAD-9 R1,Lung9,ge2,9,cd8nk,count,2.0,3999,28431,0.0042510627656914225,0.006612500439660934,-0.0023614376739695114,0.6428827951668767
LUAD-9 R2,Lung9,ge2,9,cd8nk,count,2.0,9346,69427,0.001497967044725016,0.007374652512711193,-0.005876685467986177,0.20312374612133532
LUAD-12,Lung12,ge2,9,cd8nk,count,2.0,2727,12348,0.0,0.01004211208292841,-0.01004211208292841,0.0
LUAD-13,Lung13,ge2,9,cd8nk,count,2.0,3143,16977,0.012408526885141585,0.021676385698297697,-0.009267858813156112,0.5724444590463279
LUAD-5 R1,Lung5,ge2,9,cd8nk,frac0,2.0,7504,6018,0.00026652452025586353,0.001694915254237288,-0.0014283907339814246,0.15724946695095948
LUAD-5 R2,Lung5,ge2,9,cd8nk,frac0,2.0,6672,6562,0.0003747002398081535,0.00048765620237732393,-0.00011295596256917045,0.7683696792565948
LUAD-5 R3,Lung5,ge2,9,cd8nk,frac0,2.0,5540,6504,9.025270758122743e-05,0.0007431324313243132,-0.0006528797237430857,0.12144902278102827
LUSC-6,Lung6,ge2,9,cd8nk,frac0,2.0,10036,41541,0.0005480271024312475,0.0008906863099106907,-0.00034265920747944317,0.6152863205972013
LUAD-9 R1,Lung9,ge2,9,cd8nk,frac0,2.0,3999,28431,0.0031257814453613405,0.004286400994219924,-0.001160619548858584,0.7292321576017637
LUAD-9 R2,Lung9,ge2,9,cd8nk,frac0,2.0,9346,69427,0.00124830587060418,0.005340621564136911,-0.004092315693532731,0.23373793773120802
LUAD-12,Lung12,ge2,9,cd8nk,frac0,2.0,2727,12348,0.0,0.006737933268545514,-0.006737933268545514,0.0
LUAD-13,Lung13,ge2,9,cd8nk,frac0,2.0,3143,16977,0.008802630183476507,0.015589719424319175,-0.006787089240842668,0.5646432718824207
LUAD-5 R1,Lung5,ge2,10,immune,frac,2.0,5703,5005,0.015398328365187912,0.04292564578278863,-0.02752731741760072,0.3587209483837746
LUAD-5 R2,Lung5,ge2,10,immune,frac,2.0,5244,5658,0.013482074752097636,0.036597148580181454,-0.023115073828083817,0.36839139865116755
LUAD-5 R3,Lung5,ge2,10,immune,frac,2.0,4061,5196,0.013830747763276696,0.03963625866050808,-0.025805510897231383,0.34894180809898384
LUSC-6,Lung6,ge2,10,immune,frac,2.0,4471,23658,0.011127264594050548,0.015762814551807704,-0.004635549957757156,0.7059186389257149
LUAD-9 R1,Lung9,ge2,10,immune,frac,2.0,2485,21901,0.025486250838363513,0.048598998523659495,-0.023112747685295983,0.5244192599145026
LUAD-9 R2,Lung9,ge2,10,immune,frac,2.0,5413,51525,0.011222981710696472,0.05620831311661006,-0.044985331405913584,0.19966764858097086
LUAD-12,Lung12,ge2,10,immune,frac,2.0,960,6854,0.07178819444444445,0.2614288493337224,-0.18964065488927795,0.274599358974359
LUAD-13,Lung13,ge2,10,immune,frac,2.0,1827,12537,0.09799306695858419,0.12272074659009333,-0.02472767963150914,0.7985044882907737
LUAD-5 R1,Lung5,ge2,10,immune,count,2.0,7504,6018,0.01745735607675906,0.06031904287138584,-0.04286168679462678,0.2894169941320552
LUAD-5 R2,Lung5,ge2,10,immune,count,2.0,6672,6562,0.0170863309352518,0.054404145077720206,-0.0373178141424684,0.3140630352860569
LUAD-5 R3,Lung5,ge2,10,immune,count,2.0,5540,6504,0.015342960288808664,0.05166051660516605,-0.036317556316357386,0.2969958741619391
LUSC-6,Lung6,ge2,10,immune,count,2.0,10036,41541,0.005779194898365883,0.01181964805854457,-0.0060404531601786875,0.48894813701225487
LUAD-9 R1,Lung9,ge2,10,immune,count,2.0,3999,28431,0.025756439109777443,0.06830572262671028,-0.04254928351693284,0.3770758601081784
LUAD-9 R2,Lung9,ge2,10,immune,count,2.0,9346,69427,0.00920179756045367,0.06810030679706743,-0.05889850923661376,0.1351212350316449
LUAD-12,Lung12,ge2,10,immune,count,2.0,2727,12348,0.036303630363036306,0.23817622287010043,-0.20187259250706413,0.15242340282991237
LUAD-13,Lung13,ge2,10,immune,count,2.0,3143,16977,0.08431434934775692,0.15638805442657713,-0.07207370507882022,0.5391354835694423
LUAD-5 R1,Lung5,ge2,10,immune,frac0,2.0,7504,6018,0.011702647476901208,0.03570004272895598,-0.02399739525205477,0.3278048591076138
LUAD-5 R2,Lung5,ge2,10,immune,frac0,2.0,6672,6562,0.010596522781774581,0.03155542009549934,-0.02095889731372476,0.33580674095623697
LUAD-5 R3,Lung5,ge2,10,immune,frac0,2.0,5540,6504,0.010138387484957882,0.031665129151291514,-0.021526741666333633,0.3201751502897114
LUSC-6,Lung6,ge2,10,immune,frac0,2.0,10036,41541,0.004957154244719011,0.008977074857771036,-0.0040199206130520256,0.552201504750496
LUAD-9 R1,Lung9,ge2,10,immune,frac0,2.0,3999,28431,0.015837292656497456,0.037436835379222204,-0.021599542722724747,0.42304036909293097
LUAD-9 R2,Lung9,ge2,10,immune,frac0,2.0,9346,69427,0.006500106997646052,0.041714798757447866,-0.03521469175980181,0.15582256636166814
LUAD-12,Lung12,ge2,10,immune,frac0,2.0,2727,12348,0.0252719716416086,0.14511121909081093,-0.11983924744920232,0.1741558771261741
LUAD-13,Lung13,ge2,10,immune,frac0,2.0,3143,16977,0.05696256230777388,0.0906255522177063,-0.03366298990993242,0.6285485816509553
LUAD-5 R1,Lung5,ge2,10,cd8nk,count,2.0,7504,6018,0.0003997867803837953,0.003489531405782652,-0.0030897446253988566,0.1145674687785562
LUAD-5 R2,Lung5,ge2,10,cd8nk,count,2.0,6672,6562,0.0005995203836930455,0.0024382810118866198,-0.0018387606281935742,0.2458782973621103
LUAD-5 R3,Lung5,ge2,10,cd8nk,count,2.0,5540,6504,0.00018050541516245486,0.0024600246002460025,-0.0022795191850835477,0.0733754512635379
LUSC-6,Lung6,ge2,10,cd8nk,count,2.0,10036,41541,0.0008967716221602232,0.001420283575262993,-0.0005235119531027699,0.6314032195958955
LUAD-9 R1,Lung9,ge2,10,cd8nk,count,2.0,3999,28431,0.007501875468867217,0.009813232035454257,-0.002311356566587041,0.764465309875856
LUAD-9 R2,Lung9,ge2,10,cd8nk,count,2.0,9346,69427,0.0025679435052428845,0.011335647514655682,-0.008767704009412798,0.22653699331448252
LUAD-12,Lung12,ge2,10,cd8nk,count,2.0,2727,12348,0.0003667033370003667,0.013605442176870748,-0.013238738839870381,0.026952695269526955
LUAD-13,Lung13,ge2,10,cd8nk,count,2.0,3143,16977,0.01813553929366847,0.03292690110149025,-0.014791361807821778,0.5507818436289976
LUAD-5 R1,Lung5,ge2,10,cd8nk,frac0,2.0,7504,6018,0.0003331556503198294,0.0020272515785975404,-0.001694095928277711,0.16433858226432244
LUAD-5 R2,Lung5,ge2,10,cd8nk,frac0,2.0,6672,6562,0.00033723021582733815,0.0014070913339429038,-0.0010698611181155656,0.23966476638184037
LUAD-5 R3,Lung5,ge2,10,cd8nk,frac0,2.0,5540,6504,9.025270758122743e-05,0.00131970069700697,-0.0012294479894257426,0.06838877010970523
LUSC-6,Lung6,ge2,10,cd8nk,frac0,2.0,10036,41541,0.0007057924804038794,0.0009488617670895421,-0.00024306928668566268,0.7438306662610796
LUAD-9 R1,Lung9,ge2,10,cd8nk,frac0,2.0,3999,28431,0.004792864882887388,0.005248965331269857,-0.00045610044838246926,0.9131065991872103
LUAD-9 R2,Lung9,ge2,10,cd8nk,frac0,2.0,9346,69427,0.0018813752764105854,0.00697519216827267,-0.005093816891862084,0.2697237912624402
LUAD-12,Lung12,ge2,10,cd8nk,frac0,2.0,2727,12348,0.0003667033370003667,0.0077529424468199964,-0.00738623910981963,0.04729860172646792
LUAD-13,Lung13,ge2,10,cd8nk,frac0,2.0,3143,16977,0.011347969031710679,0.019697237438887905,-0.008349268407177226,0.5761198273066753
LUAD-5 R1,Lung5,ge2,10,cd8,count,2.0,7504,6018,0.0,0.00033233632436025255,-0.00033233632436025255,0.0
LUAD-5 R2,Lung5,ge2,10,cd8,count,2.0,6672,6562,0.0,0.00015239256324291374,-0.00015239256324291374,0.0
LUAD-5 R3,Lung5,ge2,10,cd8,count,2.0,5540,6504,0.0,0.00046125461254612545,-0.00046125461254612545,0.0
LUSC-6,Lung6,ge2,10,cd8,count,2.0,10036,41541,0.0006974890394579514,0.0007221780891167762,-2.4689049658824843e-05,0.9658130729374252
LUAD-9 R1,Lung9,ge2,10,cd8,count,2.0,3999,28431,0.006501625406351588,0.007210439309204742,-0.0007088139028531533,0.9016961557462536
LUAD-9 R2,Lung9,ge2,10,cd8,count,2.0,9346,69427,0.0020329552749839505,0.007014562057988967,-0.004981606783005016,0.28981927284663395
LUAD-12,Lung12,ge2,10,cd8,count,2.0,2727,12348,0.0,0.008989310009718173,-0.008989310009718173,0.0
LUAD-13,Lung13,ge2,10,cd8,count,2.0,3143,16977,0.017817371937639197,0.0324556753254403,-0.014638303387801106,0.548975541534121
LUAD-5 R1,Lung5,ge2,11,immune,frac,2.0,6450,5387,0.017651162790697672,0.047492641014081516,-0.029841478223383844,0.3716610071329603
LUAD-5 R2,Lung5,ge2,11,immune,frac,2.0,5872,6052,0.018122729336966393,0.04162142385043904,-0.02349869451347265,0.43541829328299697
LUAD-5 R3,Lung5,ge2,11,immune,frac,2.0,4604,5699,0.019066753547639734,0.04382222445040483,-0.024755470902765097,0.43509323834572244
LUSC-6,Lung6,ge2,11,immune,frac,2.0,6159,30278,0.011568436434486119,0.01690831626923839,-0.005339879834752273,0.684186186860769
LUAD-9 R1,Lung9,ge2,11,immune,frac,2.0,3110,25062,0.027165058949624867,0.04739997187926324,-0.02023491292963837,0.5731028494873256
LUAD-9 R2,Lung9,ge2,11,immune,frac,2.0,6763,59186,0.012397287763249614,0.05861444871937217,-0.046217160956122556,0.21150566172862922
LUAD-12,Lung12,ge2,11,immune,frac,2.0,1296,8250,0.06984310699588477,0.2552871572871573,-0.18544405029127253,0.27358644962042655
LUAD-13,Lung13,ge2,11,immune,frac,2.0,2267,14354,0.10480811645346272,0.12665824027813716,-0.02185012382467444,0.8274875461976077
LUAD-5 R1,Lung5,ge2,11,immune,count,2.0,7504,6018,0.027585287846481878,0.08624127617148554,-0.05865598832500366,0.31986177699446616
LUAD-5 R2,Lung5,ge2,11,immune,count,2.0,6672,6562,0.03132494004796163,0.07802499238037183,-0.0467000523324102,0.40147315741157075
LUAD-5 R3,Lung5,ge2,11,immune,count,2.0,5540,6504,0.02707581227436823,0.0736469864698647,-0.04657117419549647,0.36764317960854065
LUSC-6,Lung6,ge2,11,immune,count,2.0,10036,41541,0.00996412913511359,0.018993283743771214,-0.009029154608657624,0.5246132932848588
LUAD-9 R1,Lung9,ge2,11,immune,count,2.0,3999,28431,0.040010002500625155,0.09447434138792163,-0.05446433888729647,0.42350125878453976
LUAD-9 R2,Lung9,ge2,11,immune,count,2.0,9346,69427,0.014444682216991226,0.0965330491019344,-0.08208836688494317,0.14963457957013576
LUAD-12,Lung12,ge2,11,immune,count,2.0,2727,12348,0.05243857719105244,0.3249919015225138,-0.27255332433146134,0.16135348894969237
LUAD-13,Lung13,ge2,11,immune,count,2.0,3143,16977,0.12949411390391347,0.22235966307357014,-0.09286554916965667,0.5823633302640367
LUAD-5 R1,Lung5,ge2,11,immune,frac0,2.0,7504,6018,0.015171908315565032,0.04251293737834117,-0.02734102906277614,0.35687744134317523
LUAD-5 R2,Lung5,ge2,11,immune,frac0,2.0,6672,6562,0.015949740207833733,0.03838659816258109,-0.022436857954747355,0.4155028309693094
LUAD-5 R3,Lung5,ge2,11,immune,frac0,2.0,5540,6504,0.015845367027677495,0.038398348269196976,-0.02255298124151948,0.41265751632313297
LUSC-6,Lung6,ge2,11,immune,frac0,2.0,10036,41541,0.007099442008768434,0.012323969090777783,-0.0052245270820093495,0.5760678200727601
LUAD-9 R1,Lung9,ge2,11,immune,frac0,2.0,3999,28431,0.021126114862048843,0.04178319775027594,-0.020657082888227096,0.5056126864275085
LUAD-9 R2,Lung9,ge2,11,immune,frac0,2.0,9346,69427,0.008970988352541958,0.049968380628642485,-0.040997392276100525,0.17953330165355966
LUAD-12,Lung12,ge2,11,immune,frac0,2.0,2727,12348,0.03319276372081652,0.17056357690468474,-0.13737081318386823,0.19460640028301868
LUAD-13,Lung13,ge2,11,immune,frac0,2.0,3143,16977,0.07559656379255489,0.10708914301421811,-0.03149257922166322,0.7059218298396319
LUAD-5 R1,Lung5,ge2,11,cd8nk,count,2.0,7504,6018,0.0013326226012793177,0.004320372216683284,-0.002987749615403966,0.3084508774807282
LUAD-5 R2,Lung5,ge2,11,cd8nk,count,2.0,6672,6562,0.000749400479616307,0.003047851264858275,-0.002298450785241968,0.2458782973621103
LUAD-5 R3,Lung5,ge2,11,cd8nk,count,2.0,5540,6504,0.00036101083032490973,0.0033825338253382535,-0.003021522995013344,0.10672792911060058
LUSC-6,Lung6,ge2,11,cd8nk,count,2.0,10036,41541,0.0016939019529693105,0.0020702438554680916,-0.0003763419024987811,0.8182137328871876
LUAD-9 R1,Lung9,ge2,11,cd8nk,count,2.0,3999,28431,0.011252813203300824,0.013154655129963772,-0.0019018419266629474,0.8554244176017266
LUAD-9 R2,Lung9,ge2,11,cd8nk,count,2.0,9346,69427,0.004172908196019688,0.015829576389589064,-0.011656668193569376,0.2636146472475513
LUAD-12,Lung12,ge2,11,cd8nk,count,2.0,2727,12348,0.0007334066740007334,0.019355361192095886,-0.018621954518095153,0.03789165527431404
LUAD-13,Lung13,ge2,11,cd8nk,count,2.0,3143,16977,0.025771555838370982,0.044943158390763974,-0.019171602552392992,0.5734255615570435
LUAD-5 R1,Lung5,ge2,12,immune,frac,2.0,6925,5620,0.02109025270758123,0.05164230638874767,-0.030552053681166442,0.40839099146386265
LUAD-5 R2,Lung5,ge2,12,immune,frac,2.0,6223,6243,0.021479840530137812,0.04672967056436542,-0.02524983003422761,0.4596617153667174
LUAD-5 R3,Lung5,ge2,12,immune,frac,2.0,5013,5990,0.023715957557968327,0.047503179903012956,-0.02378722234504463,0.49924989456261876
LUSC-6,Lung6,ge2,12,immune,frac,2.0,7615,35093,0.010844823812650471,0.0181282931204568,-0.00728346930780633,0.5982264155036566
LUAD-9 R1,Lung9,ge2,12,immune,frac,2.0,3513,26843,0.026732002223035525,0.04735623191645246,-0.020624229693416936,0.5644875265877798
LUAD-9 R2,Lung9,ge2,12,immune,frac,2.0,7746,63793,0.012558248189541758,0.06021609700422423,-0.04765784881468247,0.20855300848643152
LUAD-12,Lung12,ge2,12,immune,frac,2.0,1621,9260,0.06561793131811638,0.25374781446055744,-0.18812988314244106,0.2585950600505213
LUAD-13,Lung13,ge2,12,immune,frac,2.0,2604,15521,0.1131400409626216,0.12963849285606904,-0.01649845189344744,0.8727349298038752
LUAD-5 R1,Lung5,ge2,12,immune,count,2.0,7504,6018,0.04077825159914712,0.11465603190428714,-0.07387778030514001,0.35565727264299624
LUAD-5 R2,Lung5,ge2,12,immune,count,2.0,6672,6562,0.046612709832134294,0.10743675708625419,-0.0608240472541199,0.4338618466928585
LUAD-5 R3,Lung5,ge2,12,immune,count,2.0,5540,6504,0.044765342960288806,0.09624846248462485,-0.05148311952433604,0.46510190193884726
LUSC-6,Lung6,ge2,12,immune,count,2.0,10036,41541,0.013850139497807891,0.027177968753761345,-0.013327829255953454,0.5096090742944531
LUAD-9 R1,Lung9,ge2,12,immune,count,2.0,3999,28431,0.05401350337584396,0.1255319897295206,-0.07151848635367664,0.4302768042809245
LUAD-9 R2,Lung9,ge2,12,immune,count,2.0,9346,69427,0.020329552749839504,0.1266798219712792,-0.1063502692214397,0.16047980201968245
LUAD-12,Lung12,ge2,12,immune,count,2.0,2727,12348,0.07187385405207188,0.4193391642371234,-0.34746531018505156,0.1713979045645005
LUAD-13,Lung13,ge2,12,immune,count,2.0,3143,16977,0.19026407890550429,0.29887494845968077,-0.10861086955417648,0.6366009593178451
LUAD-5 R1,Lung5,ge2,12,immune,frac0,2.0,7504,6018,0.019462953091684432,0.04822694614568992,-0.028763993054005486,0.4035700919748959
LUAD-5 R2,Lung5,ge2,12,immune,frac0,2.0,6672,6562,0.020034329679113852,0.044457990450066036,-0.024423660770952184,0.4506350709129745
LUAD-5 R3,Lung5,ge2,12,immune,frac0,2.0,5540,6504,0.021459944988825853,0.04374908481227669,-0.022289139823450838,0.4905232893649892
LUSC-6,Lung6,ge2,12,immune,frac0,2.0,10036,41541,0.00822870997741464,0.015314416852656184,-0.007085706875241545,0.5373178787403469
LUAD-9 R1,Lung9,ge2,12,immune,frac0,2.0,3999,28431,0.02348325176532228,0.04471117207742722,-0.021227920312104936,0.5252211175465468
LUAD-9 R2,Lung9,ge2,12,immune,frac0,2.0,9346,69427,0.010408323397837628,0.05532956164302759,-0.04492123824518996,0.18811505258237018
LUAD-12,Lung12,ge2,12,immune,frac0,2.0,2727,12348,0.039005011612272336,0.19029031113579217,-0.15128529952351982,0.20497634051603475
LUAD-13,Lung13,ge2,12,immune,frac0,2.0,3143,16977,0.09373740587549051,0.11852029496489648,-0.02478288908940597,0.790897507496533
LUAD-5 R1,Lung5,ge2,12,cd8nk,count,2.0,7504,6018,0.0019989339019189766,0.005649717514124294,-0.003650783612205317,0.3538113006396589
