interaction_name	prob_high_207422	prob_low_207422	delta_prob_207422	pval_high_207422	pval_low_207422	sig_high_207422	sig_low_207422	sig_207422	detected_207422	prob_high_131907	prob_low_131907	delta_prob_131907	pval_high_131907	pval_low_131907	sig_high_131907	sig_low_131907	sig_131907	detected_131907	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	ligand_class	arm_207422	arm_131907	concordance	sig_either	mean_delta	abs_mean_delta	key_pair	n_mal_high_207422	n_mal_low_207422	n_tnk_207422	n_patients_207422	n_mal_high_131907	n_mal_low_131907	n_tnk_131907	n_patients_131907	n_patients_pair
NTF3_NGFR	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	NT	Secreted Signaling	NTF3	NGFR	NTF3	NGFR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
NTF3_NTRK1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	NT	Secreted Signaling	NTF3	NTRK1	NTF3	NTRK1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
NTF3_NTRK2	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	NT	Secreted Signaling	NTF3	NTRK2	NTF3	NTRK2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
NTF3_NTRK3	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	NT	Secreted Signaling	NTF3	NTRK3	NTF3	NTRK3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
NTF5_NGFR										0.0	0.0	0.0	1.0	1.0	False	False	False	False	NT	Secreted Signaling	NTF4	NGFR	NTF4	NGFR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
NTF5_NTRK2										0.0	0.0	0.0	1.0	1.0	False	False	False	False	NT	Secreted Signaling	NTF4	NTRK2	NTF4	NTRK2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
NTN1_DCC	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	Netrin	Cell-Cell Contact	NTN1	DCC	NTN1	DCC	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
NTN1_DSCAM										0.0	0.0	0.0	1.0	1.0	False	False	False	False	Netrin	Cell-Cell Contact	NTN1	DSCAM	NTN1	DSCAM	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
NTN1_UNC5A	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	Netrin	Cell-Cell Contact	NTN1	UNC5A	NTN1	UNC5A	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
NTN1_UNC5B	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	Netrin	Cell-Cell Contact	NTN1	UNC5B	NTN1	UNC5B	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
NTN1_UNC5C	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	Netrin	Cell-Cell Contact	NTN1	UNC5C	NTN1	UNC5C	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
NTN4_NTRK2	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	Netrin	Cell-Cell Contact	NTN4	NTRK2	NTN4	NTRK2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
NTN4_UNC5B	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	Netrin	Cell-Cell Contact	NTN4	UNC5B	NTN4	UNC5B	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
NTN4_UNC5D	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	Netrin	Cell-Cell Contact	NTN4	UNC5D	NTN4	UNC5D	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
NTS_NTSR1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	NTS	Secreted Signaling	NTS	NTSR1	NTS	NTSR1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
NTS_NTSR2										0.0	0.0	0.0	1.0	1.0	False	False	False	False	NTS	Secreted Signaling	NTS	NTSR2	NTS	NTSR2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
NTS_SORT1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	NTS	Secreted Signaling	NTS	SORT1	NTS	SORT1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
OCLN_OCLN	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	OCLN	Cell-Cell Contact	OCLN	OCLN	OCLN	OCLN	barrier	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
OSM_LIFR_IL6ST	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	OSM	Secreted Signaling	OSM	LIFR_IL6ST	OSM	IL6ST|LIFR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
OSM_OSMR_IL6ST	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	OSM	Secreted Signaling	OSM	OSMR_IL6ST	OSM	IL6ST|OSMR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
OSTN_NPR3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	OSTN	Secreted Signaling	OSTN	NPR3	OSTN	NPR3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
OXT_OXTR	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	OXT	Secreted Signaling	OXT	OXTR	OXT	OXTR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHA10_PCDHA10	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHA10	PCDHA10	PCDHA10	PCDHA10	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHA11_PCDHA11										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHA11	PCDHA11	PCDHA11	PCDHA11	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHA12_PCDHA12										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHA12	PCDHA12	PCDHA12	PCDHA12	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHA13_PCDHA13										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHA13	PCDHA13	PCDHA13	PCDHA13	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHA1_PCDHA1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHA1	PCDHA1	PCDHA1	PCDHA1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHA2_PCDHA2										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHA2	PCDHA2	PCDHA2	PCDHA2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHA3_PCDHA3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHA3	PCDHA3	PCDHA3	PCDHA3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHA4_PCDHA4	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHA4	PCDHA4	PCDHA4	PCDHA4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHA5_PCDHA5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHA5	PCDHA5	PCDHA5	PCDHA5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHA6_PCDHA6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHA6	PCDHA6	PCDHA6	PCDHA6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHA7_PCDHA7										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHA7	PCDHA7	PCDHA7	PCDHA7	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHA8_PCDHA8										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHA8	PCDHA8	PCDHA8	PCDHA8	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHA9_PCDHA9	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHA9	PCDHA9	PCDHA9	PCDHA9	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHAC1_PCDHAC1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHAC1	PCDHAC1	PCDHAC1	PCDHAC1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHAC2_PCDHAC2										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHAC2	PCDHAC2	PCDHAC2	PCDHAC2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHB10_PCDHB10										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHB10	PCDHB10	PCDHB10	PCDHB10	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHB11_PCDHB11	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHB11	PCDHB11	PCDHB11	PCDHB11	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHB12_PCDHB12	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHB12	PCDHB12	PCDHB12	PCDHB12	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHB13_PCDHB13	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHB13	PCDHB13	PCDHB13	PCDHB13	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHB14_PCDHB14	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHB14	PCDHB14	PCDHB14	PCDHB14	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHB15_PCDHB15	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHB15	PCDHB15	PCDHB15	PCDHB15	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHB16_PCDHB16	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHB16	PCDHB16	PCDHB16	PCDHB16	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHB1_PCDHB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHB1	PCDHB1	PCDHB1	PCDHB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHB2_PCDHB2	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHB2	PCDHB2	PCDHB2	PCDHB2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHB3_PCDHB3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHB3	PCDHB3	PCDHB3	PCDHB3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHB4_PCDHB4										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHB4	PCDHB4	PCDHB4	PCDHB4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHB5_PCDHB5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHB5	PCDHB5	PCDHB5	PCDHB5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHB6_PCDHB6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHB6	PCDHB6	PCDHB6	PCDHB6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHB7_PCDHB7										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHB7	PCDHB7	PCDHB7	PCDHB7	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHB8_PCDHB8										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHB8	PCDHB8	PCDHB8	PCDHB8	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHB9_PCDHB9	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHB9	PCDHB9	PCDHB9	PCDHB9	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGA10_PCDHGA10	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGA10	PCDHGA10	PCDHGA10	PCDHGA10	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGA11_PCDHGA11	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGA11	PCDHGA11	PCDHGA11	PCDHGA11	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGA12_PCDHGA12										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGA12	PCDHGA12	PCDHGA12	PCDHGA12	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGA1_PCDHGA1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGA1	PCDHGA1	PCDHGA1	PCDHGA1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGA2_PCDHGA2	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGA2	PCDHGA2	PCDHGA2	PCDHGA2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGA3_PCDHGA3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGA3	PCDHGA3	PCDHGA3	PCDHGA3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGA4_PCDHGA4										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGA4	PCDHGA4	PCDHGA4	PCDHGA4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGA5_PCDHGA5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGA5	PCDHGA5	PCDHGA5	PCDHGA5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGA6_PCDHGA6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGA6	PCDHGA6	PCDHGA6	PCDHGA6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGA7_PCDHGA7	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGA7	PCDHGA7	PCDHGA7	PCDHGA7	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGA8_PCDHGA8	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGA8	PCDHGA8	PCDHGA8	PCDHGA8	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGA9_PCDHGA9										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGA9	PCDHGA9	PCDHGA9	PCDHGA9	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGB1_PCDHGB1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGB1	PCDHGB1	PCDHGB1	PCDHGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGB2_PCDHGB2										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGB2	PCDHGB2	PCDHGB2	PCDHGB2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGB3_PCDHGB3	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGB3	PCDHGB3	PCDHGB3	PCDHGB3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGB4_PCDHGB4										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGB4	PCDHGB4	PCDHGB4	PCDHGB4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGB5_PCDHGB5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGB5	PCDHGB5	PCDHGB5	PCDHGB5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGB6_PCDHGB6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGB6	PCDHGB6	PCDHGB6	PCDHGB6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGB7_PCDHGB7	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGB7	PCDHGB7	PCDHGB7	PCDHGB7	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGC3_PCDHGC3	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGC3	PCDHGC3	PCDHGC3	PCDHGC3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGC4_PCDHGC4										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGC4	PCDHGC4	PCDHGC4	PCDHGC4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PCDHGC5_PCDHGC5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PCDH	Cell-Cell Contact	PCDHGC5	PCDHGC5	PCDHGC5	PCDHGC5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PDCD1LG2_PDCD1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PDL2	Cell-Cell Contact	PDCD1LG2	PDCD1	PDCD1LG2	PDCD1	inhibitory	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PDGFA_PDGFRA	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PDGF	Secreted Signaling	PDGFA	PDGFRA	PDGFA	PDGFRA	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PDGFA_PDGFRB	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PDGF	Secreted Signaling	PDGFA	PDGFRB	PDGFA	PDGFRB	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PDGFB_PDGFRA	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PDGF	Secreted Signaling	PDGFB	PDGFRA	PDGFB	PDGFRA	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PDGFB_PDGFRB	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PDGF	Secreted Signaling	PDGFB	PDGFRB	PDGFB	PDGFRB	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PDGFC_PDGFRA	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PDGF	Secreted Signaling	PDGFC	PDGFRA	PDGFC	PDGFRA	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PDGFD_PDGFRB	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PDGF	Secreted Signaling	PDGFD	PDGFRB	PDGFD	PDGFRB	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PDYN_OPRD1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	OPIOID	Secreted Signaling	PDYN	OPRD1	PDYN	OPRD1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PDYN_OPRK1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	OPIOID	Secreted Signaling	PDYN	OPRK1	PDYN	OPRK1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PDYN_OPRL1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	OPIOID	Secreted Signaling	PDYN	OPRL1	PDYN	OPRL1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PDYN_OPRM1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	OPIOID	Secreted Signaling	PDYN	OPRM1	PDYN	OPRM1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PECAM1_CD177	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PECAM1	Cell-Cell Contact	PECAM1	CD177	PECAM1	CD177	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PECAM1_CD38	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PECAM2	Cell-Cell Contact	PECAM1	CD38	PECAM1	CD38	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PECAM1_PECAM1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PECAM1	Cell-Cell Contact	PECAM1	PECAM1	PECAM1	PECAM1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PENK_OPRD1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	OPIOID	Secreted Signaling	PENK	OPRD1	PENK	OPRD1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PENK_OPRK1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	OPIOID	Secreted Signaling	PENK	OPRK1	PENK	OPRK1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
PENK_OPRL1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	OPIOID	Secreted Signaling	PENK	OPRL1	PENK	OPRL1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
