rank	gene	uniprot	protein_name	is_bait	exclusive	stringent	n_cldn4	n_gfp	mean_lfq_cldn4	mean_lfq_gfp	log2fc	p_mod	fdr_mod	p_welch	fdr_welch	unique_peptides	razor_unique_peptides	categories	majority_protein_ids
1078	PTCD3	F1Q4I1	Pentatricopeptide repeat domain 3	False	False	False	4	4	2.15402e+08	2.27422e+08	-0.0779974	0.693524	0.795299	0.44586	0.568167	6	6		F1Q4I1
1079	C12H6orf132	J9PBJ6	Chromosome 12 C6orf132 homolog	False	False	False	4	4	1.0424e+08	1.07821e+08	-0.0780227	0.734232	0.823423	0.728632	0.812976	6	6		J9PBJ6
1080	POLR1D	E2RI73	Uncharacterized protein	False	False	False	4	4	2.76618e+08	2.92498e+08	-0.0823868	0.694593	0.795623	0.59586	0.692743	3	3		E2RI73
1081	USP3	E2QZQ0	Ubiquitinyl hydrolase 1	False	False	False	4	4	2.99915e+08	3.1585e+08	-0.0838792	0.695882	0.795918	0.628614	0.722378	9	9		E2QZQ0
1082	SLC25A6	F1Q1J6	Solute carrier family 25 member 6	False	False	False	4	4	6.51332e+08	6.85112e+08	-0.0842325	0.682142	0.784714	0.552388	0.657934	10	11		F1Q1J6
1083	HCFC1	E2QXV1	Host cell factor C1	False	False	False	4	4	1.1244e+08	1.16225e+08	-0.0853538	0.705036	0.80157	0.693412	0.783577	8	8		E2QXV1
1084	GOSR1	E2R812	Golgi SNAP receptor complex member 1	False	False	False	4	4	1.73782e+08	1.86065e+08	-0.0854256	0.706686	0.80157	0.688751	0.780014	5	5	trafficking	E2R812
1085	ATAD1	E2RHY1	ATPase family, AAA domain containing 1	False	False	False	4	4	1.1774e+08	1.25928e+08	-0.0859329	0.678548	0.781402	0.562171	0.663666	7	7		E2RHY1;F1PX89
1086	MRPS14	E2RMB2	Uncharacterized protein	False	False	False	4	4	7.31385e+07	7.68322e+07	-0.0866942	0.673159	0.776422	0.550349	0.656577	3	3		E2RMB2
1087	TPM3	E2RB38	Tropomyosin 3	False	False	False	4	4	1.4781e+09	1.54658e+09	-0.0867502	0.719859	0.812301	0.734519	0.817586	16	25		E2RB38;E2RBW4
1088	CD99	J9PA14	CD99 molecule	False	False	False	4	4	1.6124e+08	1.72538e+08	-0.0880512	0.667347	0.772437	0.523375	0.633958	3	3	TJ	J9PA14
1089	SSR4	E2QY54	Signal sequence receptor subunit 4	False	False	False	4	4	5.5106e+08	5.82675e+08	-0.089111	0.66627	0.772437	0.537305	0.645592	7	7		E2QY54
1090	EMC1	F1PN78	ER membrane protein complex subunit 1	False	False	False	4	4	7.4493e+07	7.91368e+07	-0.0902047	0.658513	0.765583	0.495529	0.612207	3	3		F1PN78;J9P2M7
1091	CSNK1E	E2RA09	Casein kinase 1 epsilon	False	False	False	4	4	1.30365e+08	1.39485e+08	-0.0912633	0.669097	0.773367	0.589823	0.688652	6	11		E2RA09
1092	FAM98A	J9NY36	Family with sequence similarity 98 member A	False	False	False	2	2	5.41585e+07	6.10695e+07	-0.0912666	0.942997	0.96694	0.965591	0.984031	2	2		J9NY36;E2R4W1
1093	RAP1B	E2R2K4	Uncharacterized protein	False	False	False	4	4	2.10462e+08	2.26592e+08	-0.0919998	0.655587	0.763398	0.529245	0.638361	2	2		E2R2K4
1094	LARP7	E2QW27	La ribonucleoprotein domain family member 7	False	False	False	4	4	1.71572e+08	1.81622e+08	-0.0929685	0.670094	0.774106	0.617263	0.713456	8	8		E2QW27
1095	ARL6IP5	E2R4I1	PRA1 family protein	False	False	False	4	4	5.9524e+08	6.30352e+08	-0.0955419	0.668075	0.772594	0.634796	0.728717	6	6		E2R4I1
1096	PSMB5	E2R3R2	Proteasome subunit beta	False	False	False	4	4	3.70825e+08	3.72462e+08	-0.097947	0.769908	0.850754	0.834133	0.897729	7	7		E2R3R2
1097	CDH1	F1PAA4	Cadherin-1	False	False	False	4	4	1.2625e+09	1.34318e+09	-0.0991458	0.632606	0.740975	0.502055	0.617132	13	13	TJ	F1PAA4;F1PAA9
1098	WDR43	F1P7R7	WD repeat domain 43	False	False	False	4	4	5.42722e+07	6.18365e+07	-0.100349	0.706044	0.80157	0.760207	0.839643	3	3		F1P7R7
1099	EPCAM	F1Q1M9	Epithelial cell adhesion molecule	False	False	False	4	4	2.99968e+08	3.21662e+08	-0.10153	0.679685	0.782299	0.701702	0.78884	9	9	TJ	F1Q1M9;F1PM51
1100	MRPL10	E2QTK7	Mitochondrial ribosomal protein L10	False	False	False	4	4	1.08577e+08	1.18504e+08	-0.10188	0.691738	0.793667	0.729609	0.813651	4	4		E2QTK7;J9NSL5
1101	NAPA	E2RQE7	NSF attachment protein alpha	False	False	False	4	4	1.3131e+08	1.40435e+08	-0.10293	0.667586	0.772437	0.678923	0.771279	3	3	trafficking	E2RQE7
1102	GCAT	F1PH18	Glycine C-acetyltransferase	False	False	False	4	4	2.12055e+10	2.24992e+10	-0.103397	0.658066	0.765469	0.65797	0.750594	21	21		F1PH18
1103	DSN1	F6UTX5	DSN1 homolog, MIS12 kinetochore complex component	False	False	False	4	4	4.2888e+07	4.46148e+07	-0.104513	0.663838	0.770137	0.685008	0.776579	3	3		F6UTX5
1104	RPS5	E2RIQ8	Ribosomal protein S5	False	False	False	4	4	7.71465e+09	8.32208e+09	-0.105145	0.597905	0.707085	0.34429	0.51983	18	18		E2RIQ8
1105	CSNK1D	F1Q127	Casein kinase 1 delta	False	False	False	4	4	2.36948e+08	2.41192e+08	-0.106846	0.68615	0.788051	0.739236	0.820623	4	4	trafficking	F1Q127;F1Q128;F1Q126
1106	ABCD3	F1P843	ATP binding cassette subfamily D member 3	False	False	False	2	2	7.36445e+07	8.5164e+07	-0.107651	0.93834	0.963891	0.962842	0.983061	4	4		F1P843;J9P7K3
1107	CLK3	J9NTZ5	CDC like kinase 3	False	False	False	4	4	1.15857e+08	1.25688e+08	-0.109062	0.601839	0.710261	0.477617	0.599213	7	7		J9NTZ5;E2RGH3
1108	PTGFRN	F1PR26	Prostaglandin F2 receptor inhibitor	False	False	False	4	4	1.37532e+08	1.4727e+08	-0.111574	0.61406	0.723124	0.56899	0.669327	6	6		F1PR26
1109	LDHA	E2RA64	L-lactate dehydrogenase	False	False	False	4	4	1.17712e+08	1.25023e+08	-0.113641	0.725704	0.816204	0.797232	0.870431	6	6		E2RA64;F1PVW0
1110	UBE2G2	J9NY70	Ubiquitin conjugating enzyme E2 G2	False	False	False	4	4	5.74542e+08	6.0718e+08	-0.116815	0.650403	0.758168	0.695241	0.784117	5	5		J9NY70
1111	MDN1	J9NZY7	Midasin	False	False	False	4	4	1.80055e+08	1.95322e+08	-0.117645	0.572906	0.682001	0.435141	0.558083	22	22		J9NZY7;E2R4N3
1112	LRRC47	F1PYM5	Leucine rich repeat containing 47	False	False	False	4	4	2.96068e+08	3.1994e+08	-0.119883	0.654968	0.763083	0.708179	0.795021	12	12		F1PYM5
1113	CNBP	E2RPD7	CCHC-type zinc finger nucleic acid binding protein	False	False	False	4	4	5.09072e+09	5.595e+09	-0.121619	0.579213	0.68876	0.52383	0.633958	12	12		E2RPD7
1114	SF3A3	E2QXU5	Uncharacterized protein	False	False	False	4	4	1.05812e+08	1.14975e+08	-0.122064	0.530496	0.638111	0.146304	0.325094	5	5		E2QXU5
1115	WDR45B	H9GWC5	WD repeat domain 45B	False	False	False	4	4	3.61278e+08	3.91888e+08	-0.122252	0.535222	0.642384	0.228776	0.411646	4	4		H9GWC5
1116	CCDC56	E2RNW4	Uncharacterized protein	False	False	False	4	4	9.6957e+07	1.05195e+08	-0.125819	0.533413	0.641268	0.318925	0.517277	4	4		E2RNW4;E2RA62
1117	NDUFS2	F1PVM9	NADH:ubiquinone oxidoreductase core subunit S2	False	False	False	3	3	4.77707e+07	5.2917e+07	-0.127455	0.905061	0.940748	0.942362	0.969388	3	3		F1PVM9
1118	PAICS	F1PPT7	Uncharacterized protein	False	False	False	4	4	5.79532e+07	6.22645e+07	-0.130581	0.57541	0.68461	0.576673	0.677368	4	4		F1PPT7
1119	RBM47	Q9XSR3	RNA-binding protein 47	False	False	False	4	4	1.5218e+08	1.66982e+08	-0.131944	0.515221	0.622132	0.295646	0.491545	8	8		Q9XSR3;F1Q212
1120	OTUD6B	J9NW98	OTU domain containing 6B	False	False	False	2	2	5.55725e+07	6.75155e+07	-0.135463	0.916964	0.948614	0.949869	0.974819	2	2		J9NW98
1121	SF1	E2RRT4	Splicing factor 1	False	False	False	4	4	3.54405e+09	3.87538e+09	-0.136843	0.510706	0.617703	0.361811	0.51983	24	24		E2RRT4
1122	HNRNPA3	E2RFV7	Heterogeneous nuclear ribonucleoprotein A3	False	False	False	4	4	2.24172e+08	2.42905e+08	-0.137597	0.534374	0.641718	0.491669	0.609848	8	8		E2RFV7
1123	TNPO1	F1PZL7	Transportin 1	False	False	False	4	4	8.55495e+07	9.11322e+07	-0.139551	0.569942	0.679583	0.605826	0.701719	6	6		F1PZL7;F1PRW7
1124	RAE1	E2RSV2	Ribonucleic acid export 1	False	False	False	4	4	3.83988e+08	4.22528e+08	-0.142058	0.490907	0.596725	0.315344	0.512991	12	12	IFN;immune	E2RSV2
1125		E2QUJ4	Uncharacterized protein	False	False	False	4	4	1.33385e+08	1.4784e+08	-0.143501	0.480628	0.585857	0.271572	0.460263	5	5		E2QUJ4;E2R7S0
1126	ACP6	E2QVK0	Uncharacterized protein	False	False	False	4	4	4.25498e+08	4.7872e+08	-0.146341	0.513983	0.62098	0.483568	0.603909	11	11		E2QVK0
1127	SMC2	E2R7R8	Structural maintenance of chromosomes protein	False	False	False	4	4	1.02654e+08	1.11653e+08	-0.146875	0.52058	0.627729	0.508066	0.621854	7	7		E2R7R8
1128	GHDC	F1PNS9	GH3 domain containing	False	False	False	2	2	5.79055e+07	7.06445e+07	-0.14695	0.911053	0.946066	0.946306	0.972164	4	4		F1PNS9
1129	METTL16	E2QY36	U6 small nuclear RNA (adenine-(43)-N(6))-methyltransferase	False	False	False	3	3	3.53953e+07	4.10687e+07	-0.14782	0.880439	0.924376	0.927142	0.96005	4	4		E2QY36
1130	MTHFD1L	F1PH90	Uncharacterized protein	False	False	False	4	4	9.32705e+09	1.03708e+10	-0.149115	0.445091	0.547419	0.106042	0.260451	51	54		F1PH90
1131	ATP7A	F1PK99	ATPase copper transporting alpha	False	False	False	4	4	5.31598e+08	5.87808e+08	-0.150048	0.450092	0.5514	0.170405	0.353446	18	20		F1PK99
1132	BPNT1	E2R864	3(2), 5-bisphosphate nucleotidase 1	False	False	False	4	4	3.3759e+08	3.7604e+08	-0.155023	0.497384	0.603257	0.474477	0.596985	12	12		E2R864;J9P1R5
1133	NIFK	J9NXM6	Nucleolar protein interacting with the FHA domain of MKI67	False	False	False	4	4	3.62365e+08	4.03392e+08	-0.155131	0.471022	0.575109	0.374258	0.51983	7	7		J9NXM6;E2RHG8
1134	PRRC2C	E2RI84	Proline rich coiled-coil 2C	False	False	False	4	4	2.13078e+09	2.35898e+09	-0.155802	0.449886	0.5514	0.280675	0.472994	47	48		E2RI84;J9P4Z0;J9NYD1
1135	ERAL1	E2QYF7	Era like 12S mitochondrial rRNA chaperone 1	False	False	False	3	3	2.94867e+07	3.43357e+07	-0.157317	0.865164	0.915985	0.917586	0.954219	2	2		E2QYF7
1136	VARS	E2RTJ7	Valyl-tRNA synthetase	False	False	False	4	4	5.4806e+08	6.1062e+08	-0.157865	0.537145	0.644338	0.586406	0.685393	15	15		E2RTJ7
1137	RAN	P62825	GTP-binding nuclear protein Ran	False	False	False	4	4	7.49345e+08	8.32815e+08	-0.15885	0.438875	0.541906	0.251013	0.435541	11	11		P62825;F1PR82
1138		F6XLB5	Uncharacterized protein	False	False	False	4	4	1.5551e+08	1.71385e+08	-0.160491	0.487137	0.5928	0.480564	0.601875	6	11		F6XLB5
1139	TRAP1	J9NSW0	TNF receptor associated protein 1	False	False	False	4	4	1.01621e+09	1.12688e+09	-0.160825	0.441165	0.543656	0.302385	0.498062	21	21		J9NSW0;F1PXQ9
1140	BCKDHB	E2QYD3	Branched chain keto acid dehydrogenase E1 subunit beta	False	False	False	4	4	1.922e+09	2.14448e+09	-0.161997	0.434217	0.537368	0.264883	0.452797	12	12		E2QYD3
1141	GNAI3	F1P6Q0	G protein subunit alpha i3	False	False	False	4	4	4.01528e+08	4.66088e+08	-0.162466	0.51037	0.617639	0.559074	0.661218	7	7	immune	F1P6Q0
1142	LOC102157175	J9NTI9	40S ribosomal protein S27	False	False	False	4	4	6.82258e+09	7.6592e+09	-0.163817	0.426651	0.529803	0.243717	0.429351	10	10		J9NTI9;E2RLE2;J9PAS9
1143	SARNP	F1PVE3	SAP domain containing ribonucleoprotein	False	False	False	4	4	7.68448e+07	8.5125e+07	-0.164626	0.447015	0.548861	0.370781	0.51983	4	4		F1PVE3
1144	SDE2	E2R5S4	SDE2 telomere maintenance homolog	False	False	False	4	4	6.7658e+07	7.46378e+07	-0.167014	0.488253	0.593829	0.513522	0.625605	4	4		E2R5S4
1145	HPDL	E2RG97	4-hydroxyphenylpyruvate dioxygenase	False	False	False	4	4	5.17675e+07	5.88422e+07	-0.167152	0.426158	0.529755	0.310941	0.5083	7	7		E2RG97
1146	C1QBP	F1PR95	Complement C1q binding protein	False	False	False	4	4	1.76897e+09	1.87628e+09	-0.167246	0.554577	0.663069	0.647548	0.741022	9	9		F1PR95
1147	LRRC1	E2RNR2	Leucine rich repeat containing 1	False	False	False	4	4	2.25438e+09	2.52925e+09	-0.16761	0.395052	0.497338	0.0848379	0.224728	22	22		E2RNR2;J9NVX1
1148	CTSL	Q9GL24	Cathepsin L1	False	False	False	4	4	1.04665e+08	1.17143e+08	-0.168312	0.42637	0.529755	0.300701	0.497744	2	2	immune	Q9GL24
1149	HDHD5	F1Q482	Haloacid dehalogenase like hydrolase domain containing 5	False	False	False	4	4	2.7519e+09	3.08882e+09	-0.170496	0.405988	0.50964	0.21395	0.393342	16	16		F1Q482
1150	RBM39	E2R4L0	RNA binding motif protein 39	False	False	False	4	4	3.38212e+08	3.78328e+08	-0.17111	0.410313	0.512715	0.257559	0.444432	5	5		E2R4L0
1151	TES	E2RDJ9	Testin	False	False	False	4	4	1.24402e+08	1.4177e+08	-0.172134	0.429971	0.532716	0.36375	0.51983	8	8		E2RDJ9;A0M8U6;F1PFX9
1152	HSD17B12	E2RJ79	Hydroxysteroid 17-beta dehydrogenase 12	False	False	False	4	4	1.35482e+09	1.5144e+09	-0.172633	0.418155	0.521027	0.31377	0.511571	10	10		E2RJ79
1153	SF3A1	E2RDL8	Splicing factor 3a subunit 1	False	False	False	4	4	8.1058e+07	9.0763e+07	-0.17308	0.417576	0.520795	0.311299	0.5083	6	6		E2RDL8
1154	AIMP1	E2QXI3	Uncharacterized protein	False	False	False	4	4	1.47428e+08	1.64622e+08	-0.173558	0.428252	0.530887	0.362531	0.51983	10	10		E2QXI3
1155	API5	E2RHB3	Apoptosis inhibitor 5	False	False	False	3	3	2.2275e+07	2.6305e+07	-0.175305	0.835038	0.894304	0.898565	0.941651	2	2		E2RHB3
1156	CCNB1	E2R3S2	Uncharacterized protein	False	False	False	4	4	3.1533e+08	3.5607e+08	-0.175359	0.374536	0.476671	0.0752414	0.206301	6	6		E2R3S2
1157	KIF5C	E2RDZ9	Kinesin-like protein	False	False	False	2	2	3.95775e+07	5.05e+07	-0.175796	0.882177	0.925757	0.92864	0.960773	4	4		E2RDZ9;E2QTN0;J9P5I9;E2QYY9
1158	DSG2	F1PGX2	Desmoglein 2	False	False	False	4	4	4.60198e+08	5.1879e+08	-0.177218	0.371841	0.475227	0.102248	0.254724	15	15		F1PGX2;F1PGX1
1159	UTP20	E2RH41	UTP20, small subunit processome component	False	False	False	4	4	1.02134e+08	1.1615e+08	-0.179335	0.375557	0.477466	0.160012	0.342235	8	8		E2RH41
1160	EIF4A1	J9NY67	Uncharacterized protein	False	False	False	4	4	1.69078e+08	1.95808e+08	-0.181677	0.407334	0.510451	0.370438	0.51983	5	6	IFN;immune	J9NY67;F1P895;J9NU36;E2R3J1
1161	PDS5A	E2R7R4	PDS5 cohesin associated factor A	False	False	False	4	4	3.23488e+08	3.65765e+08	-0.182032	0.369522	0.472911	0.155325	0.339172	15	15		E2R7R4
1162	DSG3	Q7YRU7	Desmoglein-3	False	False	False	4	4	1.0423e+09	1.18118e+09	-0.184559	0.349357	0.452571	0.074435	0.205377	15	15		Q7YRU7
1163	CTSZ	F1PIF2	Cathepsin Z	False	False	False	4	4	1.00332e+08	1.14116e+08	-0.18491	0.389268	0.491187	0.284922	0.478074	4	4	trafficking	F1PIF2
1164	IGF2R	B1H0W0	Cation-independent mannose-6-phosphate/insulin-like growth factor 2 receptor protein	False	False	False	4	4	1.2346e+08	1.4015e+08	-0.185633	0.362676	0.465963	0.157173	0.339816	11	11	trafficking	B1H0W0;F1PWR1
1165	B3GAT3	F1Q4I9	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase	False	False	False	4	4	4.84728e+07	5.55305e+07	-0.189214	0.355487	0.459153	0.169124	0.351417	5	5		F1Q4I9
1166	OSBPL3	E2QYC5	Oxysterol-binding protein	False	False	False	4	4	7.68978e+07	8.89528e+07	-0.191759	0.425237	0.528947	0.44748	0.569899	5	5		E2QYC5;E2QYC7
1167	LOC489992	F1Q342	Uncharacterized protein	False	False	False	4	4	1.2469e+08	1.44352e+08	-0.196665	0.400068	0.503074	0.398779	0.527526	7	7		F1Q342;F1PB46
1168	CKAP4	F1PEI2	Cytoskeleton associated protein 4	False	False	False	4	4	2.65378e+09	3.04602e+09	-0.197426	0.336154	0.439895	0.147994	0.327489	36	36		F1PEI2
1169	EIF3G	E2RGG6	Eukaryotic translation initiation factor 3 subunit G	False	False	False	2	2	5.2602e+07	6.9148e+07	-0.198655	0.878037	0.922741	0.926273	0.959758	5	5		E2RGG6
1170	HMGCL	E2RFD0	3-hydroxymethyl-3-methylglutaryl-CoA lyase	False	False	False	4	4	2.7975e+09	3.21208e+09	-0.198919	0.305287	0.408293	0.00754985	0.0587531	21	21		E2RFD0;J9P3K8
1171	CSTF2	J9NX69	Cleavage stimulation factor subunit 2	False	False	False	4	4	6.76128e+07	7.7822e+07	-0.199619	0.313934	0.416548	0.0592763	0.179338	5	6		J9NX69;E2RP40
1172	CLINT1	J9P2S1	Clathrin interactor 1	False	False	False	4	4	7.69648e+07	8.965e+07	-0.199637	0.378717	0.480645	0.35722	0.51983	4	4	trafficking	J9P2S1;F1PVV5
1173	SFN	F1PQ93	Stratifin	False	False	False	4	4	2.35362e+08	2.63188e+08	-0.201126	0.495962	0.602201	0.600003	0.69608	7	8	trafficking	F1PQ93
1174	GSTP1	F1Q0J0	Uncharacterized protein	False	False	False	3	3	3.26789e+08	3.0934e+08	-0.201601	0.902645	0.939619	0.941429	0.968884	5	5		F1Q0J0
1175	RPN2	F1PCT7	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	False	False	False	4	4	8.34448e+08	9.76715e+08	-0.20209	0.427451	0.530194	0.485189	0.604569	12	12		F1PCT7;A0A1W2NCW3;F1PBH2
1176	RPL11	E2R9G7	Uncharacterized protein	False	False	False	4	4	6.28768e+09	7.24552e+09	-0.202198	0.369597	0.472911	0.329669	0.51983	15	15		E2R9G7
1177	CYP1A1	P56590	Cytochrome P450 1A1	False	False	False	4	4	1.5074e+08	1.6703e+08	-0.203186	0.422866	0.526297	0.487783	0.606099	6	6		P56590;F1P8R7
1178	CORO1C	F1Q1F6	Coronin	False	False	False	4	4	3.20588e+07	3.83492e+07	-0.203307	0.447572	0.549236	0.529921	0.638825	2	2		F1Q1F6;F1Q1Q0
1179	COPA	F1PU93	Coatomer subunit alpha	False	False	False	4	4	1.8675e+08	2.11518e+08	-0.20368	0.383409	0.485514	0.386642	0.51983	11	11	trafficking	F1PU93
1180	CAPZA2	A0M8V0	F-actin-capping protein subunit alpha-2	False	False	False	4	4	1.07811e+09	1.25034e+09	-0.204699	0.338664	0.441417	0.23492	0.418517	11	15	trafficking	A0M8V0
1181	CMTR1	F1PGE5	Cap methyltransferase 1	False	False	False	4	4	1.18238e+08	1.36031e+08	-0.204727	0.435636	0.538212	0.50448	0.619765	8	8	IFN;immune	F1PGE5
1182	DNPEP	F1PVI2	Aspartyl aminopeptidase	False	False	False	4	4	5.20545e+08	5.99452e+08	-0.206363	0.291235	0.39579	0.0277906	0.125632	13	13		F1PVI2
1183	PRKAA1	F1PIY1	Non-specific serine/threonine protein kinase	False	False	False	4	4	2.5744e+08	2.98875e+08	-0.20664	0.334986	0.439026	0.233656	0.417384	8	8	TJ	F1PIY1
1184	CYC1	E2REM0	Cytochrome c1	False	False	False	4	4	1.03562e+08	1.2161e+08	-0.208213	0.331789	0.435485	0.265051	0.452797	5	5		E2REM0
1185	CAST	E2QXA6	Calpastatin	False	False	False	4	4	1.56288e+08	1.77125e+08	-0.208536	0.397961	0.500712	0.441219	0.563894	3	22		E2QXA6
1186	LMAN1	E2QW60	Lectin, mannose binding 1	False	False	False	4	4	2.47575e+08	2.8575e+08	-0.209383	0.303667	0.407167	0.105044	0.259116	9	9	trafficking	E2QW60
1187	PRPF6	E2RPW8	Pre-mRNA processing factor 6	False	False	False	4	4	1.16692e+08	1.36045e+08	-0.210159	0.310827	0.413932	0.168351	0.351163	6	6		E2RPW8
1188	COX4I1	E2QUA8	Cytochrome c oxidase subunit 4I1	False	False	False	4	4	1.76822e+08	2.04838e+08	-0.210511	0.3037	0.407167	0.115442	0.277263	4	4		E2QUA8
1189	EML4	F1PY01	Echinoderm microtubule associated protein like 4	False	False	False	2	2	3.09995e+07	4.1507e+07	-0.21233	0.847916	0.901039	0.907584	0.946067	2	2		F1PY01
1190	HNRNPF	E2RB90	Heterogeneous nuclear ribonucleoprotein F	False	False	False	4	4	8.04452e+08	9.3011e+08	-0.213037	0.304072	0.407415	0.142814	0.319507	7	7		E2RB90
1191	SCP2	J9P746	Sterol carrier protein 2	False	False	False	4	4	7.59188e+08	8.81155e+08	-0.21424	0.31798	0.420895	0.212539	0.393098	18	18		J9P746
1192	EIF3I	F1PPR0	Eukaryotic translation initiation factor 3 subunit I	False	False	False	2	2	2.47125e+07	3.4809e+07	-0.215719	0.834626	0.894304	0.899234	0.941651	2	3		F1PPR0
1193	MDH2	J9NY79	Malate dehydrogenase	False	False	False	4	4	3.71642e+08	4.1026e+08	-0.215891	0.4014	0.504169	0.483161	0.603909	11	11		J9NY79;F1PYG8
1194	IMMT	F6Y8P9	MICOS complex subunit MIC60	False	False	False	4	4	3.83475e+08	4.48185e+08	-0.221379	0.270211	0.374666	0.0610501	0.181119	17	17		F6Y8P9
1195	RBM33	F1PQR3	RNA binding motif protein 33	False	False	False	4	4	6.64358e+07	7.7648e+07	-0.221626	0.277569	0.381963	0.0937781	0.240265	5	5		F1PQR3;J9NXF2
1196		E2R4C5	Uncharacterized protein	False	False	False	4	4	1.03712e+09	1.19995e+09	-0.222808	0.311367	0.414398	0.248713	0.433251	5	5		E2R4C5
1197	RAB7A	P18067	Ras-related protein Rab-7a	False	False	False	4	4	1.36185e+09	1.58122e+09	-0.225703	0.304608	0.407866	0.24059	0.425211	10	10	trafficking	P18067
1198	FKBP9	F1Q1F5	Peptidylprolyl isomerase	False	False	False	4	4	2.38135e+07	2.78502e+07	-0.227241	0.267213	0.37216	0.0898235	0.233136	2	2		F1Q1F5
1199	TRMT2A	F1PQ26	tRNA methyltransferase 2 homolog A	False	False	False	2	2	2.3147e+07	3.24105e+07	-0.227796	0.821576	0.887708	0.891117	0.938289	3	3		F1PQ26
1200	GIGYF2	J9P4X3	GRB10 interacting GYF protein 2	False	False	False	4	4	1.02394e+09	1.17252e+09	-0.227946	0.351217	0.454711	0.391298	0.51983	22	22		J9P4X3;J9P2G6;F1PWP6;J9NWN8
1201	RRS1	F1PRD1	Ribosome biogenesis regulatory protein	False	False	False	4	4	8.78e+07	1.03324e+08	-0.230588	0.362421	0.465909	0.416045	0.53992	4	4		F1PRD1
1202	HDHD3	E2R983	Haloacid dehalogenase like hydrolase domain containing 3	False	False	False	4	4	2.3466e+08	2.75378e+08	-0.231529	0.243283	0.346551	0.0231015	0.110604	8	8		E2R983
1203	ITGB1	E2RT60	Integrin beta	False	False	False	4	4	5.59425e+08	6.60768e+08	-0.231939	0.282342	0.386827	0.19331	0.366202	9	9	TJ	E2RT60
1204	G3BP2	F6XCI1	G3BP stress granule assembly factor 2 (Fragment)	False	False	False	4	4	1.2338e+08	1.4513e+08	-0.233419	0.246486	0.350658	0.047524	0.165778	6	6		F6XCI1
1205	CTBP2	F6X5G9	C-terminal binding protein 2	False	False	False	4	4	6.08668e+08	7.19205e+08	-0.234042	0.261851	0.366156	0.12595	0.293793	12	12		F6X5G9
1206	DRG1	J9P0A6	Developmentally regulated GTP binding protein 1	False	False	False	4	4	1.2828e+08	1.4951e+08	-0.234859	0.28655	0.390879	0.230068	0.412953	5	5		J9P0A6;J9JHE3
1207	DSTN	J9P1J5	Destrin, actin depolymerizing factor	False	False	False	3	3	5.99197e+07	7.60327e+07	-0.235236	0.839494	0.896444	0.902534	0.942598	3	3		J9P1J5
1208	LOC100683871	E2RHH8	ATP synthase subunit d, mitochondrial	False	False	False	4	4	2.0781e+09	2.42245e+09	-0.236392	0.25832	0.362064	0.156635	0.339816	14	14		E2RHH8;J9PA71;J9NYI7;J9P8F6;E2QY34;J9NUR6;J9P495;J9P8U0;J9NZF8;E2R5J4;J9P7S5;J9NRF8;J9P114;J9P648
1209	ZC3H15	F1PEL5	Zinc finger CCCH-type containing 15	False	False	False	4	4	1.71135e+08	2.0244e+08	-0.236486	0.247785	0.351591	0.0850859	0.225112	8	8		F1PEL5
1210	OSBPL9	E2RT18	Oxysterol-binding protein	False	False	False	4	4	2.68125e+07	3.21695e+07	-0.236845	0.336415	0.439974	0.37858	0.51983	3	3		E2RT18
1211	MYBBP1A	F1PKR9	MYB binding protein 1a	False	False	False	4	4	1.3358e+09	1.56028e+09	-0.238699	0.255987	0.359499	0.156788	0.339816	29	29		F1PKR9;J9NUP0;J9P948
1212	TNS4	E2QX60	Tensin 4	False	False	False	4	4	8.88462e+07	1.04822e+08	-0.238789	0.297253	0.403217	0.27413	0.464239	6	6		E2QX60;E2QX58
1213	MATR3	F1PLN7	Uncharacterized protein	False	False	False	4	4	5.57098e+08	6.5466e+08	-0.238861	0.285459	0.389635	0.237823	0.421684	16	16		F1PLN7;E2RL92
1214	HNRNPUL1	J9JHA9	Heterogeneous nuclear ribonucleoprotein U like 1	False	False	False	3	3	4.9395e+07	6.30423e+07	-0.239971	0.827717	0.890386	0.895161	0.940285	3	3		J9JHA9;E2RNY1
1215	DHX15	E2R2U3	DEAH-box helicase 15	False	False	False	4	4	2.40315e+08	2.8346e+08	-0.241496	0.247194	0.351208	0.108549	0.265073	12	13		E2R2U3
1216	SQSTM1	F1P6L5	Sequestosome 1	False	False	False	4	4	3.85368e+08	4.55805e+08	-0.242371	0.229512	0.332124	0.0412297	0.154773	8	8		F1P6L5
1217	DDX50	E2RPT4	DExD-box helicase 50	False	False	False	3	3	2.68247e+07	3.35443e+07	-0.245277	0.787266	0.8617	0.869287	0.923648	4	4		E2RPT4;E2QTT0
1218	EEF1B2	J9NT16	Uncharacterized protein	False	False	False	4	4	6.09758e+08	7.32868e+08	-0.246554	0.30148	0.405682	0.321662	0.51983	6	6		J9NT16;J9NXC6
1219	PLK1	J9P0Q4	Serine/threonine-protein kinase PLK	False	False	False	4	4	3.79598e+08	4.48715e+08	-0.247233	0.219872	0.321577	0.0532765	0.177993	15	15		J9P0Q4;E2RNE0
1220	RPL23	J9P897	Uncharacterized protein	False	False	False	4	4	2.88562e+09	3.4363e+09	-0.247776	0.236812	0.340437	0.108036	0.26441	11	11		J9P897;F2Z4P3;Q9XSU3
