tf	target	axis	resource	confidence	effect	reference	note
STAT1	LRCH1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LRRFIP1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LY96	IFN	DoRothEA	A	Activation	CollecTRI:21572044;CollecTRI2:21572044;TRRUST:21572044;CollecTRI2:24858600;DoRothEA:21572044	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LYN	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MACF1	IFN	DoRothEA	B	Unknown	PAZAR:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MAD1L1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MAML3	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MAN1A1	IFN	DoRothEA	A	Activation	DoRothEA:22951020;CollecTRI2:22951020;ORegAnno:22951020;CollecTRI:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MAP3K5	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MAP3K8	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MAPKAPK3	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MARCHF1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MARK3	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MAT2A	IFN	DoRothEA	A	Activation	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MBNL1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MBP	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MCF2L	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MCF2L2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MCL1	IFN	DoRothEA	A	Activation	CollecTRI2:17880940;CollecTRI:19609277;CollecTRI2:16799645;CollecTRI2:19609277;CollecTRI2:20624457;CollecTRI2:35879405;CollecTRI2:34685622;CollecTRI2:22838736	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MCTP1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MED15	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MED16	IFN	DoRothEA	A	Activation	DoRothEA:22951020;CollecTRI2:22951020;ORegAnno:22951020;CollecTRI:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MEF2D	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MET	IFN	DoRothEA	A	Activation	CollecTRI:17558387;PAZAR:17558387;CollecTRI2:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	METTL9	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MGAT1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MGLL	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MGRN1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MIDEAS	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MMP13	IFN	DoRothEA	A	Repression	CollecTRI2:10645003;CollecTRI:17179173;CollecTRI2:25172660;DoRothEA:17179173;TRRUST:17179173;CollecTRI2:17208315;CollecTRI2:17179173;CollecTRI:17208315;CollecTRI2:31977264;CollecTRI:10645003;CollecTRI2:24657155	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MMP9	IFN	DoRothEA	A	Repression	CollecTRI2:21646723;CollecTRI:18028425;CollecTRI:19616522;CollecTRI2:20190134;CollecTRI2:11971185;CollecTRI:15247301;CollecTRI2:21125645;CollecTRI2:19965686;CollecTRI:10817568;CollecTRI:19965686;CollecTRI2:12960156;CollecTRI2:12105194;CollecTRI2:15247301;CollecTRI2:33556719;CollecTRI2:33370709;Colle	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MNT	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MPZL1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MRTFA	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MSN	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MTMR9	IFN	DoRothEA	A	Activation	DoRothEA:22951020;CollecTRI2:22951020;ORegAnno:22951020;CollecTRI:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MTSS1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MUC1	IFN	DoRothEA	A	Activation	CollecTRI2:17151127;CollecTRI:17151127;CollecTRI2:30824191;CollecTRI2:19915608;CollecTRI:19122651;CollecTRI2:11084045;CollecTRI2:19122651;CollecTRI:11084045;TRRUST:17151127	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MUC4	IFN	DoRothEA	A	Activation	CollecTRI2:22537161;CollecTRI:22757586;CollecTRI2:19757157;SIGNOR:19757157;CollecTRI2:25686822;TRRUST:22537161;CollecTRI2:22757586;CollecTRI:17525742;CollecTRI:19757157;CollecTRI2:16007204;CollecTRI:22537161;TRRUST:19757157;CollecTRI2:17525742	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MVP	IFN	DoRothEA	A	Activation	TRRUST:16418217;CollecTRI:16418217;PAZAR:16418217;CollecTRI2:16418217	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MX1	IFN	DoRothEA	A	Activation	CollecTRI2:24725474;CollecTRI2:28677808;CollecTRI2:9781817;CollecTRI:9781817;CollecTRI2:21166595;CollecTRI2:23558133;CollecTRI2:27063510;PAZAR:9781817;CollecTRI2:25056900;CollecTRI2:38065246;CollecTRI2:30236203;CollecTRI2:17494065	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MYC	IFN	DoRothEA	A	Repression	CollecTRI2:25613616;CollecTRI2:31382461;CollecTRI2:25267067;CollecTRI2:11369651;CollecTRI2:16367922;CollecTRI2:21530537;CollecTRI2:12637327;CollecTRI2:26255980;CollecTRI2:11843291;CollecTRI2:36155135;CollecTRI2:32714471;CollecTRI2:17981761	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MYD88	IFN	DoRothEA	A	Activation	CollecTRI2:24489087;CollecTRI2:21206089;CollecTRI2:19619129;CollecTRI:18024894;CollecTRI:7567467;DoRothEA:7567467;CollecTRI2:7567467;CollecTRI2:18024894	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MYH9	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MYO18A	IFN	DoRothEA	B;D	Unknown	PAZAR:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MYO9B	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MYOF	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	N4BP1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NAA35	IFN	DoRothEA	A	Repression	DoRothEA:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NABP1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NCF2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NCOA7	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NCOR2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NEDD4L	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NEDD9	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NEK6	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NFE2L2	IFN	DoRothEA	B	Repression	CollecTRI2:26827637	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NFKB1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NFKBIZ	IFN	DoRothEA	B	Repression	PAZAR:17558387;CollecTRI2:35537286	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NIBAN1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NIBAN2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NLRC5	IFN	DoRothEA	B	Activation	CollecTRI2:22473004;CollecTRI2:29311575;CollecTRI2:34782627;CollecTRI2:30796216	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NLRP3	IFN	DoRothEA	B	Activation	CollecTRI2:33087357;CollecTRI2:37013491;CollecTRI2:36384075	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NMI	IFN	DoRothEA	A	Activation	CollecTRI:22951020;DoRothEA:22951020;CollecTRI2:22951020;CollecTRI2:21067885;ORegAnno:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NOS2	IFN	DoRothEA	A	Activation	CollecTRI2:31991739;CollecTRI2:37059259;CollecTRI2:22831798;CollecTRI:24248598;TRRUST:12586443;CollecTRI2:29453519;CollecTRI2:12948935;CollecTRI2:28965604;CollecTRI2:23811074;CollecTRI2:18039960;CollecTRI2:34382871;CollecTRI2:28038357;CollecTRI:20889505;CollecTRI2:23826757;CollecTRI2:24457953;Collec	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NOX5	IFN	DoRothEA	A	Activation	CollecTRI2:22348975;TRRUST:22348975;CollecTRI:22348975	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NR1H4	IFN	DoRothEA	A	Repression	HTRIdb:19393742;CollecTRI2:22558273;DoRothEA:19393742;TRRUST:19393742;CollecTRI2:31949131;CollecTRI2:19393742;CollecTRI:19393742	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NR3C1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NR4A2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NRP1	IFN	DoRothEA	B	Unknown	PAZAR:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NRP2	IFN	DoRothEA	B	Activation	CollecTRI2:35533267	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	OAS1	IFN	DoRothEA	A	Activation	CollecTRI2:22305622;CollecTRI2:29417241;CollecTRI:22305621;CollecTRI2:22305621;CollecTRI2:36584854;CollecTRI2:23110939;CollecTRI2:26061044;CollecTRI:2456211;CollecTRI2:23558133;CollecTRI2:2456211;CollecTRI2:38065246;CollecTRI:23110939;PAZAR:2456211	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	OAS2	IFN	DoRothEA	A	Activation	CollecTRI2:25564224;CollecTRI2:36584854	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	OAS3	IFN	DoRothEA	A	Activation	CollecTRI2:35934228	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	OASL	IFN	DoRothEA	A	Repression	CollecTRI2:33176874	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	OPRM1	IFN	DoRothEA	A	Activation	TRRUST:15448191;CollecTRI:18284609;ORegAnno:15448191;CollecTRI2:15448191;CollecTRI:15448191;DoRothEA:15448191	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	OSBPL3	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	P2RY6	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PACSIN2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PARP14	IFN	DoRothEA	A	Activation	DoRothEA:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PDE4B	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PDE4D	IFN	DoRothEA	B	Unknown	PAZAR:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PFKFB3	IFN	DoRothEA	B	Activation	CollecTRI2:36510278	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PGS1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PHACTR2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PIK3AP1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PIK3R5	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PIM1	IFN	DoRothEA	A	Activation	CollecTRI2:10068671;DoRothEA:10068671;TRRUST:10068671;CollecTRI:10068671	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PIP4K2A	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PKIG	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLAC8	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLAU	IFN	DoRothEA	A	Repression	CollecTRI2:18381451	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLB1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLCB1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLCG2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLEC	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLEKHA2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLEKHG3	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLEKHO1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLSCR1	IFN	DoRothEA	A	Activation	DoRothEA:16260419;CollecTRI2:38099895;CollecTRI:19122651;TRRUST:16260419;CollecTRI2:20926691;CollecTRI2:19122651;CollecTRI:16260419;CollecTRI2:25588716;CollecTRI2:16260419	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLXNC1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PMAIP1	IFN	DoRothEA	B	Activation	CollecTRI2:14602726;CollecTRI2:22838736	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PML	IFN	DoRothEA	A	Activation	TRRUST:21115099;CollecTRI:15519999;TRRUST:15519999;CollecTRI2:15519999;CollecTRI2:21115099;CollecTRI2:22589541;CollecTRI:22589541;CollecTRI:21115099;TRRUST:22589541	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	POLA1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	POLR1A	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	POU2F2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PPARA	IFN	DoRothEA	A	Activation	CollecTRI:24242046;TRRUST:24242046;CollecTRI2:24242046;DoRothEA:24242046	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PPFIBP2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PPIP5K2	IFN	DoRothEA	A	Activation	CollecTRI2:22951020;ORegAnno:22951020;CollecTRI:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PPM1H	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PRDM16	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PREX1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PRF1	IFN	DoRothEA	A	Activation	DoRothEA:10072525;CollecTRI2:10072525;CollecTRI:10072525	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PRKAG2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PRKCB	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PRKCD	IFN	DoRothEA	B	Activation	CollecTRI2:29859868	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PRKCE	IFN	DoRothEA	A	Repression	CollecTRI2:24825907;TRRUST:24825907;CollecTRI:24825907	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PRKCH	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PROS1	IFN	DoRothEA	A	Activation	DoRothEA:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PRPF31	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PRUNE2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PSMB9	IFN	DoRothEA	A	Activation	CollecTRI2:9632673;CollecTRI:19122651;CollecTRI2:10921891;TRRUST:10921891;TRRUST:16703666;CollecTRI:16703666;CollecTRI2:14735146;CollecTRI:10764778;CollecTRI:10921891;CollecTRI:14735146;CollecTRI2:10764778;CollecTRI2:16703666;CollecTRI2:19122651;CollecTRI2:32331228;CollecTRI:9632673;CollecTRI2:15240	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PSMD1	IFN	DoRothEA	B	Unknown	PAZAR:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PSTPIP2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PTGFR	IFN	DoRothEA	A	Activation	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PTGS2	IFN	DoRothEA	A	Activation	CollecTRI2:18625301;CollecTRI2:17606840;CollecTRI:17505916;TRRUST:12586443;CollecTRI2:38069015;CollecTRI2:25818476;CollecTRI2:21882257;CollecTRI2:18634870;CollecTRI2:10433370;CollecTRI2:16717119;CollecTRI2:17513789;CollecTRI:17270146;CollecTRI:17016440;CollecTRI2:21396905;CollecTRI2:24464587;CollecT	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PTK2B	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PTP4A2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PTPN2	IFN	DoRothEA	B	Activation	CollecTRI2:35154122	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PTPRE	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PTPRJ	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PTTG1IP	IFN	DoRothEA	A	Activation	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PWP2	IFN	DoRothEA	A	Activation	DoRothEA:22951020;CollecTRI2:22951020;ORegAnno:22951020;CollecTRI:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RAB31	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RAB3GAP2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RAD51B	IFN	DoRothEA	B	Unknown	PAZAR:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RALGDS	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RAP1GAP2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RAPGEF1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RAPGEF2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RARA	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RASA3	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RASGEF1B	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RASSF2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RASSF4	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RASSF5	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RBAK	IFN	DoRothEA	A	Activation	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RBFOX3	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RBM47	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RBMS1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RBPJ	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RCN1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RERE	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	REV3L	IFN	DoRothEA	A	Activation	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RFTN1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RFX3	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RGS12	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RHBDD2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RHBDF2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RHOF	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RIN2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RIN3	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RIPK1	IFN	DoRothEA	A	Activation	CollecTRI2:36669643	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RIPOR2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RNF213	IFN	DoRothEA	A	Activation	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RPGR	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RPS24	IFN	DoRothEA	A	Repression	DoRothEA:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RREB1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RTN4	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RUNX1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RXYLT1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	S100A10	IFN	DoRothEA	A	Activation	CollecTRI:12645529;DoRothEA:12645529;CollecTRI2:21928315;TRRUST:12645529;CollecTRI2:12645529	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	S100A11	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SAMD4A	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SAMSN1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SBNO2	IFN	DoRothEA	A	Activation	DoRothEA:22951020;CollecTRI2:22951020;ORegAnno:22951020;CollecTRI:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SCARB1	IFN	DoRothEA	A	Repression	DoRothEA:17998316;CollecTRI2:17998316;TRRUST:17998316;CollecTRI:17998316	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SEC14L1	IFN	DoRothEA	B	Unknown	PAZAR:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SEMA4B	IFN	DoRothEA	A	Activation	CollecTRI:19122651;CollecTRI:22951020;DoRothEA:22951020;CollecTRI2:22951020;CollecTRI2:19122651	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SEMA4D	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SEPTIN9	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SGK1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SGMS1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SH2B3	IFN	DoRothEA	B	Activation	CollecTRI2:33937225	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SH3BP2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SH3BP5	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SH3KBP1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SH3TC1	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SHANK2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SIK3	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SKI	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SLA	IFN	DoRothEA	B	Unknown	PAZAR:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SLC12A8	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SLC1A2	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	SLC1A3	IFN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
