ligand	vs	k	n_patients_total	method	pooled_z	pooled_rho	se_z	ci95_rho	p	Q	df	tau2	I2	fixed_z	fixed_rho
PODXL	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.11010662342082551	0.1096638125971524	0.14907119849998599	[-0.18008731193997995, 0.38190339901627973]	0.460139182783208	0.0013490710884231528	1	0.0	0.0	0.11010662342082551	0.1096638125971524
MMP7	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2659316865907984	0.25983521843871726	0.3612879831462003	[-0.4154603674843564, 0.7504813156632688]	0.46169072502245967	5.735892335959999	1	0.21570359829777325	82.56592102102918	0.2195122742299751	0.21605315128338506
OCLN	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.20856229898825343	0.20558997418539365	0.28341786946812886	[-0.33365608082046155, 0.6434629377878199]	0.4618021036472334	3.5340372368163404	1	0.11541667576592643	71.70375032887722	0.17691943789168632	0.17509637142369594
PVR	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.10819979344822467	0.1077795227106859	0.14907119849998599	[-0.18193166509224623, 0.38027349562762874]	0.46794527418173804	0.047354694684912976	1	0.0	0.0	0.10819979344822467	0.1077795227106859
COL1A1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.10794096149727128	0.10752369033062426	0.14907119849998599	[-0.1821819181406729, 0.38005207104050504]	0.4690104942565164	0.8260781137448507	1	0.0	0.0	0.10794096149727128	0.10752369033062426
CLCF1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.10732078565477998	0.10691064375282393	0.14907119849998599	[-0.18278144237710003, 0.3795213481113021]	0.47156827046261185	0.7826812243150829	1	0.0	0.0	0.10732078565477998	0.10691064375282393
SPP1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.10516156130358548	-0.10477560954731126	0.14907119849998599	[-0.3776716178513019, 0.18486770246328646]	0.48053322418468325	0.31610589827992897	1	0.0	0.0	-0.10516156130358548	-0.10477560954731126
PTDSS1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.10342481920443901	0.10305762238675593	0.14907119849998599	[-0.1865445494803132, 0.37618162162174956]	0.4878109173695382	0.5948087351758364	1	0.0	0.0	0.10342481920443901	0.10305762238675593
SECTM1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1523804635503402	0.15121190095279702	0.22057596309950725	[-0.2728573452418826, 0.5260798547807753]	0.48967246303078826	2.1477071444211915	1	0.05227411082890042	53.438717071013855	0.133996384990683	0.133200133433432
PLAT	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1401942635419388	0.13928294791035067	0.20410642039126642	[-0.25415926855145143, 0.49317177121243216]	0.4921656211335913	1.842445274995984	1	0.038370483172894015	45.72430380586584	0.12562482844108483	0.12496812019813935
PODXL2	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.3523811366877815	-0.3384855649415544	0.5161393470585445	[-0.8773208459497515, 0.5778653959028126]	0.49478075058310467	11.69998050958911	1	0.48734729041650804	91.45297721495847	-0.2789485662631135	-0.2719316756974235
LGALS9	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.100708585957805	0.1003694920364493	0.14907119849998599	[-0.18916492669665025, 0.37384739026779085]	0.4993113236503026	0.9298065175691639	1	0.0	0.0	0.100708585957805	0.1003694920364493
APP	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.1019415441223347	-0.10158987769454098	0.15110711030953705	[-0.37833191319972775, 0.19182229273805912]	0.4999102191157464	1.0262174943559907	1	0.0011941166457688091	2.5547697734819557	-0.10254907700518905	-0.102191103351172
IFITM1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2557804143220253	0.2503445956025227	0.3836817770751278	[-0.45915172048631586, 0.7648491748140939]	0.5049974591575201	6.467970713427929	1	0.24904724909337736	84.5392002483262	0.20530958158000429	0.20247266652523016
CX3CL1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2624390930436885	0.2565754800880652	0.4004878960574916	[-0.4796404435904348, 0.7807916684330748]	0.5122756257793979	7.046361523063165	1	0.27539096005854496	85.80827854592842	0.20896912024766626	0.20597956762756633
LAMB3	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.23648898474605676	0.23217671840580487	0.36972425352651966	[-0.45276321697780353, 0.7447887299065105]	0.5224091981987518	6.0065028383915795	1	0.22802897543281486	83.35137721723311	0.18853530523790088	0.1863327519251948
NECTIN3	tnk_frac	1	22	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1419428240975887	0.1409971676104598	0.22941573387056174	[-0.298354202492286, 0.5310436904559194]	0.5361045047816213	0.0	0	0.0	0.0	0.1419428240975887	0.1409971676104598
APOE	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.0910038025876904	0.0907534102001747	0.14907119849998599	[-0.1985050004439281, 0.36546883029840505]	0.5415491419599159	0.037817925184718174	1	0.0	0.0	0.0910038025876904	0.0907534102001747
PAEP	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.09637211447443968	-0.09607486400394602	0.15790279132830318	[-0.3849531599611514, 0.20994839033965926]	0.541646147795932	1.1165207955204732	1	0.005307121253462849	10.436061378163254	-0.09896073473421879	-0.09863894689824759
CD99	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2235644835055276	0.21991280740133362	0.3698239972760829	[-0.46313150278616566, 0.7390666969245406]	0.5455007068807247	6.0097397855094865	1	0.2281764072347438	83.36034444600794	0.17559272403595866	0.17381003487734287
CD40	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.08771641913004095	0.08749214100611281	0.14907119849998599	[-0.2016607763629648, 0.3626171184415851]	0.5562506664539504	0.7503055205400138	1	0.0	0.0	0.08771641913004095	0.08749214100611281
TCTN1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.11228959574187043	0.11182001255735333	0.1928496766275241	[-0.2596152165369557, 0.4544346392540946]	0.5603882709099753	1.6477829375904842	1	0.02950428359470829	39.31239502562895	0.10044342966629	0.10010699995896936
TNFSF12	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.23474074002442408	0.23052204466492082	0.41729524407434454	[-0.5249568953405096, 0.7828303920940691]	0.5737555469480865	7.6496386421642795	1	0.3028681567787374	86.92748707778078	0.17830218343194726	0.17643639843596848
HMGB1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1120298611285933	0.11156351814797574	0.20081631872575448	[-0.274357642147676, 0.4665332011019773]	0.5769315894273064	1.7843726960582418	1	0.03572547704718713	43.957896116150835	0.12581394782288416	0.12515428169473752
TRAF2	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.08313158886999888	0.0829406131549356	0.14907119849998599	[-0.20605506135560395, 0.35862854969828695]	0.5770740829217903	0.6890800700044606	1	0.0	0.0	0.08313158886999888	0.0829406131549356
CD82	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1384849174195658	0.13760636512504829	0.2567107883396111	[-0.3493192908251347, 0.5660138586919525]	0.589570254556848	2.9020989947306477	1	0.08663406352518133	65.54218164798293	0.11227441670155199	0.1118050232859917
PSEN1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.07788211864818906	0.07772503187572917	0.14907119849998599	[-0.21107616860461323, 0.3540456514189789]	0.6013576531861552	0.049764777438478076	1	0.0	0.0	0.07788211864818906	0.07772503187572917
HLA-DQB1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.22033885778935483	0.21684100989846783	0.43372769078745765	[-0.5578920427176098, 0.7896288658479267]	0.6114449500858892	8.263473728962008	1	0.33082623259442345	87.89855171324406	0.16102429169839907	0.1596468526586761
FBLN1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.14513751591902507	-0.14412692789094203	0.28965962305894016	[-0.6124736166501974, 0.3991146158662891]	0.616327280711435	3.690816805811096	1	0.12255744560880498	72.90572649323788	-0.11225831911685899	-0.11178912689834573
GPI	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.07337043068622891	0.07323905717161398	0.14907119849998599	[-0.21538271627283095, 0.35009320938836697]	0.6225894074060601	0.027149511512410858	1	0.0	0.0	0.07337043068622891	0.07323905717161398
CALR	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.07139762371771687	0.07127655125011988	0.14907119849998599	[-0.21726320381458814, 0.34836100588212837]	0.6319743273024325	0.08387206780033542	1	0.0	0.0	0.07139762371771687	0.07127655125011988
TNFSF13	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.30448438824452495	0.2954110603687415	0.6537373967182694	[-0.7516951040205951, 0.9195043682840373]	0.6413876737262985	18.767694334322105	1	0.8092573330409866	94.6716949765576	0.20820708291557272	0.20524974728274145
MELTF	tnk_frac	1	22	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.1048432241999847	-0.10446075663466971	0.22941573387056174	[-0.5038838215497886, 0.3317662135737489]	0.6476703129323517	0.0	0	0.0	0.0	-0.1048432241999847	-0.10446075663466971
FGG	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.07970643386745539	-0.07953806698674648	0.17948285258942104	[-0.4065681289997157, 0.26555917625851627]	0.6569779436076565	1.4314607599422609	1	0.019651552831378278	30.141291470655762	-0.0881718808349141	-0.08794409816724974
COL6A2	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.06543039710586065	0.0653371845631451	0.14907119849998599	[-0.2229413287901796, 0.34310707514200667]	0.6607191803721277	0.5616569660288084	1	0.0	0.0	0.06543039710586065	0.0653371845631451
LRPAP1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.12676529885173105	0.1260906193789589	0.294471561630784	[-0.4222268972502265, 0.6068561018686958]	0.6668435953813643	3.8140305065266635	1	0.12816940566163953	73.78101726536337	0.0929405147660779	0.09267383132511792
MICA	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.07433113732181419	0.07419454309257946	0.17658816938848426	[-0.2652819071594364, 0.39730436952099607]	0.673806697509393	1.3867460760523778	1	0.01761495285663664	27.88874493543332	0.06662164542711378	0.06652325463142528
S100A9	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.12227378622067983	0.12166804167565226	0.3062456586092781	[-0.4446145375412177, 0.618464906033089]	0.6896964778791915	4.124132483180328	1	0.1422934835456627	75.75247633100165	0.08616096221094299	0.0859483820693553
GPC3	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.055958011541516695	0.05589967751537387	0.14907119849998599	[-0.231923672489238, 0.3347228036783379]	0.7073795477465288	0.982368953469219	1	0.0	0.0	0.055958011541516695	0.05589967751537387
FGA	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.08438039954439003	-0.08418070398953921	0.22669980315400687	[-0.4843959318630016, 0.34517106193411323]	0.7097349714869543	2.26738697393803	1	0.05772511520972808	55.89636830879443	-0.10413847904327328	-0.10376365048781898
IGF2	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.09315045224312066	-0.0928819617145604	0.25895021714750105	[-0.5375424199955906, 0.392195480750761]	0.7190539920733441	2.9526641465099495	1	0.08893713217909689	66.13228086973588	-0.06647456703810492	-0.06637682568317102
CLEC2B	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.051778058309219915	0.05173183611588388	0.14907119849998599	[-0.23587493844316054, 0.33100599107017126]	0.7283375753397625	0.10074329421460829	1	0.0	0.0	0.051778058309219915	0.05173183611588388
COL17A1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.05058388061065433	0.050540781241585536	0.14907119849998599	[-0.23700235758962576, 0.3299422334342671]	0.7343634148167356	0.06395940576092995	1	0.0	0.0	0.05058388061065433	0.050540781241585536
VCAN	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.04978270334953138	-0.049741618295263114	0.14907119849998599	[-0.32922808520719926, 0.2377583889121812]	0.7384153824787851	0.3925768157886088	1	0.0	0.0	-0.04978270334953138	-0.049741618295263114
CEACAM1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.06369662743136609	-0.06361062240636106	0.19559718323435052	[-0.4194851833400374, 0.3092119863825569]	0.7446876122556108	1.6942448145387123	1	0.03162046220064985	40.97665275887137	-0.07621716209867412	-0.07606992097283707
LGALS3BP	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.048189107335510746	0.04815184052925958	0.14907119849998599	[-0.23926132973231365, 0.32780647621615683]	0.7464965578252394	0.74298613234327	1	0.0	0.0	0.048189107335510746	0.04815184052925958
EDIL3	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.04540488083057105	-0.04537370425722042	0.15965868753814608	[-0.34374741570687095, 0.261321412680897]	0.7761136972635334	1.1405492710118539	1	0.006401535623009539	12.322946021188868	-0.0484942505448736	-0.048456271751134816
ANGPTL4	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.04020793802639998	0.04018628426245868	0.14907119849998599	[-0.24677110913351935, 0.3206644061017886]	0.7873733277648425	0.9643373398968256	1	0.0	0.0	0.04020793802639998	0.04018628426245868
COL27A1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.03823909965122008	0.03822047244251241	0.14907119849998599	[-0.24861915290135816, 0.31889690122827313]	0.7975526755337883	0.9739312938958602	1	0.0	0.0	0.03823909965122008	0.03822047244251241
ZG16B	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.08538076315197099	0.08517389466033602	0.36857818056153424	[-0.5628756094113057, 0.6683715223122871]	0.816810653985383	5.969372577492882	1	0.22633781982508064	83.24782065421024	0.03763492417947099	0.037617165694945304
ADAM28	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.07832887362331281	0.07816907247494552	0.3391640075540199	[-0.5273250335340658, 0.6310086357932437]	0.8173560602645348	5.055978694519894	1	0.18473587171396277	80.22143564244276	0.03598492437596613	0.035969399946869644
GRN	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.032523647776171546	0.032512184921777626	0.14907119849998599	[-0.25397365732048177, 0.3137533647589071]	0.8272925589429341	0.2509093881045444	1	0.0	0.0	0.032523647776171546	0.032512184921777626
MIF	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.04000542261350553	-0.039984094256559966	0.1941333031600484	[-0.3973572109493962, 0.32791999864300453]	0.836734732224426	1.669405213999192	1	0.030489103876481415	40.09842597745211	-0.027843379994433842	-0.027836186996181848
COPA	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.03070394749047529	0.030694302592200132	0.14907119849998599	[-0.2556751939193153, 0.3121118625228107]	0.8368156410543258	0.21575814881748925	1	0.0	0.0	0.03070394749047529	0.030694302592200132
LGALS1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.04786090171703515	0.04782439072508527	0.23745300565978178	[-0.39486189251226944, 0.47248816833845814]	0.8402611339304992	2.48561603422675	1	0.06766469791518599	59.768524734710695	0.02574076177487989	0.025735078118106502
COL21A1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.029165866728319185	0.029157599581332235	0.14907119849998599	[-0.25711216442180873, 0.31072294641661174]	0.8448836666805609	0.00012998580465314148	1	0.0	0.0	0.029165866728319185	0.029157599581332235
CXCL14	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.030386218541369473	0.030376869903243148	0.16077280520227508	[-0.2772757238077864, 0.3323795050573653]	0.8500920448010139	1.1559429380355284	1	0.007102664181780139	13.490539446570452	0.026981385449728723	0.0269748399164225
CLEC11A	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.03971225741144624	-0.039691394323230204	0.21403982144557213	[-0.429456683139792, 0.36253879760400354]	0.8528080415396115	2.023659032719528	1	0.046624146227104	50.584560747067485	-0.056604408843263086	-0.05654403159922511
CCL20	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.03357330581925496	-0.033560697264728365	0.18327552868941993	[-0.3737658428533716, 0.31460376378015986]	0.8546529572569981	1.4911975948465073	1	0.02237236008916278	32.93980600183757	-0.0430158048157311	-0.04298929287102933
TSPAN3	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.08373123766754152	0.08353610719285075	0.4604567892513072	[-0.6743966202572514, 0.7557487102729464]	0.8557052668474642	9.312652097267614	1	0.37861269673789744	89.2619203471221	0.01978702736672998	0.019784445389553918
ADAM15	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.06615863511309365	0.06606227913150192	0.3642874894531584	[-0.5702173418882865, 0.6527997455835437]	0.8558879728628705	5.831389995978357	1	0.22005318807593732	82.8514299216884	0.019192549548910934	0.01919019334554571
NAMPT	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.026554900516619285	-0.026548660434573663	0.14907119849998599	[-0.3083621558130733, 0.25954888702830653]	0.8586164152042619	0.006052997413702226	1	0.0	0.0	-0.026554900516619285	-0.026548660434573663
CEACAM5	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.025395694894623195	-0.02539023672504289	0.14983507724622186	[-0.3086679814790099, 0.26202463164139317]	0.8654104623673211	1.009791509864054	1	0.00044596957882836913	0.9696565843945528	-0.025624429630140246	-0.02561882267195384
HLA-A	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.02247699626913852	-0.022473211792663383	0.14907119849998599	[-0.30466738254936876, 0.26334803856848593]	0.8801490468129339	0.8846061597186016	1	0.0	0.0	-0.02247699626913852	-0.022473211792663383
FAM3C	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.03255719604720241	0.03254569769430545	0.26035403671127116	[-0.4444291921002472, 0.49514311452221255]	0.9004841985320243	2.984588104846085	1	0.09039115862153221	66.49453911659378	0.005590577304172544	0.005590519061232832
