symbol	chrom	start
ZNF131	5	43120913
NIM1K	5	43192224
HMGCS1	5	43287469
CCL28	5	43376645
TMEM267	5	43444251
C5ORF34	5	43486708
PAIP1	5	43526267
NNT-AS1	5	43573184
NNT	5	43602674
FGF10	5	44300251
FGF10-AS1	5	44388731
LINC02224	5	44495144
MRPS30-DT	5	44744327
MRPS30	5	44808946
HCN1	5	45254947
EMB	5	50396191
PARP8	5	50665930
LINC02106	5	50969216
LOC642366	5	51372736
ISL1	5	51383447
LINC02118	5	52008030
ITGA1	5	52787915
PELO	5	52787915
ITGA2	5	52989351
MOCS2	5	53095678
LOC257396	5	53109841
FST	5	53480628
NDUFS4	5	53560638
LINC02105	5	53776050
ARL15	5	53883941
MIR581	5	53951503
LINC01033	5	54320943
HSPB3	5	54455698
SNX18	5	54517758
LOC102467080	5	54660157
ESM1	5	54977866
LOC102467081	5	55021298
GZMK	5	55024255
GZMA	5	55102645
CDC20B	5	55112970
GPX8	5	55160170
MIR449A	5	55170531
MIR449B	5	55170645
MIR449C	5	55172261
MCIDAS	5	55219565
CCNO	5	55231152
DHX29	5	55256054
MTREX	5	55307988
PLPP1	5	55424841
MIR5687	5	55508849
RNF138P1	5	55528841
SLC38A9	5	55625844
DDX4	5	55738016
IL31RA	5	55851356
IL6ST	5	55935096
FLJ31104	5	55995166
ANKRD55	5	56099679
LINC01948	5	56457794
C5ORF67	5	56511281
LOC105378979	5	56770846
MAP3K1	5	56815548
SETD9	5	56909595
MIER3	5	56919601
GPBP1	5	57173947
ACTBL2	5	57480017
LINCR-0003	5	57570341
LOC101928505	5	57650659
LINC02225	5	57890330
LINC02101	5	58107631
PLK2	5	58453982
GAPT	5	58491434
MIR548AE2	5	58530042
LINC02108	5	58541566
RAB3C	5	58582151
PDE4D	5	58969040
MIR582	5	59703605
PART1	5	60487712
DEPDC1B	5	60596911
ELOVL7	5	60751788
ERCC8	5	60866453
NDUFAF2	5	60945204
SMIM15	5	61157703
SMIM15-AS1	5	61162315
LINC02057	5	61250560
ZSWIM6	5	61332257
C5ORF64	5	61637780
LOC101928651	5	61663157
C5ORF64-AS1	5	61732789
KIF2A	5	62306205
DIMT1	5	62387253
IPO11	5	62412762
IPO11-LRRC70	5	62578734
LRRC70	5	62578818
HTR1A	5	63957875
RNF180	5	64165842
RGS7BP	5	64506014
SHISAL2B	5	64690502
SREK1IP1	5	64718150
CWC27	5	64768917
ADAMTS6	5	65148737
CENPK	5	65516291
PPWD1	5	65563238
TRIM23	5	65589689
TRAPPC13	5	65624730
SHLD3	5	65625026
SGTB	5	65665927
NLN	5	65722204
ERBIN	5	65926574
LOC100303749	5	65944804
SREK1	5	66144299
LINC02065	5	66205122
LINC02229	5	66507544
MAST4	5	66596392
MAST4-AS1	5	67001617
CD180	5	67179613
LINC02242	5	67632265
LOC101928858	5	67793212
LINC02219	5	68189875
PIK3R1	5	68215755
LINC02198	5	68967740
SLC30A5	5	69094013
SNORA50D	5	69160807
CCNB1	5	69167009
CENPH	5	69189582
MRPS36	5	69217759
CDK7	5	69234794
CCDC125	5	69280174
AK6	5	69350983
TAF9	5	69364742
RAD17	5	69369296
MARVELD2	5	69415115
LOC101928924	5	69477472
OCLN	5	69492546
SNORD13B-1	5	69539160
SNORD13B-2	5	69539160
GTF2H2C	5	69560190
GTF2H2B	5	69560222
LOC101929599	5	69631144
GUSBP16	5	69844668
SERF1A	5	70025250
SERF1B	5	70025250
GUSBP14	5	70138861
GUSBP3	5	70219188
GUSBP15	5	70481042
LOC441081	5	70486500
GUSBP17	5	70516251
SMN1	5	70924940
SMN2	5	70924940
NAIP	5	70968165
GTF2H2	5	71035123
GTF2H2C_2	5	71035346
OCLNP1	5	71074202
LINC02197	5	71321030
PMCHL2	5	71375784
BDP1	5	71455650
MCCC2	5	71587339
CARTPT	5	71719274
MAP1B	5	72107474
MIR4803	5	72169466
MRPS27	5	72219402
PTCD2	5	72320372
ZNF366	5	72439905
LOC102503427	5	72557076
LINC02056	5	72574074
TNPO1	5	72816660
MIR4804	5	72878590
FCHO2	5	72956040
TMEM171	5	73120574
LOC105379030	5	73132007
TMEM174	5	73173192
LOC340090	5	73195289
LINC02230	5	73337905
FOXD1	5	73446267
LINC01386	5	73454189
BTF3	5	73498424
ANKRA2	5	73552190
UTP15	5	73565742
ARHGEF28	5	73626157
LINC01335	5	74306409
LINC01333	5	74322485
LINC01331	5	74369375
ENC1	5	74627405
HEXB	5	74640022
GFM2	5	74721205
NSA2	5	74767248
FAM169A	5	74777573
LOC441086	5	74865892
GCNT4	5	75025346
ANKRD31	5	75068296
HMGCR	5	75337167
CERT1	5	75368485
POLK	5	75511749
ANKDD1B	5	75611452
POC5	5	75674123
LOC441087	5	75717431
SV2C	5	76083382
IQGAP2	5	76403284
LOC101929109	5	76606610
F2RL2	5	76615481
NCRUPAR	5	76712402
F2R	5	76716125
F2RL1	5	76819029
S100Z	5	76850013
CRHBP	5	76953044
AGGF1	5	77030403
ZBED3	5	77072071
SNORA47	5	77080433
ZBED3-AS1	5	77086797
PDE8B	5	77180303
WDR41	5	77430932
OTP	5	77628711
TBCA	5	77691168
LOC101929154	5	77884655
AP3B1	5	78000521
SCAMP1-AS1	5	78358763
SCAMP1	5	78360616
LHFPL2	5	78485229
ARSB	5	78777210
DMGDH	5	78997563
BHMT2	5	79069766
BHMT	5	79111808
JMY	5	79236130
HOMER1	5	79372635
TENT2	5	79612416
CMYA5	5	79689835
LINC01455	5	79936578
MTX3	5	79976715
THBS4	5	79991295
THBS4-AS1	5	80066349
SERINC5	5	80111224
LOC644936	5	80299095
SPZ1	5	80320001
CRSP8P	5	80350604
ZFYVE16	5	80408063
FAM151B	5	80488099
ANKRD34B	5	80556754
LINC01337	5	80608620
DHFR	5	80626225
MTRNR2L2	5	80649999
MSH3	5	80654651
RASGRF2-AS1	5	80947692
RASGRF2	5	80960362
CKMT2	5	81233319
CKMT2-AS1	5	81237564
ZCCHC9	5	81301586
ACOT12	5	81329995
SSBP2	5	81412806
ATG10	5	81972022
RPS23	5	82273319
ATP6AP1L	5	82278649
MIR3977	5	82840154
LINC01338	5	82850864
TMEM167A	5	83052845
SCARNA18	5	83064203
XRCC4	5	83077408
VCAN	5	83471673
VCAN-AS1	5	83531351
HAPLN1	5	83637804
EDIL3	5	83940553
NBPF22P	5	86282443
COX7C	5	86617940
SNORD138	5	86620505
LINC02059	5	86746817
MIR4280	5	87114878
LOC101929380	5	87120147
LINC01949	5	87215734
RASA1	5	87267882
CCNH	5	87311470
LOC644285	5	87318414
LINC02488	5	87662041
TMEM161B	5	88188315
TMEM161B-AS1	5	88268881
LINC02060	5	88408981
LINC00461	5	88538265
MIR9-2	5	88666852
MEF2C-AS2	5	88676217
MEF2C	5	88718240
MEF2C-AS1	5	88883329
MIR3660	5	90016620
LINC01339	5	90158338
CETN3	5	90392256
LOC731157	5	90409999
MBLAC2	5	90458208
POLR3G	5	90473928
LYSMD3	5	90515625
ADGRV1	5	90558796
LUCAT1	5	91302985
ARRDC3	5	91368630
ARRDC3-AS1	5	91380346
NR2F1-AS1	5	93409355
NR2F1	5	93583221
FAM172A	5	93617724
MIR2277	5	93620695
POU5F2	5	93733219
KIAA0825	5	94150850
SLF1	5	94618668
MCTP1	5	94705536
FAM81B	5	95391365
TTC37	5	95463893
ARSK	5	95555100
GPR150	5	95620086
RFESD	5	95646776
SPATA9	5	95658315
RHOBTB3	5	95731335
GLRX	5	95813848
LOC102724720	5	95834826
LINC01554	5	95852231
ELL2	5	95885097
LOC101929710	5	95962000
MIR583	5	96079137
PCSK1	5	96390333
CAST	5	96662036
ERAP1	5	96760809
ERAP2	5	96875938
LNPEP	5	96936079
LIX1	5	97091866
RIOK2	5	97160866
LINC01340	5	97504695
LINC02234	5	97840757
LINC01846	5	98085865
RGMB	5	98768631
RGMB-AS1	5	98769617
CHD1	5	98853985
LINC02062	5	98928561
LOC100289230	5	98929133
LINC02113	5	99533989
LOC100133050	5	100379504
FAM174A	5	100535373
ST8SIA4	5	100806932
MIR548P	5	100816481
SLCO4C1	5	102233985
SLCO6A1	5	102371773
LINC00492	5	102581367
LINC00491	5	102608491
PAM	5	102754782
GIN1	5	103085999
PPIP5K2	5	103120300
MACIR	5	103258373
LINC02115	5	103528433
NUDT12	5	103548854
RAB9BP1	5	105099473
LINC01950	5	106815196
EFNA5	5	107376893
FBXL17	5	107859036
LINC01023	5	108727824
FER	5	108747896
LOC285638	5	109237134
PJA2	5	109334721
MAN2A1	5	109689365
LINC01848	5	109883181
TMEM232	5	110419495
SLC25A46	5	110738144
TSLP	5	111070079
WDR36	5	111092347
CAMK4	5	111223582
STARD4	5	111496034
STARD4-AS1	5	111512225
NREP	5	111728801
NREP-AS1	5	111912507
EPB41L4A	5	112142439
EPB41L4A-AS1	5	112160525
SNORA13	5	112161484
LOC101927023	5	112228282
EPB41L4A-DT	5	112419582
LINC02200	5	112628435
LOC102467216	5	112656427
APC	5	112707497
SRP19	5	112861286
REEP5	5	112876384
DCP2	5	112976797
MCC	5	113022105
TSSK1B	5	113432552
YTHDC2	5	113513693
KCNN2	5	114055977
LOC101927078	5	114447417
LINC01957	5	114576040
TRIM36	5	115124775
PGGT1B	5	115204013
CCDC112	5	115267189
FEM1C	5	115520908
TICAM2	5	115578495
TMED7-TICAM2	5	115578495
LOC101927100	5	115602154
TMED7	5	115613209
LOC102467217	5	115642124
CDO1	5	115804732
ATG12	5	115828199
AP3S1	5	115841934
LINCADL	5	115956570
LVRN	5	115962474
ARL14EPL	5	116032471
COMMD10	5	116085024
MIR12130	5	116255742
LOC101927190	5	116367415
SEMA6A	5	116443554
SEMA6A-AS1	5	116447497
SEMA6A-AS2	5	116574417
LINC02214	5	116743301
LINC00992	5	117415511
LINC02147	5	117730360
LINC02148	5	118282573
LINC02208	5	118350972
LINC02215	5	118596187
DTWD2	5	118836073
LOC105379143	5	119011802
DMXL1	5	119071054
MIR5706	5	119154636
TNFAIP8	5	119268758
HSD17B4	5	119452496
FAM170A	5	119629557
PRR16	5	120464277
LOC102467226	5	121322549
FTMT	5	121851881
SRFBP1	5	121961974
LOX	5	122063194
ZNF474	5	122129545
LOC100505841	5	122160175
SNCAIP	5	122311690
MGC32805	5	122436496
LOC101927357	5	122581498
LINC02201	5	122628951
SNX2	5	122774995
SNX24	5	122845448
PPIC	5	123023249
LOC105379152	5	123086230
PRDM6	5	123089240
CEP120	5	123344891
CSNK1G3	5	123512098
LINC01170	5	124059793
ZNF608	5	124636914
LOC101927421	5	125036830
LINC02240	5	125493260
LINC02039	5	126179576
LOC101927488	5	126272516
GRAMD2B	5	126360119
ALDH7A1	5	126541840
PHAX	5	126600946
TEX43	5	126631704
LMNB1-DT	5	126751962
LMNB1	5	126776622
MARCHF3	5	126867713
C5ORF63	5	127042557
MEGF10	5	127290795
PRRC1	5	127517639
CTXN3	5	127649020
CCDC192	5	127703390
LINC01184	5	127940439
SLC12A2	5	128083765
FBN2	5	128257908
SLC27A6	5	128965126
ISOC1	5	129094748
MIR4633	5	129097687
MIR4460	5	129397061
ADAMTS19-AS1	5	129459558
ADAMTS19	5	129460297
MINAR2	5	129748093
CHSY3	5	129904464
HINT1	5	131159026
LYRM7	5	131170943
CDC42SE2	5	131264052
RAPGEF6	5	131423920
FNIP1	5	131641713
MEIKIN	5	131806990
ACSL6	5	131949973
IL3	5	132060654
CSF2	5	132073788
P4HA2-AS1	5	132184875
P4HA2	5	132190146
MIR6830	5	132217848
PDLIM4	5	132257657
SLC22A4	5	132294393
MIR3936HG	5	132311275
MIR3936	5	132365489
SLC22A5	5	132369708
IRF1-AS1	5	132410928
IRF1	5	132481608
IL5	5	132541444
RAD50	5	132556976
TH2LCRR	5	132638047
IL13	5	132656521
IL4	5	132673985
LOC105379176	5	132679084
KIF3A	5	132692630
CCNI2	5	132747425
SEPTIN8	5	132750818
SOWAHA	5	132813301
SHROOM1	5	132822140
GDF9	5	132861180
UQCRQ	5	132866641
LEAP2	5	132873667
AFF4	5	132875395
ZCCHC10	5	132996985
HSPA4	5	133052012
FSTL4	5	133196457
MIR1289-2	5	133427595
WSPAR	5	133913676
C5ORF15	5	133955509
LOC105379183	5	133968688
VDAC1	5	133971870
TCF7	5	134114680
SKP1	5	134148934
PPP2CA	5	134194331
MIR3661	5	134225756
CDKL3	5	134298423
UBE2B	5	134371568
CDKN2AIPNL	5	134402064
LOC102546229	5	134429050
LINC01843	5	134506551
JADE2	5	134524314
SAR1B	5	134601148
SEC24A	5	134648784
CAMLG	5	134738547
DDX46	5	134758778
C5ORF24	5	134845679
TXNDC15	5	134873769
PCBD2	5	134905130
CATSPER3	5	134967906
PITX1	5	135027733
C5ORF66	5	135033273
C5ORF66-AS1	5	135038830
C5ORF66-AS2	5	135236233
MACROH2A1	5	135334380
DCANP1	5	135444213
TIFAB	5	135444225
NEUROG1	5	135534281
CXCL14	5	135570680
SLC25A48	5	135579164
SLC25A48-AS1	5	135648682
MIR5692C1	5	135802984
LOC107986453	5	135821757
IL9	5	135892245
FBXL21P	5	135930296
LECT2	5	135946903
TGFBI	5	136028987
VTRNA2-1	5	136080490
SMAD5-AS1	5	136129513
SMAD5	5	136132844
SMIM32	5	136191467
TRPC7	5	136212744
TRPC7-AS2	5	136226654
SPOCK1	5	136975297
LOC105379192	5	137128196
KLHL3	5	137617499
MIR874	5	137647571
HNRNPA0	5	137745650
NPY6R	5	137801192
MYOT	5	137867859
PKD2L2	5	137889456
FAM13B	5	137937915
LOC100130172	5	138032773
WNT8A	5	138084032
NME5	5	138115174
BRD8	5	138139769
KIF20A	5	138179111
CDC23	5	138187649
GFRA3	5	138252379
CDC25C	5	138285264
LOC100128966	5	138332104
FAM53C	5	138337556
KDM3B	5	138352684
REEP2	5	138439056
EGR1	5	138465478
ETF1	5	138506094
HSPA9	5	138553758
SNORD63B	5	138558968
SNORD63	5	138561042
LOC105379194	5	138744429
CTNNA1	5	138753385
LRRTM2	5	138868920
SIL1	5	138946723
MATR3	5	139273751
SNHG4	5	139273751
SNORA74D	5	139276179
SNORA74A	5	139278779
PAIP2	5	139341831
SLC23A1	5	139367195
MZB1	5	139387466
PROB1	5	139390591
SPATA24	5	139396766
DNAJC18	5	139410202
ECSCR	5	139448559
SMIM33	5	139471003
STING1	5	139475532
UBE2D2	5	139561165
CXXC5	5	139647298
CXXC5-AS1	5	139648998
PSD2-AS1	5	139741346
PSD2	5	139795807
NRG2	5	139846778
MALINC1	5	140102921
PURA	5	140114108
IGIP	5	140125936
LOC101929719	5	140157318
CYSTM1	5	140175187
PFDN1	5	140245034
HBEGF	5	140332842
SLC4A9	5	140360193
ANKHD1-EIF4EBP3	5	140401813
ANKHD1	5	140401832
EIF4EBP3	5	140547661
SRA1	5	140550066
APBB3	5	140558267
MIR6831	5	140563670
SLC35A4	5	140564564
CD14	5	140631727
TMCO6	5	140639426
NDUFA2	5	140645362
IK	5	140647828
MIR3655	5	140647843
WDR55	5	140664798
DND1	5	140670793
HARS1	5	140673903
HARS2	5	140691454
ZMAT2	5	140700446
VTRNA1-1	5	140711275
VTRNA1-2	5	140718925
VTRNA1-3	5	140726158
PCDHA1	5	140786139
PCDHA2	5	140794851
PCDHA3	5	140801056
PCDHA4	5	140807067
PCDHA5	5	140821612
PCDHA6	5	140827959
PCDHA7	5	140834268
PCDHA8	5	140841186
PCDHA9	5	140848381
PCDHA10	5	140855896
LOC112267934	5	140868056
PCDHA11	5	140868956
PCDHA12	5	140875307
PCDHA13	5	140882123
PCDHAC1	5	140926298
PCDHAC2	5	140966475
LOC101926905	5	141046204
PCDHB1	5	141051373
PCDHB2	5	141094614
PCDHB3	5	141100472
PCDHB4	5	141121817
PCDHB5	5	141135205
PCDHB6	5	141150056
PCDHB17P	5	141155998
PCDHB7	5	141172643
PCDHB8	5	141177789
PCDHB16	5	141181689
PCDHB9	5	141187160
PCDHB10	5	141192352
PCDHB11	5	141199626
PCDHB12	5	141208718
PCDHB13	5	141213918
PCDHB14	5	141222325
PCDHB18P	5	141234332
PCDHB19P	5	141240120
PCDHB15	5	141245394
SLC25A2	5	141302634
TAF7	5	141318489
PCDHGA1	5	141330684
PCDHGA2	5	141338759
PCDHGA3	5	141343828
PCDHGB1	5	141350260
PCDHGA4	5	141355020
PCDHGB2	5	141360135
PCDHGA5	5	141364330
PCDHGB3	5	141370241
PCDHGA6	5	141373890
PCDHGA7	5	141382741
PCDHGB4	5	141387697
PCDHGA8	5	141391915
PCDHGB5	5	141398127
PCDHGA9	5	141402952
PCDHGB6	5	141408202
PCDHGA10	5	141413175
PCDHGB7	5	141417676
PCDHGA11	5	141421050
PCDHGB8P	5	141426285
PCDHGA12	5	141430506
PCDHGC3	5	141475965
PCDHGC4	5	141485173
PCDHGC5	5	141489080
DIAPH1	5	141515020
DIAPH1-AS1	5	141558310
HDAC3	5	141620875
RELL2	5	141636949
FCHSD1	5	141639301
ARAP3	5	141653401
PCDH1	5	141853089
LOC729080	5	141895625
DELE1	5	141923870
PCDH12	5	141943580
RNF14	5	141966836
GNPDA1	5	142000670
NDFIP1	5	142108778
SPRY4	5	142310429
SPRY4-IT1	5	142317633
SPRY4-AS1	5	142325292
FGF1	5	142592177
LINC01844	5	142745599
ARHGAP26	5	142770376
ARHGAP26-AS1	5	142859604
ARHGAP26-IT1	5	143192499
NR3C1	5	143277930
MIR5197	5	143679859
HMHB1	5	143812160
YIPF5	5	144158164
KCTD16	5	144170872
PRELID2	5	145756343
GRXCR2	5	145859732
SH3RF2	5	145936577
PLAC8L1	5	146084312
LARS1	5	146113025
RBM27	5	146203604
POU4F3	5	146338838
TCERG1	5	146447332
GPR151	5	146513143
PPP2R2B	5	146580741
PPP2R2B-IT1	5	146914206
STK32A-AS1	5	147177034
STK32A	5	147235025
DPYSL3	5	147390807
JAKMIP2-AS1	5	147559993
JAKMIP2	5	147585440
SPINK1	5	147824581
SCGB3A2	5	147878710
C5ORF46	5	147892721
SPINK5	5	148063979
SPINK14	5	148168545
SPINK6	5	148202793
MARCOL	5	148238524
LOC102546294	5	148268306
SPINK13	5	148268793
SPINK7	5	148312422
SPINK9	5	148335558
FBXO38	5	148383934
HTR4	5	148451031
ADRB2	5	148826610
SH3TC2	5	148982149
MIR584	5	149062312
SH3TC2-DT	5	149063316
ABLIM3	5	149141492
AFAP1L1	5	149271858
GRPEL2	5	149345498
GRPEL2-AS1	5	149348115
PCYOX1L	5	149358045
IL17B	5	149374266
CARMN	5	149406844
MIR143	5	149428917
MIR145	5	149430645
CSNK1A1	5	149492981
ARHGEF37	5	149581497
PPARGC1B	5	149730309
MIR378A	5	149732824
PDE6A	5	149857952
MFFP2	5	149931363
SLC26A2	5	149960757
TIGD6	5	149993119
HMGXB3	5	150000738
CSF1R	5	150053290
PDGFRB	5	150113838
CDX1	5	150166777
SLC6A7	5	150190061
CAMK2A	5	150219490
ARSI	5	150296342
TCOF1	5	150357638
CD74	5	150400040
RPS14	5	150442634
NDST1-AS1	5	150475515
NDST1	5	150497778
SYNPO	5	150601075
MYOZ3	5	150660840
RBM22	5	150690791
DCTN4	5	150708439
SMIM3	5	150777945
IRGM	5	150846520
ZNF300	5	150894391
ZNF300P1	5	150930435
GPX3	5	151020590
TNIP1	5	151029944
ANXA6	5	151100705
CCDC69	5	151181051
LOC105378230	5	151212133
GM2A	5	151253184
SLC36A3	5	151276360
SLC36A2	5	151314972
SLC36A1	5	151447602
FAT2	5	151504091
MIR6499	5	151522086
SPARC	5	151661095
CLMAT3	5	151676944
ATOX1	5	151742821
LOC100652758	5	151769792
G3BP1	5	151771953
GLRA1	5	151822512
LINC01933	5	151958897
NMUR2	5	152391545
LINC01470	5	152618964
GRIA1	5	153490523
LINC01861	5	153887427
FAM114A2	5	153990147
MFAP3	5	154038966
GALNT10	5	154190732
MIR1294	5	154347105
SAP30L-AS1	5	154389768
SAP30L	5	154445996
HAND1	5	154474971
MIR3141	5	154596011
LARP1	5	154682978
MIR1303	5	154685775
FAXDC2	5	154818491
MIR378H	5	154829457
CNOT8	5	154858248
GEMIN5	5	154887410
MRPL22	5	154941072
KIF4B	5	155013754
SGCD	5	156327163
PPP1R2B	5	156850294
TIMD4	5	156919291
HAVCR1	5	157029412
HAVCR2	5	157085831
MED7	5	157137427
FAM71B	5	157161845
ITK	5	157180839
CYFIP2	5	157266122
FNDC9	5	157341597
LOC102724404	5	157362614
NIPAL4	5	157460018
ADAM19	5	157477303
SOX30	5	157625678
C5ORF52	5	157671532
THG1L	5	157731419
LSM11	5	157743711
CLINT1	5	157785746
LINC02227	5	158320700
EBF1	5	158695919
LINC02202	5	159100482
RNF145	5	159157408
LINC01932	5	159227714
UBLCP1	5	159263289
IL12B	5	159314779
LOC285626	5	159331517
LINC01845	5	159448555
LINC01847	5	159776774
ADRA1B	5	159916481
TTC1	5	160009099
PWWP2A	5	160075884
FABP6	5	160187380
CCNJL	5	160249105
C1QTNF2	5	160347767
ZBED8	5	160393147
SLU7	5	160401640
PTTG1	5	160421854
MIR3142HG	5	160468250
MIR3142	5	160474401
MIR146A	5	160485351
ATP10B	5	160563119
LINC02159	5	160931778
GABRB2	5	161288438
GABRA6	5	161685720
GABRA1	5	161847190
LINC01202	5	161910461
GABRG2	5	162067464
CCNG1	5	163437570
NUDCD2	5	163446525
HMMR	5	163460631
HMMR-AS1	5	163482603
MAT2B	5	163503063
LINC02143	5	164448421
LOC102546299	5	164470278
LINC01947	5	166905221
TENM2	5	167073241
LOC101927908	5	167164933
MIR12125	5	168165844
CTB-178M22.2	5	168229582
WWC1	5	168291644
RARS1	5	168486470
FBLL1	5	168529304
PANK3	5	168548494
MIR103A1	5	168560895
MIR103B1	5	168560903
SLIT3	5	168661739
SLIT3-AS2	5	168706926
MIR218-2	5	168768145
SLIT3-AS1	5	169013226
MIR585	5	169263600
SPDL1	5	169583772
DOCK2	5	169637274
INSYN2B	5	169861302
MIR378E	5	170028487
FOXI1	5	170105896
LINC01187	5	170191646
C5ORF58	5	170232984
LCP2	5	170246232
LOC100128059	5	170308700
LINC01366	5	170331392
KCNIP1	5	170353486
KCNMB1	5	170374670
KCNIP1-OT1	5	170389492
KCNIP1-AS1	5	170639157
GABRP	5	170783718
RANBP17	5	170862017
TLX3	5	171309247
SNORA70J	5	171366117
MIR3912	5	171386655
NPM1	5	171387115
FGF18	5	171419646
SMIM23	5	171785816
FBXW11	5	171861548
STK10	5	172042078
EFCAB9	5	172194171
UBTD2	5	172209645
LOC100288254	5	172285596
SH3PXD2B	5	172325180
LINC01944	5	172556724
NEURL1B	5	172641262
MIR5003	5	172662164
LOC101928093	5	172755502
DUSP1	5	172768095
ERGIC1	5	172834250
MIR10523	5	172915082
LOC100268168	5	172954782
RPL26L1	5	172958728
ATP6V0E1	5	172983770
SNORA74B	5	173020725
CREBRF	5	173056351
BNIP1	5	173144530
NKX2-5	5	173232108
MIR12118	5	173303729
STC2	5	173314722
MIR8056	5	173347454
LOC285593	5	173579633
BOD1	5	173607144
LINC01942	5	173689458
LINC01484	5	173707598
LINC01485	5	173786789
CPEB4	5	173888348
C5ORF47	5	173989169
NSG2	5	174045705
LINC01411	5	174336353
MSX2	5	174724581
MIR4634	5	174751733
LINC01951	5	174919081
DRD1	5	175440035
SFXN1	5	175478559
HRH2	5	175658070
CPLX2	5	175796532
THOC3	5	175959530
LOC100996385	5	176049677
FAM153B	5	176063054
LOC100507387	5	176119548
LOC643201	5	176143084
SIMC1	5	176238358
KIAA1191	5	176346060
ARL10	5	176365486
MIR1271	5	176367945
NOP16	5	176383936
HIGD2A	5	176388750
CLTB	5	176392454
FAF2	5	176448384
RNF44	5	176526711
CDHR2	5	176542510
GPRIN1	5	176595801
SNCB	5	176620083
MIR4281	5	176629438
EIF4E1B	5	176630674
TSPAN17	5	176647483
LINC01574	5	176743204
UNC5A	5	176810558
HK3	5	176880868
UIMC1	5	176905004
ZNF346	5	177022679
FGFR4	5	177086914
NSD1	5	177133078
RAB24	5	177301189
PRELID1	5	177303798
MXD3	5	177305498
LMAN2	5	177331566
RGS14	5	177357923
SLC34A1	5	177384433
PFN3	5	177400108
F12	5	177402140
GRK6	5	177426675
PRR7-AS1	5	177437888
PRR7	5	177445994
DBN1	5	177456609
PDLIM7	5	177483393
DOK3	5	177501904
DDX41	5	177511576
FAM193B	5	177519788
TMED9	5	177592202
B4GALT7	5	177600131
LOC202181	5	177618499
FAM153A	5	177711049
LOC105377752	5	177801078
LOC728554	5	177875260
LOC100128340	5	177939526
PROP1	5	177992234
FAM153CP	5	178007691
N4BP3	5	178113531
RMND5B	5	178131013
NHP2	5	178149464
GMCL2	5	178184505
HNRNPAB	5	178204532
PHYKPL	5	178208473
COL23A1	5	178237617
CLK4	5	178602663
ZNF354A	5	178711514
AACSP1	5	178764860
ZNF354B	5	178859952
ZFP2	5	178895912
ZNF454	5	178941197
GRM6	5	178978328
ZNF879	5	179023803
ZNF354C	5	179060372
ADAMTS2	5	179110852
C5ORF60	5	179522456
RUFY1	5	179550553
RUFY1-AS1	5	179595903
HNRNPH1	5	179614179
LOC105377763	5	179657761
CBY3	5	179678559
CANX	5	179698426
MAML1	5	179732821
LTC4S	5	179793985
MGAT4B	5	179797609
MIR1229	5	179798277
SQSTM1	5	179806392
MRNIP	5	179837275
LOC100996419	5	179859002
TBC1D9B	5	179862070
RNF130	5	179955066
MIR340	5	180015302
RASGEF1C	5	180100794
MAPK9	5	180233142
GFPT2	5	180300697
CNOT6	5	180494378
SCGB3A1	5	180590104
FLT4	5	180601505
LINC02222	5	180684095
OR2Y1	5	180739122
MGAT1	5	180784779
HEIH	5	180829953
LINC00847	5	180830956
ZFP62	5	180847610
BTNL8	5	180899076
BTNL3	5	180988845
BTNL9	5	181040265
MIR8089	5	181043402
OR2V1	5	181124356
OR2V2	5	181154942
LINC01962	5	181191045
TRIM7	5	181193923
MIR4638	5	181222565
TRIM41	5	181223280
RACK1	5	181236900
SNORD96A	5	181241817
SNORD95	5	181243313
CTC-338M12.4	5	181246540
TRIM52	5	181255146
TRIM52-AS1	5	181261211
OR4F3	5	181367286
LINC00266-3	6	140263
LOC285766	6	181465
DUSP22	6	292056
IRF4	6	391751
EXOC2	6	485137
HUS1B	6	655938
LOC101927691	6	868497
LINC01622	6	961002
FOXQ1	6	1312097
FOXF2	6	1389575
MIR6720	6	1390313
FOXCUT	6	1605530
FOXC1	6	1609914
GMDS	6	1623805
GMDS-DT	6	2245752
LINC01600	6	2621912
LINC02521	6	2634499
MYLK4	6	2663636
WRNIP1	6	2765392
SERPINB1	6	2832331
MIR4645	6	2854030
SERPINB9P1	6	2854656
LOC101927730	6	2883987
SERPINB9	6	2887269
SERPINB6	6	2948158
LINC01011	6	2987966
NQO2	6	2999815
HTATSF1P2	6	3018959
LOC101927759	6	3024062
RIPK1	6	3063966
BPHL	6	3118710
TUBB2A	6	3153665
LINC02525	6	3182817
TUBB2B	6	3224280
LOC100422781	6	3231402
PSMG4	6	3258946
SLC22A23	6	3268973
LOC643327	6	3455702
PXDC1	6	3722618
FAM50B	6	3849372
PRPF4B	6	4021299
FAM217A	6	4068366
C6ORF201	6	4079208
ECI2	6	4115692
ECI2-DT	6	4136071
LOC102724096	6	4186319
LINC02533	6	4488797
KU-MEL-3	6	4610564
CDYL	6	4706137
RPP40	6	4994716
LYRM4-AS1	6	5003815
LYRM4	6	5068326
PPP1R3G	6	5085340
MIR3691	6	5148232
FARS2	6	5261006
LOC101927972	6	5452467
LOC101927950	6	5664985
NRN1	6	5997999
F13A1	6	6144083
MIR7853	6	6169303
MIR5683	6	6169333
LY86-AS1	6	6346464
LY86	6	6588719
RREB1	6	7107742
SSR1	6	7281142
CAGE1	6	7326659
RIOK1	6	7389807
DSP	6	7541670
SNRNP48	6	7590197
BMP6	6	7726098
