gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2tpm1,spearman_q,pearson_q,pearson_rank
ATRAID,2114,-0.09754450600339537,0.02839125577315645,-0.02509798424989625,0.5736405179551778,7.836717430908364,0.04529726607244651,0.6521746364847557,1755
ERVMER34-1,2115,-0.09768847935080245,0.028157288436307677,-0.16233273348691785,0.0002490253489252863,0.46443466611491674,0.044950799569365214,0.0005146010687992391,2263
TGFBR2,2116,-0.09780223363951301,0.027973602697517943,-0.08098180353113556,0.06901563879477797,5.739107456088813,0.04471094657092826,0.10281215495110657,2013
SSTR4,2117,-0.09785345590005722,0.027891227962584392,-0.10868342666338932,0.014543716235417078,0.021750828867518973,0.044605947112410685,0.024321386625081466,2114
GPRC5D,2118,-0.09818189941525253,0.027367969924945567,-0.10393270040241626,0.019484000002132677,1.185992693435151,0.04379530315936831,0.03204195326303984,2100
TSHR,2119,-0.09820205623046777,0.02733613406248852,-0.09473253304710977,0.033307086592966086,7.451577508516763,0.043770552385086405,0.0527312904378871,2064
GPR141,2120,-0.0989231880479198,0.026217941276926074,-0.14503962434972079,0.0010808759567347995,0.711136343060908,0.04205565385392941,0.0020959117536684946,2222
BDKRB1,2121,-0.09973595919039502,0.02500510842144023,-0.165112181650144,0.00019388802266012933,0.43128233647651787,0.040206650582640516,0.00040663260595543983,2269
PSEN2,2122,-0.1013441087147988,0.02274751184064361,-0.09644488191434501,0.030233929873150878,0.18391039748600554,0.03679785037016395,0.04812233838143181,2070
KCNK18,2123,-0.10188847957353116,0.022024384203531262,-0.03265864905950934,0.46399247997080034,0.00452904426864391,0.03573616708752585,0.5524113497069991,1791
CLDN20,2124,-0.10189805516918485,0.022011844763528618,-0.11141269370546948,0.012235151043454458,0.4650899599480262,0.03573616708752585,0.020680653533626563,2121
SLC51B,2125,-0.10206035215577713,0.02180025347307402,-0.08334631391302781,0.06126313436613199,0.7571898804747333,0.03543700777325224,0.09229161763100673,2023
LTB4R2,2126,-0.10210777638778522,0.021738759254807997,-0.07701608636246071,0.08380888168353845,0.5532801891972177,0.03535854151299062,0.12226129275601845,1993
TMIGD1,2127,-0.10225409476687089,0.021549978278046042,-0.11141703924667645,0.012231749697009256,0.017557337442772682,0.03507281918167688,0.020680653533626563,2122
CRHR1,2128,-0.1029257582166702,0.020701539821395717,-0.109034893618754,0.014226399001267022,0.012020470907381953,0.03373303929458388,0.023805626363822288,2115
MDGA1,2129,-0.10331222454248663,0.02022664023418039,-0.1222473185618272,0.005947119370982188,0.8204710489367301,0.033019557989132094,0.010552486528205954,2161
ERVK13-1,2130,-0.10342854161192516,0.02008557499326009,-0.10013489983057813,0.024427734363832505,2.0539109692775313,0.03280930209650427,0.0394681339509898,2081
OR1K1,2131,-0.1034766894800775,0.020027433938225564,-0.11277236636535547,0.011210806628822241,0.025112305647498653,0.032734326620302664,0.019069781759205262,2126
OR13F1,2132,-0.10388889556702782,0.019535639180179712,-0.062336217439028334,0.1618965275286704,0.006433526787538273,0.03195003007204927,0.22223373440023853,1938
OR10K1,2133,-0.10396949235535122,0.019440719842947082,-0.08569357569984246,0.054292844519103045,0.002215346653384654,0.031814250220343024,0.08267600583375943,2036
VIPR2,2134,-0.10469526163159977,0.018603919345473893,-0.017728550629333307,0.6910403696352192,0.10561886939020959,0.030500846308888527,0.7573122739363017,1706
OR3A2,2135,-0.1046973401623443,0.018601568679339927,-0.1694907524173024,0.0001296532193571446,0.14498843151361498,0.030500846308888527,0.00027713246088009963,2278
SHISA7,2136,-0.10486333001750348,0.018414680908953977,-0.10516329975299482,0.018081098766056923,0.03859310018797366,0.030227659147049068,0.02997449355265729,2107
OR2B2,2137,-0.1051566337591952,0.01808845398950391,-0.1025790973916048,0.02113574150582413,0.009382253327411022,0.029746940939688472,0.03448259474470636,2091
OR5H15,2138,-0.1051830769735164,0.018059292047839272,-0.11774077441822865,0.008083640996041558,0.0006768561535318832,0.029717259652875208,0.01400885030681473,2141
GPR148,2139,-0.10558240891047568,0.017623868567212396,-0.11545404586834676,0.009410589085190714,0.00766331995484408,0.029018611175323856,0.016182582131061076,2133
GGT7,2140,-0.10580949399287755,0.01738037442551926,-0.08532929603391878,0.05532923453043418,5.309516693874933,0.028652972388309803,0.08411050206616316,2035
ADAM20,2141,-0.10610180785968397,0.017071271373975558,-0.10458778877147705,0.01872581692000541,0.16903860415638786,0.028212966411625857,0.030890089108016328,2103
OR5H2,2142,-0.10611930392286621,0.017052923905709498,-0.1536902861547593,0.0005286299771501348,0.0033352601034772737,0.02820007329861917,0.0010580513165415121,2241
CDHR4,2143,-0.1062637527788998,0.016902103778201828,-0.07798452698447068,0.0799788842916586,0.05611056305246241,0.027967961326059214,0.11744290861938225,2001
NOTCH1,2144,-0.10632793092973894,0.016835470256583315,-0.1057610235233791,0.017432099020671322,3.7135145019114244,0.027874951991395534,0.02895244272128889,2108
KCNA3,2145,-0.10665464183727616,0.016499811913042853,-0.0367192075656027,0.41028371623910115,0.8531413184656038,0.027336119613058606,0.49838360153337374,1809
LMAN2,2146,-0.10690758516845474,0.016243980848578716,-0.09787713653847764,0.02785321571146039,8.451617837375668,0.026962386585412466,0.044518528877731674,2072
OR1L1,2147,-0.10700251630026832,0.01614886670466261,-0.12211406610604275,0.006002187299048516,0.002859608057002246,0.026837830682577887,0.010625502036033563,2160
LRP6,2148,-0.10713950776162291,0.016012471518135715,-0.14304756262063076,0.0012675847487286257,3.7130022842612544,0.026642625308123308,0.00243850476122327,2218
SLC17A1,2149,-0.10728484878358148,0.01586886810114831,-0.17081987334059856,0.00011451748887823907,0.05408156267288832,0.02647121229099849,0.00024655375624831825,2283
NLGN1,2150,-0.10809324256068481,0.01509056518257664,-0.19909807151989656,6.534976471590328e-06,0.16544563825311812,0.025267483593118305,1.584272627836132e-05,2333
RGR,2151,-0.10814088446640899,0.015045760999051826,-0.042989376327633416,0.3349868411629467,0.005712052049327936,0.025208248691393847,0.418772703725909,1840
TM4SF20,2152,-0.10837682936353299,0.014825587453604475,-0.11889304953348453,0.007480487092492143,0.02970433366700035,0.02485493470278267,0.013005736336361503,2143
OR14A2,2153,-0.10856908613195525,0.014648279913839522,-0.12210930423186377,0.006004163641154344,0.001923398216680766,0.024573086881811094,0.010625502036033563,2159
TAS2R9,2154,-0.10876924657022125,0.014465666101926903,-0.13029116039219493,0.0033550216543303617,0.011824918352630661,0.024297230625975212,0.006182858651743203,2191
OR10J4,2155,-0.10913648605249429,0.014135819547861748,-0.07892409804312507,0.07639981904785129,0.0010109395333307496,0.023773070107536046,0.11268235859567255,2004
OR13G1,2156,-0.10913936918376739,0.014133256379289945,-0.14782463722873307,0.0008621279553443006,0.006069342495286871,0.023773070107536046,0.0016926065731208955,2229
OR1J1,2157,-0.1091633354794911,0.01411196562536091,-0.1026615834849767,0.021031714616179212,0.01635007122305618,0.023762843880488084,0.03433382471530111,2092
OR51A4,2158,-0.10995454989154659,0.013424742249997557,-0.09289227398348256,0.036903033015637465,0.001257254412861506,0.022662727762937797,0.057774420540875046,2056
KIR2DL1,2159,-0.11003448898067161,0.013356977580803005,-0.08327929121393227,0.06147253507559513,0.10705725275320291,0.022562576153548477,0.09255493175233186,2022
KIRREL2,2160,-0.11033272927124924,0.013106810919409562,-0.15410989400151553,0.0005101104921520419,0.12606696036546358,0.02215399013811705,0.0010232824126140735,2244
NUP210L,2161,-0.11147032709960246,0.012190108048688801,-0.156186547379566,0.0004270119665832227,0.35509176344374466,0.020682962514082394,0.0008669931652570519,2252
OR5B2,2162,-0.11255193341295917,0.011371535438963935,-0.08825784321352668,0.04744531825245392,0.00646455283849639,0.019355496985225693,0.0730810950501508,2041
KCNMB2,2163,-0.11305099515181571,0.011010524506640935,-0.2832492982369311,9.010003817460168e-11,0.15044906698382832,0.01875295702596042,3.108741962308192e-10,2457
TPSG1,2164,-0.11307971518085165,0.01099006145422853,-0.18647171511720811,2.47474906837925e-05,0.24394238567302207,0.01873003462626328,5.69980965447555e-05,2309
NKAIN1,2165,-0.11342670705669873,0.010745478827619778,-0.08520363224909133,0.05569054482694875,0.14375690854686118,0.018348282493649608,0.08461165731094372,2034
TMED7,2166,-0.11354150943044615,0.010665627508958353,-0.1400739354079159,0.0016020108678182522,6.575233949626698,0.018235222480150023,0.0030511232624971553,2212
NTSR2,2167,-0.11375148464872478,0.010520938403838321,-0.1191375860795043,0.0073577842098727754,0.01582974394258081,0.018010876627313488,0.012825759437548762,2146
SLC31A1,2168,-0.11410481376021489,0.01028139361383994,-0.1323383963849578,0.002885482053791754,4.313492949988287,0.01762336315603077,0.005347040202244734,2195
SLC28A1,2169,-0.11413129760147724,0.010263635025910873,-0.029230768111710978,0.5122153521476772,0.11699982078623297,0.017604207863557198,0.5952472193145975,1769
TXNDC15,2170,-0.11436081496348392,0.010110870108972186,-0.11206851410352599,0.011731180472969397,6.086638162860938,0.01735331622040541,0.01987907261389111,2124
NRG4,2171,-0.11449511113838459,0.010022422805389045,-0.11905577263933383,0.007398634458993452,0.27598569527560435,0.017212561709447852,0.01288856582628566,2145
SLC6A3,2172,-0.11460456780734567,0.009950843657594114,-0.24906415015698002,1.4049248490284973e-08,0.3506473903235778,0.01710837634167342,4.2210888160698896e-08,2411
HCRTR1,2173,-0.11465924790721244,0.009915255975332587,-0.20208996228177056,4.706410460427866e-06,0.3368800886543098,0.01706138640800472,1.1535235170654549e-05,2340
HTR3B,2174,-0.1151805265755771,0.009581624795759637,-0.053082501202728,0.233746065782764,0.00918074732476592,0.016500478414689605,0.30729448372817647,1894
MFSD2A,2175,-0.11538227072821271,0.009455206353946949,-0.10049355336056029,0.023918535724426218,4.052550507842017,0.01631175599384138,0.03871559596072379,2083
SMO,2176,-0.11644061921720122,0.00881600989809998,-0.17048790430833366,0.00011813394746173431,4.109090505658902,0.015228688932506037,0.0002537270486045603,2281
OR3A3,2177,-0.11649456571750204,0.008784484742010237,-0.12423663709137615,0.0051772777072365906,0.012788525103258943,0.0151840414997643,0.009272632678600564,2170
NUP210,2178,-0.11690795400539852,0.008546224155817067,-0.06445349209393274,0.1480855069871176,3.733240760784064,0.014791329056734524,0.20495892633724247,1946
GFRA1,2179,-0.11731036617641039,0.008319840301835633,-0.03105005601140348,0.4863023375161381,0.7351670026353182,0.014418180795274455,0.5726558637171498,1781
OR51A7,2180,-0.11777610812128371,0.008064519024137145,-0.10306839591734908,0.020525146394234098,0.002932716327680998,0.013984775532128875,0.03358888706131088,2094
SLC6A9,2181,-0.11794995266374256,0.007971024220176781,-0.12203580080637069,0.006034744339565442,2.2828816199733835,0.013831615032285992,0.010665503214803695,2157
PKD1L2,2182,-0.11819058254322866,0.00784320881102183,-0.15570040668963686,0.00044525015222224583,0.3716123171430106,0.013627511605375163,0.0009019688689714283,2251
OR8D4,2183,-0.1184038527071655,0.0077314595943242205,-0.09503727155665868,0.032741441829019516,0.01384271889224093,0.013450828207692236,0.05189722314807243,2066
ESYT3,2184,-0.11840973192994145,0.007728399252105438,-0.03522734614382843,0.42957471806244535,3.118859801837196,0.013450828207692236,0.5183586624995391,1805
SLC39A12,2185,-0.11887005086843275,0.007492120902871275,-0.19017688739966224,1.6893483907185944e-05,0.14797366226697506,0.013076978651617355,3.966038276366568e-05,2319
OR2T12,2186,-0.1189209364936517,0.0074664022199765435,-0.08227430699807871,0.0646839040405613,0.0019934735870930915,0.01304060061150704,0.09700771699633254,2018
STT3B,2187,-0.11965913982702618,0.0071020764639488,-0.11191631740802602,0.011846472388761695,6.804475493632092,0.012436773061296064,0.020059722257379873,2123
HTR3D,2188,-0.11980558715274776,0.007031721162964402,-0.08026364196725222,0.07152342350769705,0.009068860092914063,0.012329719599847088,0.10613409237490673,2009
JAM3,2189,-0.11981544985937037,0.007027005487604141,-0.127104842903105,0.004224942235031502,2.2891813750822245,0.012329535875231938,0.007664515289331232,2178
CSMD1,2190,-0.11983667362298239,0.007016867328868624,-0.3072755857440719,1.670414392601096e-12,0.7038403239452351,0.012319831409976821,6.482856438048376e-12,2487
TMEM213,2191,-0.12025186965376435,0.006821153101777467,-0.07829340166011994,0.0787876076418553,0.08335818738546598,0.011991954894249143,0.11588452301117771,2002
BRS3,2192,-0.12227967903504927,0.005933814769189051,-0.1959397318957049,9.192230657017452e-06,0.04749486946544496,0.010487125375288514,2.200539371250194e-05,2326
GALR1,2193,-0.12299503223460277,0.005646454725723413,-0.15520579910532478,0.00046454788515456845,0.08017957417381563,0.010005712350287879,0.0009368032012845521,2247
OR5H1,2194,-0.12384161630816488,0.005322590942087766,-0.09376110065743454,0.03516619005332957,0.001008127908240497,0.009456882511058263,0.05537950070824692,2060
GDPD5,2195,-0.12490002687691268,0.004941265512922466,-0.11598109282206925,0.009088658702194274,1.3802568621530513,0.008802760813827231,0.015669292952719207,2136
OR2J1,2196,-0.12535677012645766,0.004784457457347666,-0.08382966988575012,0.0597703507773979,0.0015176170621648186,0.008534782682420052,0.09029712880156045,2027
THSD1,2197,-0.12631253808610673,0.004470765402336426,-0.12007609271726022,0.006903405546773134,2.5565167669530275,0.008007251631512126,0.012080959706852985,2149
MCAM,2198,-0.12636741935063073,0.00445333011753923,-0.13591459818675364,0.0022063794301999317,5.392599571204267,0.00798137046534846,0.004154829997432829,2204
PRPH2,2199,-0.12664062912199253,0.004367444557045946,-0.2137584830125352,1.2479748327708903e-06,1.4905822809500657,0.007843214738442484,3.2242364278544547e-06,2360
SLC2A11,2200,-0.12676836892474466,0.0043278045283585915,-0.14469920744517306,0.0011108691165523062,2.9846299773728644,0.007787718242820239,0.002149395092373999,2221
OR9A2,2201,-0.12776722201242732,0.0040288840166653895,-0.11990988476187889,0.006981996289174904,0.004469739203436069,0.00727429835284487,0.012188487151311093,2147
SLC5A6,2202,-0.12800607998702235,0.0039602295725222995,-0.12272145340445809,0.005754840459475202,3.356037903051527,0.007155171538462587,0.010238485288514098,2163
SLC13A4,2203,-0.12896360010760588,0.0036955182069457236,-0.12026896822613178,0.006813199101680888,0.4873251794697331,0.006690464241958609,0.011946553703537505,2152
TAS2R46,2204,-0.12904863483596293,0.0036728033140502186,-0.10198716227152965,0.021895453785639788,0.06198078242471576,0.006658356652047651,0.035570135736817006,2087
SCN3A,2205,-0.1295711753206755,0.0035359766730254203,-0.1378508639336834,0.001902969255833387,0.3373145848030619,0.006414655104253713,0.003591065483485164,2206
ITGA2B,2206,-0.12963878944958449,0.003518614008424933,-0.17893940922271648,5.2573394916538185e-05,1.2167601690701189,0.006387490738987285,0.00011676184219835807,2293
ROR2,2207,-0.12964841817213757,0.0035161477453962663,-0.1661420350901615,0.00017653684496005405,2.35391769806793,0.006387349912492945,0.000371993320270437,2272
GPR176,2208,-0.12968880739005578,0.003505819687003043,-0.14005511243803295,0.001604364390623497,3.167276866069138,0.006372917636333199,0.0030534308758200933,2211
SLCO1A2,2209,-0.12970996868619808,0.00350041945785138,-0.0085099383132391,0.8487084307653149,0.01922793159852436,0.00636742968047251,0.8871955996350477,1649
ERBB4,2210,-0.13122269665634506,0.003133381479449153,-0.18721960656058342,2.2925578214467024e-05,1.3054654441237445,0.0057348816400048155,5.298443919229458e-05,2312
FRRS1,2211,-0.1314644475128681,0.003078079646002514,-0.16082734993909803,0.00028469995106181184,2.0245298406093455,0.005641387918718796,0.0005869604233918928,2260
OR2V1,2212,-0.13207225925101576,0.0029429377814256014,-0.1208080357747019,0.006566655410590473,0.02381266666107906,0.0054122528387428185,0.011536949124782475,2154
SPNS2,2213,-0.13208979590714812,0.0029391200365806378,-0.12822403650649727,0.0038985088643566325,2.806443114444145,0.00540895180854551,0.007125504240115951,2185
SLC52A1,2214,-0.13243223071675833,0.0028654690660706306,-0.19775874684135988,7.557335820712122e-06,0.9770324091266992,0.005277041516992332,1.818930331645744e-05,2331
TGFBR3,2215,-0.1325655577801311,0.0028372503242493695,-0.11392705321236157,0.010401297258804601,2.862080408430125,0.005228674960057074,0.01776058037678385,2129
PIEZO2,2216,-0.13339228022730407,0.0026678494660268607,-0.1806753408111163,4.431133670320729e-05,1.5731022067413785,0.004930082565415221,9.882278093776172e-05,2295
