sample_id	cohort	TACSTD2	tacstd2_group	F11R	PARD3	CLDN1	CLDN4	CLDN7	EPCAM	KRT8	PTPRC	CD8A	ESTIMATE	ABSOLUTE	CPE	histology	ModelID	CellLineName	OncotreePrimaryDisease	OncotreeSubtype
TCGA-56-A5DS-01	TCGA_LUSC	14.018	high	13.6112	10.7548	14.1661	12.2682	10.5418	11.3019	13.6649	10.2546	7.6117	0.8132		0.5814	LUSC				
TCGA-37-3792-01	TCGA_LUSC	14.6427	high	13.0999	9.1284	14.2303	12.7436	10.5204	12.5199	14.6024	12.3728	9.3907	0.4867	0.4	0.5422	LUSC				
TCGA-O2-A52N-01	TCGA_LUSC	14.0933	high	13.5371	10.515	13.8671	11.2248	10.0996	10.0251	12.5524	9.3735	7.8724	0.8422		0.7706	LUSC				
TCGA-66-2753-01	TCGA_LUSC	12.1294	low	13.2825	10.5101	12.0719	11.3196	10.6243	12.1377	13.744	10.3035	6.8913	0.8078	0.39	0.7495	LUSC				
TCGA-66-2754-01	TCGA_LUSC	7.4476	low	12.3595	9.7192	7.7017	12.0266	11.204	13.3583	14.5368	8.3779	6.3553	0.9596	0.87	0.9556	LUSC				
TCGA-46-6026-01	TCGA_LUSC	11.9363	low	13.3967	10.5817	11.9135	11.4983	10.305	12.5849	14.7403	7.9283	6.5124	0.9631	0.9	0.8758	LUSC				
TCGA-85-7710-01	TCGA_LUSC	12.9934	mid	14.9099	11.5615	13.7622	11.3047	11.4949	9.9424	12.6625	9.4559	8.0361	0.8543	0.73	0.8126	LUSC				
TCGA-85-8664-01	TCGA_LUSC	11.2587	low	13.9487	10.3587	15.187	11.4173	11.2683	11.7699	14.3428	7.197	6.4913	0.9763		0.7564	LUSC				
TCGA-34-5241-01	TCGA_LUSC	14.4162	high	13.1084	10.5672	15.3824	13.1551	12.9291	11.4388	13.0802	10.968	8.7906	0.6245	0.24	0.5134	LUSC				
TCGA-43-A474-01	TCGA_LUSC	13.0417	mid	13.4827	11.2339	14.0055	11.312	10.019	12.7279	14.0624	5.5828	2.9344	0.9443		0.836	LUSC				
TCGA-96-A4JL-01	TCGA_LUSC	11.9314	low	12.588	9.6348	12.4202	16.0591	11.5773	11.3847	13.3548	11.5316	10.2337	0.5838		0.4837	LUSC				
TCGA-NC-A5HO-01	TCGA_LUSC	14.8478	high	14.3156	10.1485	14.7719	12.2256	11.7018	12.5956	13.4479	8.5566	8.3044	0.9058		0.7913	LUSC				
TCGA-77-8133-01	TCGA_LUSC	12.7038	mid	13.9298	10.9284	12.9934	12.4907	9.7703	11.1014	13.682	11.7666	7.4096	0.7505	0.41	0.6246	LUSC				
TCGA-66-2778-01	TCGA_LUSC	15.0781	high	13.1425	11.154	14.0637	12.977	12.4488	12.0892	14.2688	9.9366	7.1894	0.801	0.38	0.7403	LUSC				
TCGA-22-5473-01	TCGA_LUSC	11.8703	low	13.5669	12.2728	12.272	11.8269	10.8426	13.3188	14.7038	8.8435	7.1088	0.8693	0.58	0.773	LUSC				
TCGA-33-AASI-01	TCGA_LUSC	13.7169	high	13.7822	10.7975	13.3203	11.879	12.6795	12.9471	14.2434	9.639	8.689	0.8692		0.8567	LUSC				
TCGA-98-A53B-01	TCGA_LUSC	13.3284	mid	12.9906	10.6402	13.3851	11.6805	10.817	12.3137	14.287	9.7382	8.1528	0.8211		0.7019	LUSC				
TCGA-43-6647-01	TCGA_LUSC	11.5215	low	13.1116	9.9554	15.0266	8.8172	7.7468	8.9509	13.3908	10.6036	7.648	0.5468	0.25	0.3975	LUSC				
TCGA-22-4595-01	TCGA_LUSC	11.798	low	14.0129	10.2492	12.3837	11.5973	10.7348	12.239	11.1079	10.6724	7.8504	0.7123	0.85	0.8806	LUSC				
TCGA-56-6546-01	TCGA_LUSC	10.1647	low	12.2249	11.1392	11.0717	11.7773	11.2671	13.2595	13.8595	10.9569	9.7892	0.6688	0.26	0.4851	LUSC				
TCGA-60-2698-01	TCGA_LUSC	13.581	mid	13.9857	10.4775	13.6831	11.2986	10.9157	12.2577	14.2522	11.0126	9.6749	0.6914	0.41	0.5914	LUSC				
TCGA-56-5898-01	TCGA_LUSC	13.8991	high	13.7839	10.9896	12.5044	13.6492	11.3104	11.023	13.3406	9.3901	7.0749	0.7913	0.36	0.7002	LUSC				
TCGA-77-6842-01	TCGA_LUSC	10.5031	low	13.4842	10.0518	14.715	10.4328	7.5997	9.8688	12.706	11.2032	9.4253	0.6322	0.48	0.511	LUSC				
TCGA-34-8455-01	TCGA_LUSC	13.9164	high	13.9365	10.817	15.337	10.2471	10.0327	9.7158	14.5404	8.921	7.2571	0.8395		0.6573	LUSC				
TCGA-43-A56V-01	TCGA_LUSC	13.3852	mid	13.1841	10.7754	13.599	12.4714	10.473	11.9329	12.7882	9.305	6.2234	0.8997		0.8744	LUSC				
TCGA-77-8154-01	TCGA_LUSC	14.0368	high	13.7305	10.8137	15.6848	10.4489	10.9779	11.9614	14.8471	7.0256	5.1113	0.9516	0.68	0.8077	LUSC				
TCGA-77-8138-01	TCGA_LUSC	14.4339	high	13.0871	9.9575	14.4055	13.2934	10.6889	10.8337	14.2813	9.2224	7.0675	0.73	0.24	0.575	LUSC				
TCGA-22-5491-01	TCGA_LUSC	14.7166	high	13.8514	11.3411	15.6269	13.5642	12.468	12.1217	14.54	8.7658	7.5019	0.9365	0.67	0.8394	LUSC				
TCGA-85-A4CL-01	TCGA_LUSC	13.726	high	13.578	10.4911	14.0414	12.1084	11.2007	13.168	13.9873	9.8305	9.6931	0.7591		0.6834	LUSC				
TCGA-39-5022-01	TCGA_LUSC	12.8722	mid	13.2904	10.0541	11.5883	12.1564	11.0685	11.371	13.5137	11.7554	10.2854	0.5074	0.25	0.3782	LUSC				
TCGA-63-A5MR-01	TCGA_LUSC	13.3391	mid	13.5368	11.1195	12.3717	12.3178	11.8438	9.1466	12.465	8.1877	6.065	0.9001		0.7075	LUSC				
TCGA-66-2781-01	TCGA_LUSC	12.775	mid	13.334	10.3302	16.5954	12.8683	11.2226	12.6522	15.18	9.8347	7.643	0.8335	0.4	0.7466	LUSC				
TCGA-77-7139-01	TCGA_LUSC	14.3155	high	13.3497	10.9238	13.8221	13.1127	8.9682	14.5879	15.2803	9.1831	7.3611	0.8906	0.72	0.7377	LUSC				
TCGA-37-A5EL-01	TCGA_LUSC	12.7036	mid	16.4299	10.9479	15.0487	11.6918	11.3894	13.0365	13.5183	7.157	6.9624	0.961		0.9421	LUSC				
TCGA-39-5036-01	TCGA_LUSC	15.011	high	13.982	10.9	13.9858	13.4597	12.2201	13.1504	14.7864	8.1701	8.094	0.95	0.64	0.7588	LUSC				
TCGA-58-8392-01	TCGA_LUSC	12.6678	mid	13.7929	10.6667	10.9757	12.4614	10.7548	13.6755	13.9213	7.7271	5.8995	0.9558		0.7913	LUSC				
TCGA-66-2763-01	TCGA_LUSC	13.7839	high	13.5099	11.2343	12.5953	11.3814	10.2887	10.6664	14.2977	9.5064	7.2247	0.8479	0.67	0.7982	LUSC				
TCGA-66-2785-01	TCGA_LUSC	14.4296	high	12.8284	10.1113	10.614	13.5702	11.5289	11.346	14.3288	10.9437	10.0681	0.6508	0.4	0.5422	LUSC				
TCGA-22-5479-01	TCGA_LUSC	12.0168	low	13.8554	10.7906	10.9759	11.0259	8.8866	13.0816	13.5768	8.9476	7.812	0.844	0.28	0.5748	LUSC				
TCGA-63-A5MT-01	TCGA_LUSC	13.5039	mid	12.8217	10.4289	12.827	12.0534	10.4381	11.7522	13.6999	9.8636	5.6232	0.7388		0.6126	LUSC				
TCGA-33-4532-01	TCGA_LUSC	12.8848	mid	13.4635	11.5041	13.8558	11.7395	9.5778	13.4818	14.4361	8.234	6.4073	0.9638	0.58	0.836	LUSC				
TCGA-70-6722-01	TCGA_LUSC	15.1201	high	13.1463	9.9929	14.4449	13.0172	11.4671	12.2094	13.9222	10.1558	7.4718	0.6768	0.3	0.536	LUSC				
TCGA-60-2707-01	TCGA_LUSC	15.0489	high	14.361	11.1667	13.3821	13.8433	12.0452	10.548	13.1355	10.1116	6.9705	0.7195	0.43	0.6296	LUSC				
TCGA-85-8071-01	TCGA_LUSC	14.2853	high	13.8233	10.2874	12.0865	9.3351	10.0692	11.9852	13.6209	8.6071	7.5373	0.9316	0.87	0.9177	LUSC				
TCGA-22-1012-01	TCGA_LUSC	13.109	mid	14.006	10.0346	11.2392	12.8507	10.6837	12.6239	12.5478	9.182	7.761	0.851	0.32	0.6215	LUSC				
TCGA-58-A46K-01	TCGA_LUSC	12.1926	low	13.6237	10.7634	11.2717	11.908	11.1366	13.1801	14.8909	9.2266	8.0945	0.9177		0.7737	LUSC				
TCGA-94-A5I6-01	TCGA_LUSC	11.5519	low	13.7887	11.1332	12.0238	11.8383	8.866	12.6021	13.4894	8.41	5.7206	0.9003		0.8752	LUSC				
TCGA-56-A4BY-01	TCGA_LUSC	14.7084	high	13.8905	10.6794	14.0116	13.253	11.3529	12.6648	15.244	9.5428	7.9756	0.8959		0.7913	LUSC				
TCGA-85-8049-01	TCGA_LUSC	12.6196	mid	13.4769	10.6359	11.3196	13.0595	8.8131	10.6198	11.8132	11.576	9.1961	0.5372	0.18	0.4357	LUSC				
TCGA-60-2710-01	TCGA_LUSC	13.8572	high	13.9485	11.0608	12.142	12.465	10.3581	11.5425	14.0287	10.5462	8.6493	0.7404	0.65	0.7792	LUSC				
TCGA-18-4086-01	TCGA_LUSC	13.8456	high	13.133	11.084	13.0373	12.3625	10.5311	12.1811	13.8098	10.2973	7.9845	0.7593	0.6	0.6836	LUSC				
TCGA-37-4132-01	TCGA_LUSC	10.9051	low	11.537	9.4179	6.6306	11.5484	9.4786	14.3769	13.234	10.6299	9.794	0.7722	0.63	0.7019	LUSC				
TCGA-63-7023-01	TCGA_LUSC	11.122	low	13.3413	11.9867	11.8965	12.7493	10.3402	12.066	13.2521	8.9308	8.0874	0.8936	0.74	0.8653	LUSC				
TCGA-21-1070-01	TCGA_LUSC	14.0235	high	13.2791	10.8225	13.1224	12.4415	10.9762	11.7274	12.2864	11.2375	9.9868	0.6819	0.5	0.6078	LUSC				
TCGA-33-6738-01	TCGA_LUSC	14.8558	high	13.0023	9.8282	12.6144	14.9813	10.8997	14.095	15.7849	8.5608	6.8716	0.9217	0.35	0.6327	LUSC				
TCGA-56-A4BW-01	TCGA_LUSC	13.7086	high	13.9565	10.6922	15.5339	10.4102	10.8849	10.9983	12.9166	9.5895	7.9497	0.8173		0.7019	LUSC				
TCGA-56-8308-01	TCGA_LUSC	15.3878	high	14.7926	11.5222	13.7121	13.5787	11.0411	12.2431	13.7612	9.8873	7.1285	0.8209	0.45	0.6207	LUSC				
TCGA-21-1079-01	TCGA_LUSC	12.6451	mid	13.3967	9.7956	12.5614	8.2048	6.2111	8.0782	11.3522	8.4018	5.8753	0.792	0.6	0.7281	LUSC				
TCGA-66-2742-01	TCGA_LUSC	14.8871	high	15.2983	10.5485	15.8823	13.0173	11.5913	11.6933	14.6552	10.304	7.2796	0.7986	0.45	0.737	LUSC				
TCGA-63-7020-01	TCGA_LUSC	14.0374	high	13.1467	9.8149	12.7823	12.85	11.2654	11.0024	14.8319	10.0391	8.6289	0.7965	0.48	0.6181	LUSC				
TCGA-33-AASJ-01	TCGA_LUSC	14.9252	high	13.7938	11.049	15.0179	13.666	12.0599	13.7434	15.2493	7.7457	7.274	0.9702		0.9253	LUSC				
TCGA-85-8353-01	TCGA_LUSC	11.8411	low	14.2289	10.4171	9.8753	11.2714	11.2187	11.7817	14.5007	10.6321	8.4314	0.6785	0.41	0.5628	LUSC				
TCGA-18-3410-01	TCGA_LUSC	13.1078	mid	13.189	9.659	10.6564	12.289	10.5314	10.5547	13.3052	10.9184	9.7423	0.7334	0.66	0.7645	LUSC				
TCGA-85-8070-01	TCGA_LUSC	13.9257	high	13.5412	9.7064	14.0982	14.0617	10.9231	14.9443	15.0386	6.8888	5.7912	0.9862	0.95	0.9026	LUSC				
TCGA-NC-A5HQ-01	TCGA_LUSC	14.5549	high	14.0625	11.1661	14.1644	12.4279	10.8792	12.5245	13.7972	10.1159	8.1287	0.8597		0.6728	LUSC				
TCGA-66-2783-01	TCGA_LUSC	14.3169	high	14.1864	11.8048	12.0334	12.1832	11.491	11.458	13.2528	9.9843	7.7362	0.8073	0.57	0.7488	LUSC				
TCGA-18-3407-01	TCGA_LUSC	14.267	high	13.4721	11.6534	10.3867	11.3286	10.4356	12.0435	11.8067	9.5803	7.6186	0.7797	0.29	0.6126	LUSC				
TCGA-98-A53A-01	TCGA_LUSC	12.1032	low	13.4867	10.6591	11.8325	11.4715	8.6268	13.0688	12.8514	8.8446	8.1582	0.9414		0.6724	LUSC				
TCGA-85-8276-01	TCGA_LUSC	12.2039	low	12.8804	9.8782	10.2205	11.4107	10.07	11.631	14.0905	10.6978	9.0078	0.625	0.26	0.5013	LUSC				
TCGA-LA-A446-01	TCGA_LUSC	12.4173	low	13.0614	11.1122	12.9081	12.3805	10.2906	13.1152	14.7855	8.8826	6.1552	0.9321		0.7742	LUSC				
TCGA-NC-A5HT-01	TCGA_LUSC	13.8215	high	14.1709	11.7994	13.6415	11.1284	11.0669	13.3932	14.4317	5.0976	5.638	0.9721		0.6573	LUSC				
TCGA-58-8386-01	TCGA_LUSC	11.6564	low	12.8553	11.1822	11.8378	10.6652	9.1519	9.4679	11.6823	10.6399	7.0678	0.7017		0.6054	LUSC				
TCGA-77-A5GF-01	TCGA_LUSC	12.8873	mid	13.8238	11.1555	12.4741	12.0983	11.1549	12.4652	14.0528	9.582	8.2249	0.8633		0.8082	LUSC				
TCGA-56-7731-01	TCGA_LUSC	14.1915	high	13.3408	10.604	12.6292	12.5648	11.2608	11.2424	14.8806	10.1667	7.3994	0.6611	0.22	0.4905	LUSC				
TCGA-22-4604-01	TCGA_LUSC	12.4751	low	12.9441	11.2703	13.7901	10.9081	10.3183	11.9849	13.8855	11.1547	8.5634	0.5961		0.6601	LUSC				
TCGA-56-8304-01	TCGA_LUSC	14.6659	high	13.6833	11.9532	13.7759	11.2436	11.3737	11.8987	15.393	8.8124	7.4711	0.8999		0.6573	LUSC				
TCGA-63-A5MN-01	TCGA_LUSC	13.7366	high	12.3595	10.0518	11.0054	12.6083	10.5858	12.7544	14.5367	11.799	10.1428	0.4721		0.3216	LUSC				
TCGA-96-8169-01	TCGA_LUSC	13.2621	mid	13.3569	10.8218	14.4543	12.507	10.658	11.7297	13.2653	9.471	7.4427	0.7837	0.43	0.643	LUSC				
TCGA-33-4589-01	TCGA_LUSC	14.0204	high	12.7054	9.7474	10.4893	12.3661	11.5909	9.8048	9.0733	10.0251	9.4903	0.7365	0.21	0.5074	LUSC				
TCGA-37-4130-01	TCGA_LUSC	5.7891	low	11.6785	9.3956	10.806	10.5265	11.8073	14.1566	14.8242	12.4255	11.9444	0.5848	0.4	0.5422	LUSC				
TCGA-NC-A5HJ-01	TCGA_LUSC	11.4498	low	12.9167	9.8984	9.495	12.0597	10.6005	12.8205	13.883	11.2012	9.6769	0.6429		0.559	LUSC				
TCGA-85-A4PA-01	TCGA_LUSC	8.9376	low	11.1211	6.8753	7.4746	8.5532	7.7792	7.6308	10.1137	13.7054	9.6171	0.4653		0.1477	LUSC				
TCGA-98-8023-01	TCGA_LUSC	12.4945	low	13.5133	10.8891	14.6207	11.1492	11.2114	11.2273	12.7369	10.8731	8.8774	0.6305	0.29	0.4752	LUSC				
TCGA-56-8625-01	TCGA_LUSC	12.1195	low	12.8672	10.0953	11.8846	11.9904	10.5873	11.7606	13.9689	11.9821	9.5819	0.4464		0.4194	LUSC				
TCGA-43-6770-01	TCGA_LUSC	12.5122	mid	13.5856	11.49	13.3535	10.8374	9.0217	12.5766	13.7004	9.2506	6.0424	0.8241	0.69	0.7717	LUSC				
TCGA-60-2703-01	TCGA_LUSC	12.7264	mid	12.9087	10.8009	15.6122	11.2926	10.1676	12.1573	13.2713	9.1725	6.0277	0.8379	0.26	0.5999	LUSC				
TCGA-77-A5GB-01	TCGA_LUSC	12.8395	mid	13.2456	9.6846	11.9841	7.9753	9.2476	7.4194	9.0995	9.5128	7.7013	0.724		0.6358	LUSC				
TCGA-66-2788-01	TCGA_LUSC	13.5487	mid	13.339	10.4795	11.9509	11.6551	10.4747	11.7419	14.1181	11.1062	8.8841	0.6388	0.41	0.5517	LUSC				
TCGA-39-5029-01	TCGA_LUSC	13.9072	high	13.1024	10.9036	15.7045	12.91	10.8803	11.397	12.6928	9.867	9.072	0.7829	0.34	0.5575	LUSC				
TCGA-18-3415-01	TCGA_LUSC	13.1872	mid	14.4152	11.2552	11.9897	11.6275	8.2719	12.3166	13.8886	10.3827	9.2117	0.7437	0.48	0.6181	LUSC				
TCGA-90-A4EE-01	TCGA_LUSC	8.9163	low	12.9257	9.1548	12.927	10.5038	10.1315	12.0836	12.5444	12.0019	10.5939	0.5167		0.4679	LUSC				
TCGA-34-2596-01	TCGA_LUSC	10.2267	low	13.7616	11.1428	12.7554	10.3304	7.9701	12.8575	14.3334	10.6058	7.3797	0.8203	0.65	0.7665	LUSC				
TCGA-34-5929-01	TCGA_LUSC	9.4893	low	13.8607	11.0337	15.9388	10.7188	10.6817	12.9459	14.6343	9.0209	6.4309	0.8568	0.76	0.692	LUSC				
TCGA-96-8170-01	TCGA_LUSC	14.2886	high	13.2776	9.9515	14.3597	12.466	10.768	9.79	13.839	9.7988	6.6859	0.7949	0.35	0.6409	LUSC				
TCGA-46-3766-01	TCGA_LUSC	12.4551	low	13.0189	9.9495	13.4155	12.2378	10.2238	10.8105	12.8233	11.7034	9.4286	0.3935	0.24	0.3905	LUSC				
TCGA-22-5483-01	TCGA_LUSC	11.4251	low	12.5075	9.5377	8.8789	13.5568	11.1205	14.3586	15.7512	10.2779	8.2561	0.7778	0.7	0.809	LUSC				
TCGA-56-8629-01	TCGA_LUSC	13.6912	mid	13.4247	10.5605	13.9172	12.5239	9.8557	12.3062	13.9538	8.4524	7.3859	0.8876		0.7898	LUSC				
TCGA-63-A5MG-01	TCGA_LUSC	14.7101	high	13.2136	10.9246	13.1433	12.9067	11.5592	10.1148	12.2695	9.9313	7.2575	0.7754		0.6126	LUSC				
TCGA-77-7140-01	TCGA_LUSC	13.6792	mid	13.6754	11.9668	14.1453	11.0787	10.9719	14.3903	14.1399	7.6486	5.6567	0.8983	0.78	0.8606	LUSC				
TCGA-77-7465-01	TCGA_LUSC	10.3713	low	13.7128	9.9639	13.8774	9.626	8.4048	11.9096	13.3777	11.08	9.434	0.7314	0.69	0.6458	LUSC				
TCGA-94-8491-01	TCGA_LUSC	16.1678	high	13.6023	11.0954	15.1549	14.249	12.6691	12.5087	13.4752	10.2238	7.7144	0.8353		0.6167	LUSC				
TCGA-43-7657-01	TCGA_LUSC	12.531	mid	14.0902	12.0678	14.7459	11.6399	10.9997	12.0222	12.4626	7.4097	5.904	0.8917	0.44	0.7292	LUSC				
TCGA-NC-A5HF-01	TCGA_LUSC	14.1293	high	13.6709	11.2001	13.1793	11.9946	11.0953	10.1504	13.1809	6.4044	3.8533	0.9717		0.8257	LUSC				
TCGA-63-A5MB-01	TCGA_LUSC	12.018	low	14.6161	10.4676	14.2767	12.1548	9.9013	13.5736	14.7041	9.2201	7.8802	0.9038		0.836	LUSC				
TCGA-60-2722-01	TCGA_LUSC	13.7687	high	15.0138	11.3448	10.9546	13.6259	11.67	13.4953	14.0744	8.4917	6.5777	0.9275	0.83	0.9121	LUSC				
TCGA-66-2768-01	TCGA_LUSC	14.457	high	13.2609	10.4611	14.4174	12.5951	10.4216	10.1348	13.4363	9.485	8.2471	0.807	0.57	0.7034	LUSC				
TCGA-33-4579-01	TCGA_LUSC	6.6637	low	12.8346	9.5652	14.9431	6.5133	10.4801	9.8004	15.9063	10.8703	7.3201				LUSC				
TCGA-77-7138-01	TCGA_LUSC	13.4738	mid	13.7122	9.7643	13.3233	11.0182	10.9549	10.0382	9.3566	8.0711	5.3904	0.907	0.24	0.6403	LUSC				
TCGA-68-A59I-01	TCGA_LUSC	13.5263	mid	13.5373	10.4534	13.5413	12.3862	9.8803	12.1478	14.3931	10.7398	8.1636	0.723		0.6344	LUSC				
TCGA-22-1017-01	TCGA_LUSC	12.2597	low	12.7522	11.1423	9.3559	13.8836	11.3871	13.7298	14.4852	9.9867	8.2717	0.8259	0.34	0.774	LUSC				
TCGA-77-8131-01	TCGA_LUSC	13.4979	mid	12.7419	10.1577	12.0541	12.8112	10.107	8.9806	11.2979	11.4931	9.4043	0.474	0.17	0.3242	LUSC				
TCGA-94-A4VJ-01	TCGA_LUSC	14.3908	high	13.414	10.5723	14.246	12.2074	11.2194	11.4673	12.5251	8.8497	6.9155	0.8429		0.7581	LUSC				
TCGA-56-A5DR-01	TCGA_LUSC	13.7323	high	12.9785	11.5814	13.4494	13.5264	11.558	11.4935	14.3924	8.7746	7.2852	0.8426		0.7466	LUSC				
TCGA-34-5927-01	TCGA_LUSC	11.844	low	13.6286	10.2905	13.3478	11.6965	10.3714	12.6977	15.4054	8.2952	6.2788	0.9401	0.77	0.8421	LUSC				
TCGA-60-2697-01	TCGA_LUSC	12.8105	mid	12.4425	9.5874	11.1946	11.9118	11.1593	11.274	12.6632	12.4225	9.6688	0.476	0.27	0.3589	LUSC				
TCGA-85-7844-01	TCGA_LUSC	12.5761	mid	14.3841	11.0429	11.4255	10.1288	9.6612	11.7459	12.897	9.9396	7.8233	0.7611	0.33	0.6146	LUSC				
TCGA-68-7756-01	TCGA_LUSC	14.6534	high	13.7284	10.6671	12.1185	13.3038	12.4379	12.0127	14.6917	8.9497	6.6625	0.8319	0.49	0.6275	LUSC				
TCGA-85-A4JC-01	TCGA_LUSC	14.5435	high	13.9256	7.9892	13.2854	11.7084	9.2505	9.6725	12.3656	9.0985	6.3069	0.7599		0.6845	LUSC				
TCGA-77-8007-01	TCGA_LUSC	11.2294	low	12.165	10.1773	9.0602	12.339	11.0473	12.2146	15.9749	11.1346	8.9352	0.5934	0.23	0.381	LUSC				
TCGA-98-8021-01	TCGA_LUSC	13.7318	high	14.0515	10.4746	13.7686	12.1207	11.1243	11.4338	14.2415	9.2833	7.2115	0.8467	0.59	0.7345	LUSC				
TCGA-58-A46J-01	TCGA_LUSC	13.4728	mid	13.3017	10.7543	12.763	10.2487	12.232	12.0527	14.9309	9.5867	7.3788	0.8274		0.7761	LUSC				
TCGA-22-5472-01	TCGA_LUSC	15.1452	high	13.825	10.9795	14.0199	13.6165	12.2824	10.7954	13.5931	9.8012	7.1296	0.8038	0.65	0.7454	LUSC				
TCGA-NC-A5HN-01	TCGA_LUSC	13.5148	mid	13.3259	11.6907	12.3115	10.8882	10.6954	13.0992	13.2214	7.78	6.5874	0.9572		0.7913	LUSC				
TCGA-34-5239-01	TCGA_LUSC	12.5677	mid	13.6924	10.344	14.2582	12.3649	10.852	10.0921	13.4434	11.143	9.7752	0.5844	0.45	0.5599	LUSC				
TCGA-92-8064-01	TCGA_LUSC	12.1674	low	13.4003	10.6773	13.1206	12.3721	9.947	11.6533	13.4969	11.5868	10.8366	0.5871	0.31	0.4947	LUSC				
TCGA-85-A50Z-01	TCGA_LUSC	14.2108	high	13.8361	11.4616	13.3386	8.7175	9.7737	11.5159	11.2897	9.8551	6.9709	0.8554		0.7019	LUSC				
TCGA-77-7463-01	TCGA_LUSC	12.2859	low	13.5285	11.8652	14.1049	10.3483	8.9213	11.4208	12.2885	8.6079	5.654	0.9005	0.41	0.6268	LUSC				
TCGA-O2-A52V-01	TCGA_LUSC	14.0197	high	13.9402	11.1194	13.6416	12.3429	11.3841	12.643	13.1184	9.9355	5.5614	0.8132		0.7568	LUSC				
TCGA-21-5784-01	TCGA_LUSC	15.099	high	14.4244	10.579	15.4757	12.8994	12.2793	10.0431	13.6368	9.5766	8.4675	0.7286	0.19	0.3985	LUSC				
TCGA-85-6175-01	TCGA_LUSC	12.5345	mid	12.5139	10.1127	13.5111	11.098	9.444	10.0567	12.6589	11.237	8.4344	0.4876	0.39	0.5585	LUSC				
TCGA-39-5039-01	TCGA_LUSC	13.9018	high	12.9627	10.3469	13.2387	12.5079	10.8549	10.635	13.4474	9.003	8.2966	0.7395	0.28	0.5831	LUSC				
TCGA-39-5024-01	TCGA_LUSC	14.286	high	14.0498	10.7711	14.9941	11.6322	10.764	10.6947	13.1425	8.8699	7.6201	0.8832	0.19	0.4369	LUSC				
TCGA-22-1005-01	TCGA_LUSC	12.3967	low	12.0796	9.7608	10.9439	12.0722	10.8655	12.374	14.8061	11.7187	10.6428	0.4767	0.23	0.3405	LUSC				
TCGA-66-2757-01	TCGA_LUSC	10.9787	low	12.6426	8.7233	7.9561	13.3826	10.6616	13.28	14.7949	9.7839	8.6123	0.8129	0.86	0.7913	LUSC				
TCGA-52-7810-01	TCGA_LUSC	13.9165	high	13.4152	10.5779	13.1678	12.826	10.7821	10.3548	13.2812	6.289	3.6767	0.9212	0.51	0.7048	LUSC				
TCGA-85-A4QR-01	TCGA_LUSC	14.0698	high	13.6329	10.983	15.7569	12.4213	10.7344	12.781	15.2245	3.7207	3.9486	0.9942		0.7913	LUSC				
TCGA-LA-A7SW-01	TCGA_LUSC	12.5181	mid	13.3883	8.538	8.725	11.7686	11.0208	12.2106	14.6745	8.0796	5.075	0.8966		0.92	LUSC				
TCGA-90-7767-01	TCGA_LUSC	8.1327	low	14.5769	9.5547	12.7992	7.5624	8.5903	10.0397	13.155	10.7622	9.0207	0.6677	0.54	0.6306	LUSC				
TCGA-90-6837-01	TCGA_LUSC	15.0068	high	13.6439	11.2625	14.8407	12.3064	11.0775	10.7648	13.9427	10.0346	7.6494	0.6169		0.5552	LUSC				
TCGA-77-8150-01	TCGA_LUSC	12.6861	mid	12.6511	11.3507	13.0606	12.9248	11.3303	12.273	14.9107	10.2478	9.0723	0.8256	0.56	0.7102	LUSC				
TCGA-33-4582-01	TCGA_LUSC	12.5074	low	12.8495	10.3449	15.4143	11.322	10.486	12.4478	14.094	7.199	6.7079	0.9504	0.54	0.6796	LUSC				
TCGA-51-6867-01	TCGA_LUSC	13.5721	mid	14.2154	11.8011	15.9016	13.4914	11.0641	12.247	14.6187	9.7586	9.0976	0.8506	0.59	0.7994	LUSC				
TCGA-33-A4WN-01	TCGA_LUSC	14.4578	high	14.2242	11.3926	13.9656	13.2857	11.4748	12.6947	13.7618	9.2216	6.5141	0.9128		0.7913	LUSC				
TCGA-18-5595-01	TCGA_LUSC	13.183	mid	13.7891	10.5275	11.9842	11.1284	10.806	12.5414	14.1757	7.3356	5.9668	0.9549	0.86	0.9493	LUSC				
TCGA-18-3419-01	TCGA_LUSC	14.6387	high	13.1561	11.2784	11.221	12.7457	11.0076	12.7317	13.6502	10.5761	8.8821	0.8417	0.57	0.7034	LUSC				
TCGA-NK-A5CT-01	TCGA_LUSC	14.7009	high	13.7502	8.9441	12.2513	13.8461	12.481	10.9275	15.3485	8.2532	6.7431	0.9169		0.6573	LUSC				
TCGA-85-8288-01	TCGA_LUSC	12.9606	mid	13.3478	10.1302	15.6053	11.8088	9.0356	10.3942	13.4652	9.3691	7.9342	0.7571	0.61	0.6913	LUSC				
TCGA-18-3416-01	TCGA_LUSC	14.4443	high	14.2997	10.3428	15.2673	12.8798	7.596	13.3543	13.6963	11.8412	11.3261	0.7258	0.51	0.6465	LUSC				
TCGA-79-5596-01	TCGA_LUSC	13.7053	high	13.8992	11.7648	12.1849	13.3607	11.6039	13.0379	15.025	7.7729	5.2272	0.9373	0.7	0.8266	LUSC				
TCGA-18-4721-01	TCGA_LUSC	10.8346	low	14.171	10.5417	13.4878	10.8069	7.4502	12.2203	14.0181	11.2532	9.2167	0.6517	0.39	0.5327	LUSC				
